ForecastDate,Date,Key,Estimated,Confirmed
2020-04-23,2020-03-27,SE_BD,34,39
2020-04-23,2020-03-28,SE_BD,39,42
2020-04-23,2020-03-29,SE_BD,44,44
2020-04-23,2020-03-30,SE_BD,49,47
2020-04-23,2020-03-31,SE_BD,54,51
2020-04-23,2020-04-01,SE_BD,60,59
2020-04-23,2020-04-02,SE_BD,66,66
2020-04-23,2020-04-03,SE_BD,72,73
2020-04-23,2020-04-04,SE_BD,79,74
2020-04-23,2020-04-05,SE_BD,85,80
2020-04-23,2020-04-06,SE_BD,92,81
2020-04-23,2020-04-07,SE_BD,99,95
2020-04-23,2020-04-08,SE_BD,106,107
2020-04-23,2020-04-09,SE_BD,114,120
2020-04-23,2020-04-10,SE_BD,121,127
2020-04-23,2020-04-11,SE_BD,128,133
2020-04-23,2020-04-12,SE_BD,136,134
2020-04-23,2020-04-13,SE_BD,143,137
2020-04-23,2020-04-14,SE_BD,150,157
2020-04-23,2020-04-15,SE_BD,158,158
2020-04-23,2020-04-16,SE_BD,165,162
2020-04-23,2020-04-17,SE_BD,172,174
2020-04-23,2020-04-18,SE_BD,180,186
2020-04-23,2020-04-19,SE_BD,187,190
2020-04-23,2020-04-20,SE_BD,194,194
2020-04-23,2020-04-21,SE_BD,201,201
2020-04-23,2020-04-22,SE_BD,207,205
2020-04-23,2020-04-23,SE_BD,214,208
2020-04-23,2020-04-24,SE_BD,220,
2020-04-23,2020-04-25,SE_BD,227,
2020-04-23,2020-04-26,SE_BD,233,
2020-04-23,2020-04-27,SE_BD,239,
2020-04-23,2020-04-28,SE_BD,245,
2020-04-23,2020-04-29,SE_BD,250,
2020-04-23,2020-04-30,SE_BD,256,
2020-04-23,2020-03-27,SE_C,133,129
2020-04-23,2020-03-28,SE_C,147,149
2020-04-23,2020-03-29,SE_C,162,156
2020-04-23,2020-03-30,SE_C,177,160
2020-04-23,2020-03-31,SE_C,194,183
2020-04-23,2020-04-01,SE_C,211,194
2020-04-23,2020-04-02,SE_C,229,222
2020-04-23,2020-04-03,SE_C,248,247
2020-04-23,2020-04-04,SE_C,268,274
2020-04-23,2020-04-05,SE_C,288,293
2020-04-23,2020-04-06,SE_C,310,308
2020-04-23,2020-04-07,SE_C,332,332
2020-04-23,2020-04-08,SE_C,355,378
2020-04-23,2020-04-09,SE_C,378,412
2020-04-23,2020-04-10,SE_C,402,431
2020-04-23,2020-04-11,SE_C,427,437
2020-04-23,2020-04-12,SE_C,453,449
2020-04-23,2020-04-13,SE_C,479,465
2020-04-23,2020-04-14,SE_C,505,478
2020-04-23,2020-04-15,SE_C,532,517
2020-04-23,2020-04-16,SE_C,559,549
2020-04-23,2020-04-17,SE_C,587,579
2020-04-23,2020-04-18,SE_C,615,624
2020-04-23,2020-04-19,SE_C,644,649
2020-04-23,2020-04-20,SE_C,673,667
2020-04-23,2020-04-21,SE_C,702,701
2020-04-23,2020-04-22,SE_C,731,734
2020-04-23,2020-04-23,SE_C,760,767
2020-04-23,2020-04-24,SE_C,789,
2020-04-23,2020-04-25,SE_C,819,
2020-04-23,2020-04-26,SE_C,848,
2020-04-23,2020-04-27,SE_C,878,
2020-04-23,2020-04-28,SE_C,907,
2020-04-23,2020-04-29,SE_C,936,
2020-04-23,2020-04-30,SE_C,965,
2020-04-23,2020-03-27,SE_E,265,244
2020-04-23,2020-03-28,SE_E,302,272
2020-04-23,2020-03-29,SE_E,342,311
2020-04-23,2020-03-30,SE_E,383,353
2020-04-23,2020-03-31,SE_E,426,376
2020-04-23,2020-04-01,SE_E,470,449
2020-04-23,2020-04-02,SE_E,514,514
2020-04-23,2020-04-03,SE_E,559,578
2020-04-23,2020-04-04,SE_E,604,584
2020-04-23,2020-04-05,SE_E,649,644
2020-04-23,2020-04-06,SE_E,693,695
2020-04-23,2020-04-07,SE_E,737,733
2020-04-23,2020-04-08,SE_E,780,811
2020-04-23,2020-04-09,SE_E,822,874
2020-04-23,2020-04-10,SE_E,863,910
2020-04-23,2020-04-11,SE_E,903,942
2020-04-23,2020-04-12,SE_E,941,951
2020-04-23,2020-04-13,SE_E,978,970
2020-04-23,2020-04-14,SE_E,1013,1011
2020-04-23,2020-04-15,SE_E,1047,1041
2020-04-23,2020-04-16,SE_E,1080,1068
2020-04-23,2020-04-17,SE_E,1111,1098
2020-04-23,2020-04-18,SE_E,1140,1106
2020-04-23,2020-04-19,SE_E,1168,1158
2020-04-23,2020-04-20,SE_E,1194,1174
2020-04-23,2020-04-21,SE_E,1219,1217
2020-04-23,2020-04-22,SE_E,1243,1248
2020-04-23,2020-04-23,SE_E,1265,1282
2020-04-23,2020-04-24,SE_E,1286,
2020-04-23,2020-04-25,SE_E,1306,
2020-04-23,2020-04-26,SE_E,1324,
2020-04-23,2020-04-27,SE_E,1341,
2020-04-23,2020-04-28,SE_E,1358,
2020-04-23,2020-04-29,SE_E,1373,
2020-04-23,2020-04-30,SE_E,1387,
2020-04-23,2020-03-27,SE_F,94,79
2020-04-23,2020-03-28,SE_F,104,94
2020-04-23,2020-03-29,SE_F,114,103
2020-04-23,2020-03-30,SE_F,126,109
2020-04-23,2020-03-31,SE_F,138,126
2020-04-23,2020-04-01,SE_F,150,142
2020-04-23,2020-04-02,SE_F,164,155
2020-04-23,2020-04-03,SE_F,178,187
2020-04-23,2020-04-04,SE_F,192,199
2020-04-23,2020-04-05,SE_F,208,223
2020-04-23,2020-04-06,SE_F,224,233
2020-04-23,2020-04-07,SE_F,240,254
2020-04-23,2020-04-08,SE_F,258,270
2020-04-23,2020-04-09,SE_F,276,295
2020-04-23,2020-04-10,SE_F,294,317
2020-04-23,2020-04-11,SE_F,313,336
2020-04-23,2020-04-12,SE_F,333,340
2020-04-23,2020-04-13,SE_F,353,350
2020-04-23,2020-04-14,SE_F,373,355
2020-04-23,2020-04-15,SE_F,394,367
2020-04-23,2020-04-16,SE_F,416,395
2020-04-23,2020-04-17,SE_F,437,417
2020-04-23,2020-04-18,SE_F,460,450
2020-04-23,2020-04-19,SE_F,482,489
2020-04-23,2020-04-20,SE_F,505,505
2020-04-23,2020-04-21,SE_F,528,522
2020-04-23,2020-04-22,SE_F,551,559
2020-04-23,2020-04-23,SE_F,575,592
2020-04-23,2020-04-24,SE_F,598,
2020-04-23,2020-04-25,SE_F,622,
2020-04-23,2020-04-26,SE_F,646,
2020-04-23,2020-04-27,SE_F,670,
2020-04-23,2020-04-28,SE_F,694,
2020-04-23,2020-04-29,SE_F,718,
2020-04-23,2020-04-30,SE_F,742,
2020-04-23,2020-03-27,SE_G,25,22
2020-04-23,2020-03-28,SE_G,27,23
2020-04-23,2020-03-29,SE_G,30,27
2020-04-23,2020-03-30,SE_G,32,30
2020-04-23,2020-03-31,SE_G,35,34
2020-04-23,2020-04-01,SE_G,38,39
2020-04-23,2020-04-02,SE_G,41,40
2020-04-23,2020-04-03,SE_G,44,45
2020-04-23,2020-04-04,SE_G,48,49
2020-04-23,2020-04-05,SE_G,52,49
2020-04-23,2020-04-06,SE_G,56,53
2020-04-23,2020-04-07,SE_G,61,54
2020-04-23,2020-04-08,SE_G,66,61
2020-04-23,2020-04-09,SE_G,71,77
2020-04-23,2020-04-10,SE_G,77,82
2020-04-23,2020-04-11,SE_G,84,87
2020-04-23,2020-04-12,SE_G,91,97
2020-04-23,2020-04-13,SE_G,98,98
2020-04-23,2020-04-14,SE_G,106,104
2020-04-23,2020-04-15,SE_G,115,109
2020-04-23,2020-04-16,SE_G,124,122
2020-04-23,2020-04-17,SE_G,135,140
2020-04-23,2020-04-18,SE_G,146,142
2020-04-23,2020-04-19,SE_G,157,164
2020-04-23,2020-04-20,SE_G,170,175
2020-04-23,2020-04-21,SE_G,184,184
2020-04-23,2020-04-22,SE_G,199,198
2020-04-23,2020-04-23,SE_G,215,211
2020-04-23,2020-04-24,SE_G,233,
2020-04-23,2020-04-25,SE_G,252,
2020-04-23,2020-04-26,SE_G,272,
2020-04-23,2020-04-27,SE_G,294,
2020-04-23,2020-04-28,SE_G,317,
2020-04-23,2020-04-29,SE_G,343,
2020-04-23,2020-04-30,SE_G,371,
2020-04-23,2020-03-27,SE_H,24,25
2020-04-23,2020-03-28,SE_H,26,28
2020-04-23,2020-03-29,SE_H,28,30
2020-04-23,2020-03-30,SE_H,31,31
2020-04-23,2020-03-31,SE_H,33,34
2020-04-23,2020-04-01,SE_H,36,38
2020-04-23,2020-04-02,SE_H,38,42
2020-04-23,2020-04-03,SE_H,41,46
2020-04-23,2020-04-04,SE_H,44,47
2020-04-23,2020-04-05,SE_H,47,49
2020-04-23,2020-04-06,SE_H,50,52
2020-04-23,2020-04-07,SE_H,53,57
2020-04-23,2020-04-08,SE_H,57,61
2020-04-23,2020-04-09,SE_H,60,63
2020-04-23,2020-04-10,SE_H,64,64
2020-04-23,2020-04-11,SE_H,67,65
2020-04-23,2020-04-12,SE_H,71,68
2020-04-23,2020-04-13,SE_H,75,70
2020-04-23,2020-04-14,SE_H,79,79
2020-04-23,2020-04-15,SE_H,83,82
2020-04-23,2020-04-16,SE_H,87,83
2020-04-23,2020-04-17,SE_H,91,89
2020-04-23,2020-04-18,SE_H,95,91
2020-04-23,2020-04-19,SE_H,99,94
2020-04-23,2020-04-20,SE_H,104,98
2020-04-23,2020-04-21,SE_H,108,108
2020-04-23,2020-04-22,SE_H,112,115
2020-04-23,2020-04-23,SE_H,117,128
2020-04-23,2020-04-24,SE_H,121,
2020-04-23,2020-04-25,SE_H,126,
2020-04-23,2020-04-26,SE_H,131,
2020-04-23,2020-04-27,SE_H,135,
2020-04-23,2020-04-28,SE_H,140,
2020-04-23,2020-04-29,SE_H,144,
2020-04-23,2020-04-30,SE_H,149,
2020-04-23,2020-03-27,SE_K,18,15
2020-04-23,2020-03-28,SE_K,19,15
2020-04-23,2020-03-29,SE_K,21,17
2020-04-23,2020-03-30,SE_K,22,20
2020-04-23,2020-03-31,SE_K,24,21
2020-04-23,2020-04-01,SE_K,25,22
2020-04-23,2020-04-02,SE_K,26,27
2020-04-23,2020-04-03,SE_K,28,27
2020-04-23,2020-04-04,SE_K,29,30
2020-04-23,2020-04-05,SE_K,31,31
2020-04-23,2020-04-06,SE_K,32,36
2020-04-23,2020-04-07,SE_K,33,37
2020-04-23,2020-04-08,SE_K,34,37
2020-04-23,2020-04-09,SE_K,36,39
2020-04-23,2020-04-10,SE_K,37,39
2020-04-23,2020-04-11,SE_K,38,41
2020-04-23,2020-04-12,SE_K,39,41
2020-04-23,2020-04-13,SE_K,40,41
2020-04-23,2020-04-14,SE_K,41,42
2020-04-23,2020-04-15,SE_K,42,43
2020-04-23,2020-04-16,SE_K,43,43
2020-04-23,2020-04-17,SE_K,44,43
2020-04-23,2020-04-18,SE_K,45,43
2020-04-23,2020-04-19,SE_K,46,43
2020-04-23,2020-04-20,SE_K,47,43
2020-04-23,2020-04-21,SE_K,48,44
2020-04-23,2020-04-22,SE_K,48,47
2020-04-23,2020-04-23,SE_K,49,54
2020-04-23,2020-04-24,SE_K,50,
2020-04-23,2020-04-25,SE_K,50,
2020-04-23,2020-04-26,SE_K,51,
2020-04-23,2020-04-27,SE_K,52,
2020-04-23,2020-04-28,SE_K,52,
2020-04-23,2020-04-29,SE_K,53,
2020-04-23,2020-04-30,SE_K,53,
2020-04-23,2020-03-27,SE_M,263,263
2020-04-23,2020-03-28,SE_M,271,271
2020-04-23,2020-03-29,SE_M,279,275
2020-04-23,2020-03-30,SE_M,288,279
2020-04-23,2020-03-31,SE_M,297,283
2020-04-23,2020-04-01,SE_M,306,291
2020-04-23,2020-04-02,SE_M,316,298
2020-04-23,2020-04-03,SE_M,326,311
2020-04-23,2020-04-04,SE_M,336,322
2020-04-23,2020-04-05,SE_M,347,333
2020-04-23,2020-04-06,SE_M,357,348
2020-04-23,2020-04-07,SE_M,369,366
2020-04-23,2020-04-08,SE_M,380,381
2020-04-23,2020-04-09,SE_M,392,397
2020-04-23,2020-04-10,SE_M,404,405
2020-04-23,2020-04-11,SE_M,417,429
2020-04-23,2020-04-12,SE_M,430,435
2020-04-23,2020-04-13,SE_M,443,449
2020-04-23,2020-04-14,SE_M,457,458
2020-04-23,2020-04-15,SE_M,472,481
2020-04-23,2020-04-16,SE_M,486,498
2020-04-23,2020-04-17,SE_M,501,514
2020-04-23,2020-04-18,SE_M,517,530
2020-04-23,2020-04-19,SE_M,533,544
2020-04-23,2020-04-20,SE_M,550,549
2020-04-23,2020-04-21,SE_M,567,560
2020-04-23,2020-04-22,SE_M,585,575
2020-04-23,2020-04-23,SE_M,603,592
2020-04-23,2020-04-24,SE_M,622,
2020-04-23,2020-04-25,SE_M,641,
2020-04-23,2020-04-26,SE_M,661,
2020-04-23,2020-04-27,SE_M,682,
2020-04-23,2020-04-28,SE_M,703,
2020-04-23,2020-04-29,SE_M,725,
2020-04-23,2020-04-30,SE_M,748,
2020-04-23,2020-03-27,SE_N,78,78
2020-04-23,2020-03-28,SE_N,83,81
2020-04-23,2020-03-29,SE_N,88,87
2020-04-23,2020-03-30,SE_N,93,89
2020-04-23,2020-03-31,SE_N,99,96
2020-04-23,2020-04-01,SE_N,104,101
2020-04-23,2020-04-02,SE_N,110,105
2020-04-23,2020-04-03,SE_N,116,114
2020-04-23,2020-04-04,SE_N,122,126
2020-04-23,2020-04-05,SE_N,128,127
2020-04-23,2020-04-06,SE_N,135,131
2020-04-23,2020-04-07,SE_N,141,141
2020-04-23,2020-04-08,SE_N,148,154
2020-04-23,2020-04-09,SE_N,155,167
2020-04-23,2020-04-10,SE_N,162,175
2020-04-23,2020-04-11,SE_N,170,180
2020-04-23,2020-04-12,SE_N,177,182
2020-04-23,2020-04-13,SE_N,185,185
2020-04-23,2020-04-14,SE_N,193,189
2020-04-23,2020-04-15,SE_N,201,194
2020-04-23,2020-04-16,SE_N,209,200
2020-04-23,2020-04-17,SE_N,218,217
2020-04-23,2020-04-18,SE_N,227,224
2020-04-23,2020-04-19,SE_N,235,231
2020-04-23,2020-04-20,SE_N,244,241
2020-04-23,2020-04-21,SE_N,253,247
2020-04-23,2020-04-22,SE_N,263,259
2020-04-23,2020-04-23,SE_N,272,288
2020-04-23,2020-04-24,SE_N,282,
2020-04-23,2020-04-25,SE_N,291,
2020-04-23,2020-04-26,SE_N,301,
2020-04-23,2020-04-27,SE_N,311,
2020-04-23,2020-04-28,SE_N,321,
2020-04-23,2020-04-29,SE_N,331,
2020-04-23,2020-04-30,SE_N,341,
2020-04-23,2020-03-27,SE_O,327,317
2020-04-23,2020-03-28,SE_O,352,330
2020-04-23,2020-03-29,SE_O,379,351
2020-04-23,2020-03-30,SE_O,408,372
2020-04-23,2020-03-31,SE_O,439,399
2020-04-23,2020-04-01,SE_O,471,427
2020-04-23,2020-04-02,SE_O,506,457
2020-04-23,2020-04-03,SE_O,542,509
2020-04-23,2020-04-04,SE_O,580,537
2020-04-23,2020-04-05,SE_O,620,561
2020-04-23,2020-04-06,SE_O,662,605
2020-04-23,2020-04-07,SE_O,707,674
2020-04-23,2020-04-08,SE_O,754,730
2020-04-23,2020-04-09,SE_O,803,827
2020-04-23,2020-04-10,SE_O,854,902
2020-04-23,2020-04-11,SE_O,908,982
2020-04-23,2020-04-12,SE_O,965,1018
2020-04-23,2020-04-13,SE_O,1024,1064
2020-04-23,2020-04-14,SE_O,1086,1106
2020-04-23,2020-04-15,SE_O,1150,1171
2020-04-23,2020-04-16,SE_O,1217,1242
2020-04-23,2020-04-17,SE_O,1287,1316
2020-04-23,2020-04-18,SE_O,1360,1405
2020-04-23,2020-04-19,SE_O,1436,1442
2020-04-23,2020-04-20,SE_O,1515,1478
2020-04-23,2020-04-21,SE_O,1597,1557
2020-04-23,2020-04-22,SE_O,1682,1667
2020-04-23,2020-04-23,SE_O,1771,1745
2020-04-23,2020-04-24,SE_O,1862,
2020-04-23,2020-04-25,SE_O,1957,
2020-04-23,2020-04-26,SE_O,2055,
2020-04-23,2020-04-27,SE_O,2156,
2020-04-23,2020-04-28,SE_O,2261,
2020-04-23,2020-04-29,SE_O,2369,
2020-04-23,2020-04-30,SE_O,2481,
2020-04-23,2020-03-27,SE_S,43,45
2020-04-23,2020-03-28,SE_S,45,46
2020-04-23,2020-03-29,SE_S,46,48
2020-04-23,2020-03-30,SE_S,48,49
2020-04-23,2020-03-31,SE_S,50,50
2020-04-23,2020-04-01,SE_S,52,50
2020-04-23,2020-04-02,SE_S,54,52
2020-04-23,2020-04-03,SE_S,56,53
2020-04-23,2020-04-04,SE_S,58,53
2020-04-23,2020-04-05,SE_S,60,55
2020-04-23,2020-04-06,SE_S,62,57
2020-04-23,2020-04-07,SE_S,65,58
2020-04-23,2020-04-08,SE_S,67,65
2020-04-23,2020-04-09,SE_S,70,66
2020-04-23,2020-04-10,SE_S,72,70
2020-04-23,2020-04-11,SE_S,75,73
2020-04-23,2020-04-12,SE_S,78,75
2020-04-23,2020-04-13,SE_S,81,77
2020-04-23,2020-04-14,SE_S,84,82
2020-04-23,2020-04-15,SE_S,87,84
2020-04-23,2020-04-16,SE_S,90,90
2020-04-23,2020-04-17,SE_S,93,94
2020-04-23,2020-04-18,SE_S,97,97
2020-04-23,2020-04-19,SE_S,101,100
2020-04-23,2020-04-20,SE_S,104,105
2020-04-23,2020-04-21,SE_S,108,111
2020-04-23,2020-04-22,SE_S,112,117
2020-04-23,2020-04-23,SE_S,116,124
2020-04-23,2020-04-24,SE_S,121,
2020-04-23,2020-04-25,SE_S,125,
2020-04-23,2020-04-26,SE_S,130,
2020-04-23,2020-04-27,SE_S,135,
2020-04-23,2020-04-28,SE_S,140,
2020-04-23,2020-04-29,SE_S,145,
2020-04-23,2020-04-30,SE_S,151,
2020-04-23,2020-03-27,SE_T,67,68
2020-04-23,2020-03-28,SE_T,75,75
2020-04-23,2020-03-29,SE_T,84,77
2020-04-23,2020-03-30,SE_T,94,86
2020-04-23,2020-03-31,SE_T,105,109
2020-04-23,2020-04-01,SE_T,117,117
2020-04-23,2020-04-02,SE_T,130,121
2020-04-23,2020-04-03,SE_T,145,166
2020-04-23,2020-04-04,SE_T,160,166
2020-04-23,2020-04-05,SE_T,177,172
2020-04-23,2020-04-06,SE_T,195,173
2020-04-23,2020-04-07,SE_T,214,185
2020-04-23,2020-04-08,SE_T,235,230
2020-04-23,2020-04-09,SE_T,258,279
2020-04-23,2020-04-10,SE_T,282,302
2020-04-23,2020-04-11,SE_T,308,308
2020-04-23,2020-04-12,SE_T,335,316
2020-04-23,2020-04-13,SE_T,365,383
2020-04-23,2020-04-14,SE_T,396,388
2020-04-23,2020-04-15,SE_T,429,401
2020-04-23,2020-04-16,SE_T,464,421
2020-04-23,2020-04-17,SE_T,502,537
2020-04-23,2020-04-18,SE_T,541,566
2020-04-23,2020-04-19,SE_T,582,617
2020-04-23,2020-04-20,SE_T,626,630
2020-04-23,2020-04-21,SE_T,672,663
2020-04-23,2020-04-22,SE_T,721,720
2020-04-23,2020-04-23,SE_T,771,753
2020-04-23,2020-04-24,SE_T,824,
2020-04-23,2020-04-25,SE_T,880,
2020-04-23,2020-04-26,SE_T,938,
2020-04-23,2020-04-27,SE_T,999,
2020-04-23,2020-04-28,SE_T,1062,
2020-04-23,2020-04-29,SE_T,1127,
2020-04-23,2020-04-30,SE_T,1195,
2020-04-23,2020-03-27,SE_U,41,38
2020-04-23,2020-03-28,SE_U,50,46
2020-04-23,2020-03-29,SE_U,60,47
2020-04-23,2020-03-30,SE_U,71,70
2020-04-23,2020-03-31,SE_U,83,79
2020-04-23,2020-04-01,SE_U,97,88
2020-04-23,2020-04-02,SE_U,111,109
2020-04-23,2020-04-03,SE_U,127,134
2020-04-23,2020-04-04,SE_U,145,139
2020-04-23,2020-04-05,SE_U,163,140
2020-04-23,2020-04-06,SE_U,183,178
2020-04-23,2020-04-07,SE_U,204,222
2020-04-23,2020-04-08,SE_U,225,236
2020-04-23,2020-04-09,SE_U,248,268
2020-04-23,2020-04-10,SE_U,272,273
2020-04-23,2020-04-11,SE_U,296,298
2020-04-23,2020-04-12,SE_U,321,304
2020-04-23,2020-04-13,SE_U,346,346
2020-04-23,2020-04-14,SE_U,372,379
2020-04-23,2020-04-15,SE_U,398,404
2020-04-23,2020-04-16,SE_U,424,430
2020-04-23,2020-04-17,SE_U,451,450
2020-04-23,2020-04-18,SE_U,477,467
2020-04-23,2020-04-19,SE_U,504,484
2020-04-23,2020-04-20,SE_U,530,528
2020-04-23,2020-04-21,SE_U,557,573
2020-04-23,2020-04-22,SE_U,583,581
2020-04-23,2020-04-23,SE_U,608,610
2020-04-23,2020-04-24,SE_U,634,
2020-04-23,2020-04-25,SE_U,658,
2020-04-23,2020-04-26,SE_U,683,
2020-04-23,2020-04-27,SE_U,707,
2020-04-23,2020-04-28,SE_U,730,
2020-04-23,2020-04-29,SE_U,753,
2020-04-23,2020-04-30,SE_U,775,
2020-04-23,2020-03-27,SE_W,56,61
2020-04-23,2020-03-28,SE_W,66,76
2020-04-23,2020-03-29,SE_W,77,82
2020-04-23,2020-03-30,SE_W,89,82
2020-04-23,2020-03-31,SE_W,102,97
2020-04-23,2020-04-01,SE_W,116,118
2020-04-23,2020-04-02,SE_W,131,134
2020-04-23,2020-04-03,SE_W,147,147
2020-04-23,2020-04-04,SE_W,164,163
2020-04-23,2020-04-05,SE_W,181,177
2020-04-23,2020-04-06,SE_W,200,186
2020-04-23,2020-04-07,SE_W,219,215
2020-04-23,2020-04-08,SE_W,238,237
2020-04-23,2020-04-09,SE_W,259,266
2020-04-23,2020-04-10,SE_W,279,296
2020-04-23,2020-04-11,SE_W,301,313
2020-04-23,2020-04-12,SE_W,322,316
2020-04-23,2020-04-13,SE_W,344,345
2020-04-23,2020-04-14,SE_W,365,365
2020-04-23,2020-04-15,SE_W,387,378
2020-04-23,2020-04-16,SE_W,409,406
2020-04-23,2020-04-17,SE_W,431,429
2020-04-23,2020-04-18,SE_W,452,448
2020-04-23,2020-04-19,SE_W,474,483
2020-04-23,2020-04-20,SE_W,495,491
2020-04-23,2020-04-21,SE_W,515,501
2020-04-23,2020-04-22,SE_W,536,536
2020-04-23,2020-04-23,SE_W,556,569
2020-04-23,2020-04-24,SE_W,576,
2020-04-23,2020-04-25,SE_W,595,
2020-04-23,2020-04-26,SE_W,613,
2020-04-23,2020-04-27,SE_W,632,
2020-04-23,2020-04-28,SE_W,649,
2020-04-23,2020-04-29,SE_W,666,
2020-04-23,2020-04-30,SE_W,683,
2020-04-23,2020-03-27,SE_X,53,44
2020-04-23,2020-03-28,SE_X,62,53
2020-04-23,2020-03-29,SE_X,72,66
2020-04-23,2020-03-30,SE_X,83,75
2020-04-23,2020-03-31,SE_X,94,86
2020-04-23,2020-04-01,SE_X,106,101
2020-04-23,2020-04-02,SE_X,119,131
2020-04-23,2020-04-03,SE_X,133,147
2020-04-23,2020-04-04,SE_X,147,163
2020-04-23,2020-04-05,SE_X,162,175
2020-04-23,2020-04-06,SE_X,178,182
2020-04-23,2020-04-07,SE_X,193,202
2020-04-23,2020-04-08,SE_X,210,209
2020-04-23,2020-04-09,SE_X,226,227
2020-04-23,2020-04-10,SE_X,243,245
2020-04-23,2020-04-11,SE_X,260,263
2020-04-23,2020-04-12,SE_X,277,273
2020-04-23,2020-04-13,SE_X,294,290
2020-04-23,2020-04-14,SE_X,311,301
2020-04-23,2020-04-15,SE_X,328,316
2020-04-23,2020-04-16,SE_X,345,335
2020-04-23,2020-04-17,SE_X,362,357
2020-04-23,2020-04-18,SE_X,378,373
2020-04-23,2020-04-19,SE_X,395,402
2020-04-23,2020-04-20,SE_X,410,411
2020-04-23,2020-04-21,SE_X,426,427
2020-04-23,2020-04-22,SE_X,441,443
2020-04-23,2020-04-23,SE_X,456,467
2020-04-23,2020-04-24,SE_X,471,
2020-04-23,2020-04-25,SE_X,485,
2020-04-23,2020-04-26,SE_X,498,
2020-04-23,2020-04-27,SE_X,512,
2020-04-23,2020-04-28,SE_X,524,
2020-04-23,2020-04-29,SE_X,537,
2020-04-23,2020-04-30,SE_X,549,
2020-04-23,2020-03-27,SE_Y,29,25
2020-04-23,2020-03-28,SE_Y,32,25
2020-04-23,2020-03-29,SE_Y,36,27
2020-04-23,2020-03-30,SE_Y,39,31
2020-04-23,2020-03-31,SE_Y,43,46
2020-04-23,2020-04-01,SE_Y,48,55
2020-04-23,2020-04-02,SE_Y,52,57
2020-04-23,2020-04-03,SE_Y,56,58
2020-04-23,2020-04-04,SE_Y,61,61
2020-04-23,2020-04-05,SE_Y,66,66
2020-04-23,2020-04-06,SE_Y,71,68
2020-04-23,2020-04-07,SE_Y,76,78
2020-04-23,2020-04-08,SE_Y,81,83
2020-04-23,2020-04-09,SE_Y,86,90
2020-04-23,2020-04-10,SE_Y,91,92
2020-04-23,2020-04-11,SE_Y,96,100
2020-04-23,2020-04-12,SE_Y,101,100
2020-04-23,2020-04-13,SE_Y,106,105
2020-04-23,2020-04-14,SE_Y,111,111
2020-04-23,2020-04-15,SE_Y,116,117
2020-04-23,2020-04-16,SE_Y,121,121
2020-04-23,2020-04-17,SE_Y,126,124
2020-04-23,2020-04-18,SE_Y,131,129
2020-04-23,2020-04-19,SE_Y,136,131
2020-04-23,2020-04-20,SE_Y,140,139
2020-04-23,2020-04-21,SE_Y,145,141
2020-04-23,2020-04-22,SE_Y,150,153
2020-04-23,2020-04-23,SE_Y,154,158
2020-04-23,2020-04-24,SE_Y,158,
2020-04-23,2020-04-25,SE_Y,163,
2020-04-23,2020-04-26,SE_Y,167,
2020-04-23,2020-04-27,SE_Y,171,
2020-04-23,2020-04-28,SE_Y,175,
2020-04-23,2020-04-29,SE_Y,179,
2020-04-23,2020-04-30,SE_Y,182,
2020-04-22,2020-03-26,SG,320,594
2020-04-22,2020-03-27,SG,363,732
2020-04-22,2020-03-28,SG,413,803
2020-04-22,2020-03-29,SG,469,844
2020-04-22,2020-03-30,SG,533,844
2020-04-22,2020-03-31,SG,606,879
2020-04-22,2020-04-01,SG,688,1000
2020-04-22,2020-04-02,SG,782,1049
2020-04-22,2020-04-03,SG,888,1114
2020-04-22,2020-04-04,SG,1009,1189
2020-04-22,2020-04-05,SG,1147,1309
2020-04-22,2020-04-06,SG,1303,1375
2020-04-22,2020-04-07,SG,1480,1481
2020-04-22,2020-04-08,SG,1681,1623
2020-04-22,2020-04-09,SG,1910,1909
2020-04-22,2020-04-10,SG,2169,1909
2020-04-22,2020-04-11,SG,2464,2299
2020-04-22,2020-04-12,SG,2798,2532
2020-04-22,2020-04-13,SG,3178,2918
2020-04-22,2020-04-14,SG,3609,3252
2020-04-22,2020-04-15,SG,4098,3699
2020-04-22,2020-04-16,SG,4653,4427
2020-04-22,2020-04-17,SG,5284,5050
2020-04-22,2020-04-18,SG,5999,5992
2020-04-22,2020-04-19,SG,6812,6588
2020-04-22,2020-04-20,SG,7734,8014
2020-04-22,2020-04-21,SG,8780,9125
2020-04-22,2020-04-22,SG,9967,10141
2020-04-22,2020-04-23,SG,11315,
2020-04-22,2020-04-24,SG,12844,
2020-04-22,2020-04-25,SG,14579,
2020-04-22,2020-04-26,SG,16548,
2020-04-22,2020-04-27,SG,18781,
2020-04-22,2020-04-28,SG,21316,
2020-04-22,2020-04-29,SG,24191,
2020-04-22,2020-03-26,SI,600,577
2020-04-22,2020-03-27,SI,643,632
2020-04-22,2020-03-28,SI,686,691
2020-04-22,2020-03-29,SI,728,730
2020-04-22,2020-03-30,SI,769,763
2020-04-22,2020-03-31,SI,809,814
2020-04-22,2020-04-01,SI,848,841
2020-04-22,2020-04-02,SI,886,897
2020-04-22,2020-04-03,SI,923,934
2020-04-22,2020-04-04,SI,958,977
2020-04-22,2020-04-05,SI,992,997
2020-04-22,2020-04-06,SI,1025,1021
2020-04-22,2020-04-07,SI,1056,1055
2020-04-22,2020-04-08,SI,1086,1091
