ForecastDate,Date,Key,Estimated,Confirmed
2020-05-22,2020-05-09,AR_H,458.8439885432679,430
2020-05-22,2020-05-10,AR_H,474.3091132255426,462
2020-05-22,2020-05-11,AR_H,490.1302354904129,479
2020-05-22,2020-05-12,AR_H,506.310123180265,480
2020-05-22,2020-05-13,AR_H,522.851419990578,507
2020-05-22,2020-05-14,AR_H,539.756643151987,518
2020-05-22,2020-05-15,AR_H,557.0281812377103,556
2020-05-22,2020-05-16,AR_H,574.6682920981538,573
2020-05-22,2020-05-17,AR_H,592.6791009242563,595
2020-05-22,2020-05-18,AR_H,611.0625984409394,620
2020-05-22,2020-05-19,AR_H,629.8206392317743,640
2020-05-22,2020-05-20,AR_H,648.9549401957862,675
2020-05-22,2020-05-21,AR_H,668.4670791370771,703
2020-05-22,2020-05-22,AR_H,688.3584934877488,729
2020-05-22,2020-05-23,AR_H,708.6304791643772,
2020-05-22,2020-05-24,AR_H,729.28418955811,
2020-05-22,2020-05-25,AR_H,750.3206346582233,
2020-05-22,2020-05-26,AR_H,771.7406803088055,
2020-05-22,2020-05-27,AR_H,793.5450475980134,
2020-05-22,2020-05-28,AR_H,815.7343123791885,
2020-05-22,2020-05-29,AR_H,838.3089049229038,
2020-05-22,2020-04-25,AR_M,74.76141871568419,70
2020-05-22,2020-04-26,AR_M,75.49648932067394,70
