Date,Key,CountryCode,CountryName,RegionCode,RegionName,Confirmed,Deaths,Latitude,Longitude,Population,Region
2020-02-22,CN,CN,China,,,76369,2347,35.861660,104.195397,1433783686,
2020-02-22,CN,CN,China,AH,Anhui,989,6,31.825700,117.226400,,Anhui
2020-02-22,CN,CN,China,BJ,Beijing,399,4,40.182400,116.414200,,Beijing
2020-02-22,CN,CN,China,CQ,Chongqing,572,6,30.057200,107.874000,,Chongqing
2020-02-22,CN,CN,China,FJ,Fujian,293,1,26.078900,117.987400,,Fujian
2020-02-22,CN,CN,China,GD,Guangdong,1339,5,23.341700,113.424400,,Guangdong
2020-02-22,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-22,CN,CN,China,GX,Guangxi,249,2,23.829800,108.788100,,Guangxi
2020-02-22,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-02-22,CN,CN,China,HA,Henan,1270,19,33.882000,113.614000,,Henan
2020-02-22,CN,CN,China,HB,Hubei,63454,2250,30.975600,112.270700,,Hubei
2020-02-22,CN,CN,China,HE,Hebei,309,6,39.549000,116.130600,,Hebei
2020-02-22,CN,CN,China,HI,Hainan,168,4,19.195900,109.745300,,Hainan
2020-02-22,CN,CN,China,HL,Heilongjiang,479,12,47.862000,127.761500,,Heilongjiang
2020-02-22,CN,CN,China,HN,Hunan,1013,4,27.610400,111.708800,,Hunan
2020-02-22,CN,CN,China,JL,Jilin,91,1,43.666100,126.192300,,Jilin
2020-02-22,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-22,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-22,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-22,CN,CN,China,SC,Sichuan,526,3,30.617100,102.710300,,Sichuan
2020-02-22,CN,CN,China,SD,Shandong,750,4,36.342700,118.149800,,Shandong
2020-02-22,CN,CN,China,SH,Shanghai,335,3,31.202000,121.449100,,Shanghai
2020-02-22,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-22,CN,CN,China,SX,Shanxi,132,0,37.577700,112.292200,,Shanxi
2020-02-22,CN,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,,Tianjin
2020-02-22,CN,CN,China,XJ,Xinjiang,76,2,41.112900,85.240100,,Xinjiang
2020-02-22,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-22,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-02-23,CN,CN,China,,,77016,2445,35.861660,104.195397,1433783686,
2020-02-23,CN,CN,China,AH,Anhui,989,6,31.825700,117.226400,,Anhui
2020-02-23,CN,CN,China,BJ,Beijing,399,4,40.182400,116.414200,,Beijing
2020-02-23,CN,CN,China,CQ,Chongqing,573,6,30.057200,107.874000,,Chongqing
2020-02-23,CN,CN,China,FJ,Fujian,293,1,26.078900,117.987400,,Fujian
2020-02-23,CN,CN,China,GD,Guangdong,1342,6,23.341700,113.424400,,Guangdong
2020-02-23,CN,CN,China,GX,Guangxi,249,2,23.829800,108.788100,,Guangxi
2020-02-23,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-02-23,CN,CN,China,HA,Henan,1271,19,33.882000,113.614000,,Henan
2020-02-23,CN,CN,China,HB,Hubei,64084,2346,30.975600,112.270700,,Hubei
2020-02-23,CN,CN,China,HE,Hebei,311,6,39.549000,116.130600,,Hebei
2020-02-23,CN,CN,China,HK,Hong Kong,74,2,22.300000,114.200000,,Hong Kong
2020-02-23,CN,CN,China,HL,Heilongjiang,480,12,47.862000,127.761500,,Heilongjiang
2020-02-23,CN,CN,China,HN,Hunan,1016,4,27.610400,111.708800,,Hunan
2020-02-23,CN,CN,China,JL,Jilin,91,1,43.666100,126.192300,,Jilin
2020-02-23,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-23,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-23,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-23,CN,CN,China,NX,Ningxia,71,0,37.269200,106.165500,,Ningxia
2020-02-23,CN,CN,China,SC,Sichuan,526,3,30.617100,102.710300,,Sichuan
2020-02-23,CN,CN,China,SD,Shandong,754,4,36.342700,118.149800,,Shandong
2020-02-23,CN,CN,China,SH,Shanghai,335,3,31.202000,121.449100,,Shanghai
2020-02-23,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-23,CN,CN,China,SX,Shanxi,132,0,37.577700,112.292200,,Shanxi
2020-02-23,CN,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,,Tianjin
2020-02-23,CN,CN,China,XJ,Xinjiang,76,2,41.112900,85.240100,,Xinjiang
2020-02-23,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-23,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-02-24,CN,CN,China,,,77234,2595,35.861660,104.195397,1433783686,
2020-02-24,CN,CN,China,AH,Anhui,989,6,31.825700,117.226400,,Anhui
2020-02-24,CN,CN,China,BJ,Beijing,399,4,40.182400,116.414200,,Beijing
2020-02-24,CN,CN,China,CQ,Chongqing,575,6,30.057200,107.874000,,Chongqing
2020-02-24,CN,CN,China,FJ,Fujian,293,1,26.078900,117.987400,,Fujian
2020-02-24,CN,CN,China,GD,Guangdong,1345,6,23.341700,113.424400,,Guangdong
2020-02-24,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-24,CN,CN,China,GX,Guangxi,251,2,23.829800,108.788100,,Guangxi
2020-02-24,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-02-24,CN,CN,China,HA,Henan,1271,19,33.882000,113.614000,,Henan
2020-02-24,CN,CN,China,HB,Hubei,64287,2495,30.975600,112.270700,,Hubei
2020-02-24,CN,CN,China,HE,Hebei,311,6,39.549000,116.130600,,Hebei
2020-02-24,CN,CN,China,HI,Hainan,168,5,19.195900,109.745300,,Hainan
2020-02-24,CN,CN,China,HK,Hong Kong,74,2,22.300000,114.200000,,Hong Kong
2020-02-24,CN,CN,China,HL,Heilongjiang,480,12,47.862000,127.761500,,Heilongjiang
2020-02-24,CN,CN,China,HN,Hunan,1016,4,27.610400,111.708800,,Hunan
2020-02-24,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-02-24,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-24,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-24,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-24,CN,CN,China,MO,Macau,10,0,22.166700,113.550000,,Macau
2020-02-24,CN,CN,China,NX,Ningxia,71,0,37.269200,106.165500,,Ningxia
2020-02-24,CN,CN,China,QH,Qinghai,18,0,35.745200,95.995600,,Qinghai
2020-02-24,CN,CN,China,SC,Sichuan,527,3,30.617100,102.710300,,Sichuan
2020-02-24,CN,CN,China,SD,Shandong,755,5,36.342700,118.149800,,Shandong
2020-02-24,CN,CN,China,SH,Shanghai,335,3,31.202000,121.449100,,Shanghai
2020-02-24,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-24,CN,CN,China,SX,Shanxi,132,0,37.577700,112.292200,,Shanxi
2020-02-24,CN,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,,Tianjin
2020-02-24,CN,CN,China,XJ,Xinjiang,76,2,41.112900,85.240100,,Xinjiang
2020-02-24,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-24,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-02-25,CN,CN,China,,,77749,2665,35.861660,104.195397,1433783686,
2020-02-25,CN,CN,China,AH,Anhui,989,6,31.825700,117.226400,,Anhui
2020-02-25,CN,CN,China,BJ,Beijing,400,4,40.182400,116.414200,,Beijing
2020-02-25,CN,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,,Chongqing
2020-02-25,CN,CN,China,FJ,Fujian,294,1,26.078900,117.987400,,Fujian
2020-02-25,CN,CN,China,GD,Guangdong,1347,7,23.341700,113.424400,,Guangdong
2020-02-25,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-25,CN,CN,China,GX,Guangxi,252,2,23.829800,108.788100,,Guangxi
2020-02-25,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-02-25,CN,CN,China,HA,Henan,1271,19,33.882000,113.614000,,Henan
2020-02-25,CN,CN,China,HB,Hubei,64786,2563,30.975600,112.270700,,Hubei
2020-02-25,CN,CN,China,HE,Hebei,311,6,39.549000,116.130600,,Hebei
2020-02-25,CN,CN,China,HI,Hainan,168,5,19.195900,109.745300,,Hainan
2020-02-25,CN,CN,China,HK,Hong Kong,84,2,22.300000,114.200000,,Hong Kong
2020-02-25,CN,CN,China,HL,Heilongjiang,480,12,47.862000,127.761500,,Heilongjiang
2020-02-25,CN,CN,China,HN,Hunan,1016,4,27.610400,111.708800,,Hunan
2020-02-25,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-02-25,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-25,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-25,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-25,CN,CN,China,NX,Ningxia,71,0,37.269200,106.165500,,Ningxia
2020-02-25,CN,CN,China,SC,Sichuan,529,3,30.617100,102.710300,,Sichuan
2020-02-25,CN,CN,China,SD,Shandong,756,6,36.342700,118.149800,,Shandong
2020-02-25,CN,CN,China,SH,Shanghai,336,3,31.202000,121.449100,,Shanghai
2020-02-25,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-25,CN,CN,China,SX,Shanxi,133,0,37.577700,112.292200,,Shanxi
2020-02-25,CN,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,,Tianjin
2020-02-25,CN,CN,China,XJ,Xinjiang,76,2,41.112900,85.240100,,Xinjiang
2020-02-25,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-25,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-02-26,CN,CN,China,,,78159,2717,35.861660,104.195397,1433783686,
2020-02-26,CN,CN,China,AH,Anhui,989,6,31.825700,117.226400,,Anhui
2020-02-26,CN,CN,China,BJ,Beijing,400,4,40.182400,116.414200,,Beijing
2020-02-26,CN,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,,Chongqing
2020-02-26,CN,CN,China,FJ,Fujian,294,1,26.078900,117.987400,,Fujian
2020-02-26,CN,CN,China,GD,Guangdong,1347,7,23.341700,113.424400,,Guangdong
2020-02-26,CN,CN,China,GX,Guangxi,252,2,23.829800,108.788100,,Guangxi
2020-02-26,CN,CN,China,HA,Henan,1271,19,33.882000,113.614000,,Henan
2020-02-26,CN,CN,China,HB,Hubei,65187,2615,30.975600,112.270700,,Hubei
2020-02-26,CN,CN,China,HE,Hebei,312,6,39.549000,116.130600,,Hebei
2020-02-26,CN,CN,China,HI,Hainan,168,5,19.195900,109.745300,,Hainan
2020-02-26,CN,CN,China,HK,Hong Kong,85,2,22.300000,114.200000,,Hong Kong
2020-02-26,CN,CN,China,HL,Heilongjiang,480,12,47.862000,127.761500,,Heilongjiang
2020-02-26,CN,CN,China,HN,Hunan,1016,4,27.610400,111.708800,,Hunan
2020-02-26,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-02-26,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-26,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-26,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-26,CN,CN,China,MO,Macau,10,0,22.166700,113.550000,,Macau
2020-02-26,CN,CN,China,NX,Ningxia,71,0,37.269200,106.165500,,Ningxia
2020-02-26,CN,CN,China,SC,Sichuan,531,3,30.617100,102.710300,,Sichuan
2020-02-26,CN,CN,China,SD,Shandong,756,6,36.342700,118.149800,,Shandong
2020-02-26,CN,CN,China,SH,Shanghai,336,3,31.202000,121.449100,,Shanghai
2020-02-26,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-26,CN,CN,China,SX,Shanxi,133,0,37.577700,112.292200,,Shanxi
2020-02-26,CN,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,,Tianjin
2020-02-26,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-26,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-02-27,CN,CN,China,,,78598,2746,35.861660,104.195397,1433783686,
2020-02-27,CN,CN,China,AH,Anhui,989,6,31.825700,117.226400,,Anhui
2020-02-27,CN,CN,China,BJ,Beijing,410,5,40.182400,116.414200,,Beijing
2020-02-27,CN,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,,Chongqing
2020-02-27,CN,CN,China,FJ,Fujian,296,1,26.078900,117.987400,,Fujian
2020-02-27,CN,CN,China,GD,Guangdong,1347,7,23.341700,113.424400,,Guangdong
2020-02-27,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-27,CN,CN,China,GX,Guangxi,252,2,23.829800,108.788100,,Guangxi
2020-02-27,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-02-27,CN,CN,China,HA,Henan,1272,20,33.882000,113.614000,,Henan
2020-02-27,CN,CN,China,HB,Hubei,65596,2641,30.975600,112.270700,,Hubei
2020-02-27,CN,CN,China,HE,Hebei,317,6,39.549000,116.130600,,Hebei
2020-02-27,CN,CN,China,HI,Hainan,168,5,19.195900,109.745300,,Hainan
2020-02-27,CN,CN,China,HK,Hong Kong,92,2,22.300000,114.200000,,Hong Kong
2020-02-27,CN,CN,China,HL,Heilongjiang,480,13,47.862000,127.761500,,Heilongjiang
2020-02-27,CN,CN,China,HN,Hunan,1017,4,27.610400,111.708800,,Hunan
2020-02-27,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-02-27,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-27,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-27,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-27,CN,CN,China,NX,Ningxia,72,0,37.269200,106.165500,,Ningxia
2020-02-27,CN,CN,China,SC,Sichuan,534,3,30.617100,102.710300,,Sichuan
2020-02-27,CN,CN,China,SD,Shandong,756,6,36.342700,118.149800,,Shandong
2020-02-27,CN,CN,China,SH,Shanghai,337,3,31.202000,121.449100,,Shanghai
2020-02-27,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-27,CN,CN,China,SX,Shanxi,133,0,37.577700,112.292200,,Shanxi
2020-02-27,CN,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,,Tianjin
2020-02-27,CN,CN,China,XJ,Xinjiang,76,2,41.112900,85.240100,,Xinjiang
2020-02-27,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-27,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-02-28,CN,CN,China,,,78927,2790,35.861660,104.195397,1433783686,
2020-02-28,CN,CN,China,AH,Anhui,990,6,31.825700,117.226400,,Anhui
2020-02-28,CN,CN,China,BJ,Beijing,410,7,40.182400,116.414200,,Beijing
2020-02-28,CN,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,,Chongqing
2020-02-28,CN,CN,China,FJ,Fujian,296,1,26.078900,117.987400,,Fujian
2020-02-28,CN,CN,China,GD,Guangdong,1348,7,23.341700,113.424400,,Guangdong
2020-02-28,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-28,CN,CN,China,GX,Guangxi,252,2,23.829800,108.788100,,Guangxi
2020-02-28,CN,CN,China,HA,Henan,1272,20,33.882000,113.614000,,Henan
2020-02-28,CN,CN,China,HB,Hubei,65914,2682,30.975600,112.270700,,Hubei
2020-02-28,CN,CN,China,HE,Hebei,318,6,39.549000,116.130600,,Hebei
2020-02-28,CN,CN,China,HI,Hainan,168,5,19.195900,109.745300,,Hainan
2020-02-28,CN,CN,China,HK,Hong Kong,93,2,22.300000,114.200000,,Hong Kong
2020-02-28,CN,CN,China,HL,Heilongjiang,480,13,47.862000,127.761500,,Heilongjiang
2020-02-28,CN,CN,China,HN,Hunan,1017,4,27.610400,111.708800,,Hunan
2020-02-28,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-02-28,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-28,CN,CN,China,JX,Jiangxi,935,1,27.614000,115.722100,,Jiangxi
2020-02-28,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-28,CN,CN,China,MO,Macau,10,0,22.166700,113.550000,,Macau
2020-02-28,CN,CN,China,SC,Sichuan,538,3,30.617100,102.710300,,Sichuan
2020-02-28,CN,CN,China,SD,Shandong,756,6,36.342700,118.149800,,Shandong
2020-02-28,CN,CN,China,SH,Shanghai,337,3,31.202000,121.449100,,Shanghai
2020-02-28,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-28,CN,CN,China,SX,Shanxi,133,0,37.577700,112.292200,,Shanxi
2020-02-28,CN,CN,China,TJ,Tianjin,136,3,39.305400,117.323000,,Tianjin
2020-02-28,CN,CN,China,XJ,Xinjiang,76,3,41.112900,85.240100,,Xinjiang
2020-02-28,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-28,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-02-29,CN,CN,China,,,79355,2837,35.861660,104.195397,1433783686,
2020-02-29,CN,CN,China,AH,Anhui,990,6,31.825700,117.226400,,Anhui
2020-02-29,CN,CN,China,BJ,Beijing,411,8,40.182400,116.414200,,Beijing
2020-02-29,CN,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,,Chongqing
2020-02-29,CN,CN,China,FJ,Fujian,296,1,26.078900,117.987400,,Fujian
2020-02-29,CN,CN,China,GD,Guangdong,1349,7,23.341700,113.424400,,Guangdong
2020-02-29,CN,CN,China,GX,Guangxi,252,2,23.829800,108.788100,,Guangxi
2020-02-29,CN,CN,China,HA,Henan,1272,21,33.882000,113.614000,,Henan
2020-02-29,CN,CN,China,HB,Hubei,66337,2727,30.975600,112.270700,,Hubei
2020-02-29,CN,CN,China,HE,Hebei,318,6,39.549000,116.130600,,Hebei
2020-02-29,CN,CN,China,HI,Hainan,168,5,19.195900,109.745300,,Hainan
2020-02-29,CN,CN,China,HK,Hong Kong,94,2,22.300000,114.200000,,Hong Kong
2020-02-29,CN,CN,China,HL,Heilongjiang,480,13,47.862000,127.761500,,Heilongjiang
2020-02-29,CN,CN,China,HN,Hunan,1018,4,27.610400,111.708800,,Hunan
2020-02-29,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-02-29,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-29,CN,CN,China,JX,Jiangxi,935,1,27.614000,115.722100,,Jiangxi
2020-02-29,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-29,CN,CN,China,NX,Ningxia,73,0,37.269200,106.165500,,Ningxia
2020-02-29,CN,CN,China,SC,Sichuan,538,3,30.617100,102.710300,,Sichuan
2020-02-29,CN,CN,China,SD,Shandong,756,6,36.342700,118.149800,,Shandong
2020-02-29,CN,CN,China,SH,Shanghai,337,3,31.202000,121.449100,,Shanghai
2020-02-29,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-29,CN,CN,China,SX,Shanxi,133,0,37.577700,112.292200,,Shanxi
2020-02-29,CN,CN,China,TJ,Tianjin,136,3,39.305400,117.323000,,Tianjin
2020-02-29,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-29,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-03-01,CN,CN,China,,,79929,2872,35.861660,104.195397,1433783686,
2020-03-01,CN,CN,China,AH,Anhui,990,6,31.825700,117.226400,,Anhui
2020-03-01,CN,CN,China,BJ,Beijing,413,8,40.182400,116.414200,,Beijing
2020-03-01,CN,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,,Chongqing
2020-03-01,CN,CN,China,FJ,Fujian,296,1,26.078900,117.987400,,Fujian
2020-03-01,CN,CN,China,GD,Guangdong,1349,7,23.341700,113.424400,,Guangdong
2020-03-01,CN,CN,China,GX,Guangxi,252,2,23.829800,108.788100,,Guangxi
2020-03-01,CN,CN,China,HA,Henan,1272,22,33.882000,113.614000,,Henan
2020-03-01,CN,CN,China,HB,Hubei,66907,2761,30.975600,112.270700,,Hubei
2020-03-01,CN,CN,China,HE,Hebei,318,6,39.549000,116.130600,,Hebei
2020-03-01,CN,CN,China,HI,Hainan,168,5,19.195900,109.745300,,Hainan
2020-03-01,CN,CN,China,HK,Hong Kong,95,2,22.300000,114.200000,,Hong Kong
2020-03-01,CN,CN,China,HL,Heilongjiang,480,13,47.862000,127.761500,,Heilongjiang
2020-03-01,CN,CN,China,HN,Hunan,1018,4,27.610400,111.708800,,Hunan
2020-03-01,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-03-01,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-03-01,CN,CN,China,JX,Jiangxi,935,1,27.614000,115.722100,,Jiangxi
2020-03-01,CN,CN,China,LN,Liaoning,122,1,41.295600,122.608500,,Liaoning
2020-03-01,CN,CN,China,SC,Sichuan,538,3,30.617100,102.710300,,Sichuan
2020-03-01,CN,CN,China,SD,Shandong,758,6,36.342700,118.149800,,Shandong
2020-03-01,CN,CN,China,SH,Shanghai,337,3,31.202000,121.449100,,Shanghai
2020-03-01,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-03-01,CN,CN,China,SX,Shanxi,133,0,37.577700,112.292200,,Shanxi
2020-03-01,CN,CN,China,TJ,Tianjin,136,3,39.305400,117.323000,,Tianjin
2020-03-01,CN,CN,China,XJ,Xinjiang,76,3,41.112900,85.240100,,Xinjiang
2020-03-01,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-03-01,CN,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,,Zhejiang
2020-03-02,CN,CN,China,,,80134,2914,35.861660,104.195397,1433783686,
2020-03-02,CN,CN,China,AH,Anhui,990,6,31.825700,117.226400,,Anhui
2020-03-02,CN,CN,China,BJ,Beijing,414,8,40.182400,116.414200,,Beijing
2020-03-02,CN,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,,Chongqing
2020-03-02,CN,CN,China,FJ,Fujian,296,1,26.078900,117.987400,,Fujian
2020-03-02,CN,CN,China,GD,Guangdong,1350,7,23.341700,113.424400,,Guangdong
2020-03-02,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-03-02,CN,CN,China,GX,Guangxi,252,2,23.829800,108.788100,,Guangxi
2020-03-02,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-03-02,CN,CN,China,HA,Henan,1272,22,33.882000,113.614000,,Henan
2020-03-02,CN,CN,China,HB,Hubei,67103,2803,30.975600,112.270700,,Hubei
2020-03-02,CN,CN,China,HE,Hebei,318,6,39.549000,116.130600,,Hebei
2020-03-02,CN,CN,China,HI,Hainan,168,5,19.195900,109.745300,,Hainan
2020-03-02,CN,CN,China,HK,Hong Kong,98,2,22.300000,114.200000,,Hong Kong
2020-03-02,CN,CN,China,HL,Heilongjiang,480,13,47.862000,127.761500,,Heilongjiang
2020-03-02,CN,CN,China,HN,Hunan,1018,4,27.610400,111.708800,,Hunan
2020-03-02,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-03-02,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-03-02,CN,CN,China,JX,Jiangxi,935,1,27.614000,115.722100,,Jiangxi
2020-03-02,CN,CN,China,LN,Liaoning,122,1,41.295600,122.608500,,Liaoning
2020-03-02,CN,CN,China,NX,Ningxia,74,0,37.269200,106.165500,,Ningxia
2020-03-02,CN,CN,China,SC,Sichuan,538,3,30.617100,102.710300,,Sichuan
2020-03-02,CN,CN,China,SD,Shandong,758,6,36.342700,118.149800,,Shandong
2020-03-02,CN,CN,China,SH,Shanghai,337,3,31.202000,121.449100,,Shanghai
2020-03-02,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-03-02,CN,CN,China,SX,Shanxi,133,0,37.577700,112.292200,,Shanxi
2020-03-02,CN,CN,China,TJ,Tianjin,136,3,39.305400,117.323000,,Tianjin
2020-03-02,CN,CN,China,XJ,Xinjiang,76,3,41.112900,85.240100,,Xinjiang
2020-03-02,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-03-02,CN,CN,China,ZJ,Zhejiang,1206,1,29.183200,120.093400,,Zhejiang
2020-03-03,CN,CN,China,,,80261,2946,35.861660,104.195397,1433783686,
2020-03-03,CN,CN,China,AH,Anhui,990,6,31.825700,117.226400,,Anhui
2020-03-03,CN,CN,China,BJ,Beijing,414,8,40.182400,116.414200,,Beijing
2020-03-03,CN,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,,Chongqing
2020-03-03,CN,CN,China,FJ,Fujian,296,1,26.078900,117.987400,,Fujian
2020-03-03,CN,CN,China,GD,Guangdong,1350,7,23.341700,113.424400,,Guangdong
2020-03-03,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-03-03,CN,CN,China,GX,Guangxi,252,2,23.829800,108.788100,,Guangxi
2020-03-03,CN,CN,China,HA,Henan,1272,22,33.882000,113.614000,,Henan
2020-03-03,CN,CN,China,HB,Hubei,67217,2834,30.975600,112.270700,,Hubei
2020-03-03,CN,CN,China,HE,Hebei,318,6,39.549000,116.130600,,Hebei
2020-03-03,CN,CN,China,HK,Hong Kong,100,2,22.300000,114.200000,,Hong Kong
2020-03-03,CN,CN,China,HL,Heilongjiang,480,13,47.862000,127.761500,,Heilongjiang
2020-03-03,CN,CN,China,HN,Hunan,1018,4,27.610400,111.708800,,Hunan
2020-03-03,CN,CN,China,JL,Jilin,93,1,43.666100,126.192300,,Jilin
2020-03-03,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-03-03,CN,CN,China,JX,Jiangxi,935,1,27.614000,115.722100,,Jiangxi
2020-03-03,CN,CN,China,LN,Liaoning,125,1,41.295600,122.608500,,Liaoning
2020-03-03,CN,CN,China,SC,Sichuan,538,3,30.617100,102.710300,,Sichuan
2020-03-03,CN,CN,China,SD,Shandong,758,6,36.342700,118.149800,,Shandong
2020-03-03,CN,CN,China,SH,Shanghai,338,3,31.202000,121.449100,,Shanghai
