date,key,mobility_driving,mobility_transit,mobility_walking,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-22,ID_SG,,,,-13,18,-16,-47,-32,13
2020-05-22,ID_SN,,,,-26,7,-14,-63,-43,17
2020-05-22,ID_SR,,,,2,24,-38,-56,-30,11
2020-05-22,ID_SS,,,,-35,-13,-24,-53,-41,17
2020-05-22,ID_ST,,,,-7,28,-7,-53,-31,11
2020-05-22,ID_SU,,,,-25,-2,-31,-45,-37,16
2020-05-22,IE,-41.7,-80.75,-62.29,-64,-8,-60,-56,-54,27
2020-05-22,IL,-17.79,,-36.22,-28,4,43,-3,-10,4
2020-05-22,IN,-60.34,,-60,-72,-17,-56,-48,-42,21
2020-05-22,IN_AN,,,,-81,,-76,-51,-35,14
2020-05-22,IN_AP,,,,-73,-18,-55,-43,-31,22
2020-05-22,IN_AR,,,,-61,-11,-17,-38,-9,9
2020-05-22,IN_AS,,,,-70,-19,-22,-45,-16,14
2020-05-22,IN_BR,,,,-63,18,1,-38,-19,8
2020-05-22,IN_CH,,,,-77,-50,-94,-63,-50,25
2020-05-22,IN_CT,,,,-62,13,-54,-44,-16,12
2020-05-22,IN_DD,,,,-74,-33,-77,-45,-21,20
2020-05-22,IN_DL,,,,-74,-37,-91,-65,-57,26
2020-05-22,IN_DN,,,,-57,40,-56,-51,-17,16
2020-05-22,IN_GA,,,,-67,-28,-73,-42,-28,17
2020-05-22,IN_GJ,,,,-76,-26,-65,-44,-44,24
2020-05-22,IN_HP,,,,-62,-9,-36,-19,-18,11
2020-05-22,IN_HR,,,,-66,-14,-84,-55,-41,21
2020-05-22,IN_JH,,,,-72,-20,-40,-49,-29,17
2020-05-22,IN_JK,,,,47,230,279,280,99,9
2020-05-22,IN_KA,,,,-66,-10,-68,-39,-45,22
2020-05-22,IN_KL,,,,-66,14,-8,-28,-28,19
2020-05-22,IN_LD,,,,,,44,,1,
2020-05-22,IN_MH,,,,-80,-34,-71,-66,-61,31
2020-05-22,IN_ML,,,,-70,-42,-19,-25,-16,15
2020-05-22,IN_MN,,,,-78,-25,-17,-33,-27,13
2020-05-22,IN_MP,,,,-74,-22,-64,-46,-39,20
2020-05-22,IN_MZ,,,,-73,-10,-19,-9,-24,8
2020-05-22,IN_NL,,,,-74,-48,-63,-55,-24,14
2020-05-22,IN_OR,,,,-71,-23,-32,-48,-30,15
2020-05-22,IN_PB,,,,-64,-7,-71,-47,-32,15
2020-05-22,IN_PY,,,,-64,-11,-75,-35,-26,26
2020-05-22,IN_RJ,,,,-70,-5,-71,-46,-33,17
2020-05-22,IN_SK,,,,-61,-20,-40,-56,-9,9
2020-05-22,IN_TG,,,,-76,-20,-64,-48,-48,25
2020-05-22,IN_TN,,,,-67,-10,-39,-40,-41,24
2020-05-22,IN_TR,,,,-67,-10,-10,-37,-13,12
2020-05-22,IN_UP,,,,-69,-4,-45,-51,-36,17
2020-05-22,IN_UT,,,,-62,-8,-51,-42,-23,17
2020-05-22,IN_WB,,,,-80,-34,-53,-62,-53,10
2020-05-22,IQ,,,,-25,3,-22,-21,0,12
2020-05-22,IS,19.88,,-27.78,,,,,,
2020-05-22,IT,-28.68,-71.59,-50.55,-38,-13,4,-46,-36,14
2020-05-22,IT_21,-22.46,,,-46,-14,21,-45,-37,17
2020-05-22,IT_23,-65.34,,,-57,-21,-32,-44,-38,14
2020-05-22,IT_25,-29.14,,,-41,-17,17,-54,-39,18
2020-05-22,IT_34,-22.83,,,-35,-9,-2,-49,-31,13
2020-05-22,IT_36,-8.18,,,-33,-8,7,-37,-32,14
2020-05-22,IT_42,-28.67,,,-34,-11,24,-38,-34,14
2020-05-22,IT_45,-25.98,,,-36,-11,15,-45,-32,14
2020-05-22,IT_52,-35.58,,,-39,-17,18,-41,-34,14
2020-05-22,IT_55,-32.91,,,-38,-17,8,-30,-31,13
2020-05-22,IT_57,-21.45,,,-35,-13,14,-33,-32,14
2020-05-22,IT_62,-35.3,,,-40,-12,-15,-54,-42,17
2020-05-22,IT_65,-38.2,,,-36,-13,9,-45,-33,13
2020-05-22,IT_67,-42.44,,,-39,-14,-9,-36,-34,12
2020-05-22,IT_72,-23.65,,,-37,-9,-11,-43,-34,13
2020-05-22,IT_75,-19.49,,,-32,-10,1,-52,-33,11
2020-05-22,IT_77,-37.73,,,-37,-10,-12,-43,-35,12
2020-05-22,IT_78,-30.42,,,-37,-12,-1,-49,-35,12
2020-05-22,IT_82,-26.32,,,-35,-10,-1,-48,-35,11
2020-05-22,IT_88,-16.25,,,-37,-13,28,-36,-33,10
2020-05-22,IT_TN,-51.84,,,-42,-19,-36,-44,-35,13
2020-05-22,JM,,,,-33,-19,-39,-33,-34,21
2020-05-22,JO,,,,-91,-84,-74,-93,-59,21
2020-05-22,JP,-8.9,-17.38,-25.22,-29,-2,-5,-41,-21,13
2020-05-22,JP_01,-2.45,,,-28,-1,4,-40,-16,9
2020-05-22,JP_02,15.96,,,-13,-1,4,-29,-7,5
2020-05-22,JP_03,7.96,,,-14,-1,1,-30,-6,6
2020-05-22,JP_04,-9.61,,,-22,-2,-6,-41,-14,11
2020-05-22,JP_05,16.66,,,-9,-1,31,-27,-7,5
2020-05-22,JP_06,10.21,,,-16,-3,20,-33,-10,7
2020-05-22,JP_07,-12.98,,,-18,-2,-2,-39,-10,9
2020-05-22,JP_08,-15.74,,,-20,-4,-23,-45,-16,13
2020-05-22,JP_09,-15.38,,,-21,-2,5,-42,-14,11
2020-05-22,JP_10,-12.53,,,-19,-2,10,-41,-16,11
2020-05-22,JP_11,-16.1,,,-27,1,-2,-44,-27,17
2020-05-22,JP_12,-19.63,,,-36,-8,-30,-48,-30,19
2020-05-22,JP_13,-26.17,,,-53,-5,-24,-52,-41,25
2020-05-22,JP_14,-14.23,,,-36,1,5,-45,-34,21
2020-05-22,JP_15,11.61,,,-12,2,22,-37,-10,7
2020-05-22,JP_16,2.56,,,-19,1,17,-38,-14,10
2020-05-22,JP_17,-3.29,,,-22,-1,9,-43,-17,11
2020-05-22,JP_18,7.83,,,-17,1,22,-28,-11,9
2020-05-22,JP_19,-25.77,,,-23,-6,-17,-46,-14,11
2020-05-22,JP_20,-10.28,,,-21,-2,1,-42,-11,9
2020-05-22,JP_21,-2.97,,,-20,0,-2,-37,-16,11
2020-05-22,JP_22,-3.04,,,-18,-1,1,-42,-15,10
2020-05-22,JP_23,4.38,,,-22,-1,12,-40,-19,12
2020-05-22,JP_24,-1.3,,,-17,-3,-9,-39,-12,9
2020-05-22,JP_25,1.08,,,-18,3,13,-44,-17,11
2020-05-22,JP_26,-18.26,,,-29,-1,-2,-44,-21,12
2020-05-22,JP_27,-9.74,,,-33,-2,0,-39,-22,13
2020-05-22,JP_28,-3.18,,,-26,2,7,-37,-20,13
2020-05-22,JP_29,2.74,,,-18,2,-2,-32,-17,11
2020-05-22,JP_30,2.09,,,-17,0,1,-33,-12,8
2020-05-22,JP_31,4.69,,,-14,4,13,-29,-8,6
2020-05-22,JP_32,-8.23,,,-18,-2,6,-28,-9,7
2020-05-22,JP_33,8.57,,,-20,-1,8,-38,-10,8
2020-05-22,JP_34,1.09,,,-20,-2,9,-38,-14,10
2020-05-22,JP_35,13.71,,,-16,0,-2,-32,-11,8
2020-05-22,JP_36,-2.96,,,-18,-3,8,-34,-9,7
2020-05-22,JP_37,-11.14,,,-18,-2,-5,-37,-9,8
2020-05-22,JP_38,-9.96,,,-19,-1,9,-33,-8,7
2020-05-22,JP_39,3.96,,,-20,-5,0,-27,-7,6
2020-05-22,JP_40,-1.1,,,-24,-2,9,-40,-16,11
2020-05-22,JP_41,2.57,,,-15,-2,-8,-34,-9,7
2020-05-22,JP_42,4.83,,,-17,-1,-14,-28,-8,6
2020-05-22,JP_43,5.31,,,-18,-1,5,-33,-11,8
2020-05-22,JP_44,-5.31,,,-16,-2,-12,-29,-10,8
2020-05-22,JP_45,2.71,,,-18,-2,-13,-28,-6,6
2020-05-22,JP_46,1.96,,,-15,-2,-11,-33,-5,5
2020-05-22,JP_47,-37.49,,,-32,-15,-60,-58,-16,12
2020-05-22,KE,,,,-37,-25,-23,-32,-25,22
2020-05-22,KG,,,,-37,-21,-11,-36,-35,8
2020-05-22,KH,-54.6,,-31.38,-24,-16,-17,-46,-17,9
2020-05-22,KR,,,,-7,8,34,-4,-2,3
2020-05-22,KW,,,,-87,-74,-82,-81,-65,32
2020-05-22,KZ,,,,-21,-5,10,-5,-25,7
2020-05-22,LA,,,,-21,-8,-7,-29,-2,6
2020-05-22,LB,,,,-28,1,9,-55,-31,9
2020-05-22,LI,,,,-36,,,-32,-55,
2020-05-22,LK,,,,-43,-13,-34,-40,-31,23
2020-05-22,LT,25.39,,21.04,-32,14,89,-28,-31,8
2020-05-22,LU,-27.3,-54.98,-17.65,-46,-4,34,-48,-55,23
2020-05-22,LV,27.59,,-11.44,-9,4,51,-23,-29,7
2020-05-22,LY,,,,31,64,31,17,19,6
2020-05-22,MA,-72.9,,-79.47,,,,,,
2020-05-22,MD,,,,-26,-11,4,-33,-32,10
2020-05-22,MK,,,,-35,0,15,-42,-25,12
2020-05-22,ML,,,,2,9,0,-16,-11,5
2020-05-22,MM,,,,-39,-22,-18,-34,-19,15
2020-05-22,MN,,,,6,32,19,10,7,-1
2020-05-22,MT,,,,-39,-7,13,-30,-42,20
2020-05-22,MU,,,,-58,-42,-63,-62,-41,25
2020-05-22,MX,-35.62,-70.46,-44.98,-56,-20,-47,-58,-42,22
2020-05-22,MX_AGU,-23.64,,,-50,-11,-29,-64,-38,21
2020-05-22,MX_BCN,-18.75,,,-51,-8,-36,-54,-37,20
2020-05-22,MX_BCS,-59.54,,,-64,-29,-61,-70,-46,25
2020-05-22,MX_CAM,-24.51,,,-62,-28,-60,-62,-44,24
2020-05-22,MX_CHH,-6.32,,,-54,-11,-35,-53,-40,21
2020-05-22,MX_CHP,-34.55,,,-57,-25,-46,-55,-37,18
2020-05-22,MX_CMX,,,,-71,-31,-63,-64,-57,30
2020-05-22,MX_COA,19.55,,,-46,-10,-36,-47,-35,19
2020-05-22,MX_COL,-18.47,,,-49,-14,-31,-58,-27,16
2020-05-22,MX_DUR,-1.92,,,-47,-17,-37,-49,-33,17
2020-05-22,MX_GRO,-46.21,,,-63,-32,-57,-64,-43,21
2020-05-22,MX_GUA,-24.75,,,-49,-11,-44,-44,-34,19
2020-05-22,MX_HID,-38.29,,,-54,-22,-45,-60,-40,23
2020-05-22,MX_JAL,-31.83,,,-44,-9,-34,-51,-32,17
2020-05-22,MX_MEX,-47.94,,,-52,-17,-36,-56,-45,24
2020-05-22,MX_MIC,-31.6,,,-47,-14,-26,-46,-28,15
2020-05-22,MX_MOR,-42.89,,,-57,-23,-50,-56,-39,22
2020-05-22,MX_NAY,-48.71,,,-59,-24,-55,-48,-37,20
2020-05-22,MX_NLE,-20.84,,,-49,-9,-42,-54,-40,21
2020-05-22,MX_OAX,-50.86,,,-57,-36,-53,-51,-37,19
2020-05-22,MX_PUE,-43.29,,,-56,-18,-45,-44,-43,21
2020-05-22,MX_QUE,-32.23,,,-58,-15,-48,-39,-42,25
2020-05-22,MX_ROO,-74.1,,,-72,-40,-72,-85,-56,32
2020-05-22,MX_SIN,-23.87,,,-62,-24,-45,-64,-43,23
2020-05-22,MX_SLP,-13.98,,,-49,-16,-46,-57,-35,20
2020-05-22,MX_SON,-9.87,,,-54,-18,-40,-56,-40,21
2020-05-22,MX_TAB,-34.3,,,-65,-30,-53,-60,-47,23
2020-05-22,MX_TAM,18.95,,,-45,-10,-38,-51,-35,16
2020-05-22,MX_TLA,-16.23,,,-46,-14,-35,-45,-37,20
2020-05-22,MX_VER,-25,,,-53,-19,-47,-55,-37,17
2020-05-22,MX_YUC,-53.5,,,-70,-38,-64,-74,-50,30
2020-05-22,MX_ZAC,-32.09,,,-54,-22,-51,-54,-36,18
2020-05-22,MY,-5.9,,-33.63,-47,4,-44,-52,-31,21
2020-05-22,MY_01,,,,-50,-1,-53,-58,-29,20
2020-05-22,MY_02,,,,-43,5,-28,-65,-18,15
2020-05-22,MY_03,,,,-34,11,-20,-47,10,12
2020-05-22,MY_04,,,,-54,9,-66,-43,-31,22
2020-05-22,MY_05,,,,-49,2,-43,-37,-32,22
2020-05-22,MY_06,,,,-58,4,-32,-41,-44,21
2020-05-22,MY_07,,,,-52,-5,-80,-41,-28,23
2020-05-22,MY_08,,,,-49,1,-36,-46,-27,18
2020-05-22,MY_09,,,,-43,1,-55,-92,-30,15
2020-05-22,MY_10,,,,-46,11,-38,-56,-34,25
2020-05-22,MY_11,,,,-33,18,-45,-60,4,11
2020-05-22,MY_12,,,,-45,0,-29,-57,-30,16
2020-05-22,MY_13,,,,-44,0,-20,-63,-28,18
2020-05-22,MY_16,,,,-52,103,-59,-68,-48,29
2020-05-22,MZ,,,,-19,-2,-25,-17,-6,10
2020-05-22,"NA",,,,-14,3,-9,-50,-30,12
2020-05-22,NE,,,,2,25,-9,-8,-12,6
2020-05-22,NG,,,,-34,-22,-38,-25,-27,20
2020-05-22,NI,,,,-38,-21,-33,-41,-24,15
2020-05-22,NL,-6.74,-62.78,-5.94,-22,3,86,-54,-54,16
2020-05-22,NL_DR,38.89,,,-7,11,118,-41,-52,14
2020-05-22,NL_FL,20.06,,,-12,3,155,-50,-54,15
2020-05-22,NL_FR,44.42,,,-14,7,264,-31,-53,13
2020-05-22,NL_GE,-2.25,,,-14,5,132,-49,-53,15
2020-05-22,NL_GR,10.53,,,-25,2,73,-57,-54,14
2020-05-22,NL_LI,10.91,,,-23,7,79,-45,-53,15
2020-05-22,NL_NB,-10.95,,,-24,1,80,-57,-55,16
2020-05-22,NL_NH,-23.02,,,-34,-1,36,-65,-55,16
2020-05-22,NL_OV,13.09,,,-19,7,177,-56,-57,15
2020-05-22,NL_UT,,,,-28,-2,56,-60,-58,17
2020-05-22,NL_ZE,75.78,,,-1,27,183,-25,-50,15
2020-05-22,NL_ZH,-9.69,,,-23,2,46,-53,-53,16
2020-05-22,NO,30.69,-34.97,2.03,-1,15,92,-36,-49,11
2020-05-22,NO_03,,,,-24,5,51,-47,-58,16
2020-05-22,NO_11,30,,,-3,6,59,-42,-51,14
2020-05-22,NO_15,97.08,,,9,17,159,2,-50,9
2020-05-22,NO_18,41.14,,,1,12,154,-39,-46,5
2020-05-22,NO_30,22.74,,,11,19,140,-44,-48,12
2020-05-22,NO_34,56.3,,,8,16,87,-56,-39,8
2020-05-22,NO_38,58.08,,,16,26,115,-25,-49,10
2020-05-22,NO_42,88.69,,,23,29,78,-16,-44,11
2020-05-22,NO_46,45.41,,,-5,14,56,-24,-51,13
2020-05-22,NO_50,25.01,,,-5,13,189,-38,-55,10
2020-05-22,NO_54,13.56,,,-6,14,64,-34,-43,5
2020-05-22,NP,,,,-71,-53,-46,-62,-58,23
2020-05-22,NZ,-19.81,-50.83,-32.5,-24,-8,-39,-45,-9,11
2020-05-22,OM,,,,-50,-33,-58,-65,-27,18
2020-05-22,PA,,,,-71,-46,-61,-66,-59,36
2020-05-22,PE,,,,-81,-51,-61,-72,-63,36
2020-05-22,PE_AMA,,,,-86,,-52,-77,-33,
2020-05-22,PE_ANC,,,,-83,-52,-49,-80,-53,30
2020-05-22,PE_APU,,,,-82,-60,-53,-69,-38,
2020-05-22,PE_ARE,,,,-82,-56,-53,-66,-58,35
2020-05-22,PE_AYA,,,,-81,-47,-57,-77,-46,31
2020-05-22,PE_CAJ,,,,-75,-45,-53,-73,-45,28
2020-05-22,PE_CAL,,,,-73,-43,-56,-83,-67,38
2020-05-22,PE_CUS,,,,-86,-53,-60,-74,-53,34
2020-05-22,PE_HUC,,,,-79,-54,-56,-80,-47,28
2020-05-22,PE_HUV,,,,,,-43,-73,-33,
2020-05-22,PE_ICA,,,,-79,-47,-63,-81,-50,31
2020-05-22,PE_JUN,,,,-83,-55,-48,-76,-50,32
2020-05-22,PE_LAL,,,,-81,-48,-58,-70,-57,32
2020-05-22,PE_LAM,,,,-86,-66,-59,-81,-63,34
2020-05-22,PE_LIM,,,,-82,-50,-69,-69,-69,40
2020-05-22,PE_LOR,,,,-82,-41,-53,-73,-52,30
2020-05-22,PE_MDD,,,,-79,-39,-53,-49,-33,
2020-05-22,PE_MOQ,,,,-73,-61,-65,-87,-45,36
2020-05-22,PE_PAS,,,,-74,,-49,,-35,
2020-05-22,PE_PIU,,,,-83,-62,-59,-81,-60,33
2020-05-22,PE_PUN,,,,-73,-50,-50,-69,-44,30
2020-05-22,PE_SAM,,,,-83,-40,-43,-77,-42,24
2020-05-22,PE_TAC,,,,-75,-51,-60,-75,-53,33
2020-05-22,PE_TUM,,,,-75,-40,-59,-72,-50,
2020-05-22,PE_UCA,,,,-74,-37,-50,-58,-51,31
2020-05-22,PG,,,,4,26,-9,-10,25,1
2020-05-22,PH,-69.1,-74.07,-67.6,-72,-37,-54,-72,-55,32
2020-05-22,PK,,,,-27,-6,-15,-28,-49,16
2020-05-22,PK_BA,,,,3,25,0,-15,-24,12
2020-05-22,PK_GB,,,,,,103,,-3,
2020-05-22,PK_KP,,,,0,24,-9,-10,-33,11
2020-05-22,PK_PB,,,,-21,0,-9,-26,-43,15
2020-05-22,PK_SD,,,,-41,-17,-38,-34,-62,20
2020-05-22,PL,0.67,,-22,-20,-3,41,-39,-26,9
2020-05-22,PL_02,2.15,,,,,,,,
2020-05-22,PL_04,18.05,,,-15,0,76,-29,-23,7
2020-05-22,PL_06,10.36,,,-20,-5,12,-34,-8,8
2020-05-22,PL_08,15.09,,,-11,-1,76,-33,-24,8
2020-05-22,PL_10,3.93,,,-13,3,44,-31,-13,7
2020-05-22,PL_12,-26.4,,,-30,-12,-18,-48,-33,12
2020-05-22,PL_14,-7.27,,,-25,-7,32,-50,-38,13
2020-05-22,PL_16,10.17,,,-12,0,51,-33,-26,8
2020-05-22,PL_18,13.09,,,-16,0,45,-36,-10,8
2020-05-22,PL_20,,,,-21,0,54,-26,-7,7
2020-05-22,PL_22,18.51,,,-14,-2,102,-33,-14,7
2020-05-22,PL_24,-5,,,-19,-2,66,-29,-17,9
2020-05-22,PL_26,34,,,-20,3,16,-31,-24,9
2020-05-22,PL_28,37.97,,,-9,3,109,-20,-3,4
2020-05-22,PL_30,3.44,,,-18,-3,57,-42,-27,9
2020-05-22,PL_32,32.28,,,-14,-2,80,-28,-23,7
2020-05-22,PR,,,,-42,-19,-36,-62,-37,20
2020-05-22,PT,-30.72,,-63.34,-44,-15,5,-55,-42,21
2020-05-22,PT_20,,,,-48,-19,-25,-71,-41,20
2020-05-22,PT_30,,,,-49,-29,-31,-40,-42,21
2020-05-22,PY,,,,-49,-31,-55,-56,-23,20
2020-05-22,QA,,,,-58,-23,-57,-54,-27,17
2020-05-22,RE,,,,-71,-62,-72,-73,-31,
2020-05-22,RO,-23.34,,-30.08,-33,-9,-40,-30,-19,7
2020-05-22,RS,-24.11,,-24.66,-16,-8,11,-30,-33,4
2020-05-22,RU,-8.04,,-28.48,,,,,,
2020-05-22,RW,,,,-35,-24,-12,-39,-26,16
2020-05-22,SA,-41.08,,-34.97,-44,4,-71,-77,-26,17
2020-05-22,SE,36.9,-24.11,4.92,-10,-4,184,-35,-57,12
2020-05-22,SE_110,12.76,,,-23,-10,125,-41,-61,15
2020-05-22,SE_121,38.2,,,-8,-3,,-38,-55,13
2020-05-22,SE_122,68.97,,,10,2,,-33,-55,10
2020-05-22,SE_123,57.58,,,1,-2,,-39,-57,10
2020-05-22,SE_124,47.25,,,-2,-7,,-33,-54,10
2020-05-22,SE_125,46.11,,,-5,-2,,-34,-55,10
2020-05-22,SE_211,40.95,,,-2,-5,,-26,-60,11
2020-05-22,SE_212,52.88,,,-11,-1,,-38,-60,12
2020-05-22,SE_213,93.09,,,19,9,,-19,-54,9
2020-05-22,SE_214,,,,19,1,,-28,-45,
2020-05-22,SE_221,79.94,,,14,3,,-12,-54,11
2020-05-22,SE_224,,,,-3,-2,183,-43,-55,13
2020-05-22,SE_231,103.7,,,16,7,,-26,-53,12
2020-05-22,SE_232,31.14,,,-11,-3,217,-34,-58,14
2020-05-22,SE_311,46.66,,,-9,-6,91,-25,-52,10
2020-05-22,SE_312,43.41,,,-17,-7,119,-17,-52,8
2020-05-22,SE_313,68.32,,,-6,-3,,-25,-53,8
2020-05-22,SE_321,71.77,,,-11,-4,,-28,-55,9
2020-05-22,SE_331,48.87,,,-18,-6,139,-37,-57,10
2020-05-22,SE_332,19.36,,,-10,-8,,-38,-52,8
2020-05-22,SG,-51.11,-84.25,-66,-63,-14,-69,-64,-61,46
2020-05-22,SI,1.75,,6.13,-13,-9,56,-24,-24,7
2020-05-22,SK,2.85,-36.84,1.07,-27,-1,71,-33,-29,10
2020-05-22,SN,,,,-33,-11,-24,-40,-26,16
2020-05-22,SV,,,,-74,-48,-66,-72,-60,33
2020-05-22,TG,,,,-29,-14,-11,-41,-9,17
2020-05-22,TH,-19.97,,-56.7,-30,1,-32,-41,-22,14
2020-05-22,TJ,,,,-37,-28,-30,-43,-33,15
2020-05-22,TR,-20.08,,-40.82,-31,57,-1,-36,-35,12
2020-05-22,TT,,,,-41,-9,-28,-64,-42,21
2020-05-22,TW,2.25,-24.16,-4.69,-28,-11,-47,-21,-1,7
2020-05-22,TZ,,,,-21,-2,-13,-16,-19,9
2020-05-22,UA,27.64,,-10.38,,,,,,
2020-05-22,UG,,,,-61,-45,-32,-69,-39,26
2020-05-22,US,25.32,-63.88,4.37,-24,-2,31,-36,-41,15
2020-05-22,US_AK,82.95,,,-3,12,124,-23,-32,9
2020-05-22,US_AK_02020,66.12,,,-11,12,93,-27,-39,12
2020-05-22,US_AK_02050,,,,,,,,-17,
2020-05-22,US_AK_02090,76.29,,,-4,6,,-46,-32,8
2020-05-22,US_AK_02110,41.9,,,-14,,,-18,-40,
2020-05-22,US_AK_02122,188.06,,,21,29,,,-26,5
2020-05-22,US_AK_02130,,,,,,,,-15,
2020-05-22,US_AK_02150,,,,,,,,-12,
2020-05-22,US_AK_02170,145.15,,,18,21,,,-36,7
2020-05-22,US_AK_02185,,,,,,-57,,-14,
2020-05-22,US_AK_02220,,,,,,,,-18,
2020-05-22,US_AK_02261,,,,,,,,-15,
2020-05-22,US_AL,74.64,,,-11,4,40,-3,-32,11
2020-05-22,US_AL_01001,149.64,,,-9,9,,,-30,12
2020-05-22,US_AL_01003,257.06,,,3,24,121,1,-28,6
2020-05-22,US_AL_01005,274.82,,,11,5,,,-21,
2020-05-22,US_AL_01007,95.91,,,,2,,,-27,
2020-05-22,US_AL_01009,70.58,,,-8,13,,,-30,9
2020-05-22,US_AL_01011,,,,,,,,-30,
2020-05-22,US_AL_01013,445.88,,,-7,-4,,,-35,
2020-05-22,US_AL_01015,52.7,,,-6,2,,,-31,10
2020-05-22,US_AL_01017,111.84,,,-2,11,,-14,-32,10
2020-05-22,US_AL_01019,160.9,,,19,19,,,-21,
2020-05-22,US_AL_01021,205.5,,,-2,12,,32,-28,8
2020-05-22,US_AL_01023,,,,,,,,-17,
2020-05-22,US_AL_01025,67.79,,,-4,-8,,,-23,
2020-05-22,US_AL_01027,,,,,,,,-20,
2020-05-22,US_AL_01029,66.35,,,,,,1,-27,
2020-05-22,US_AL_01031,130.42,,,-3,13,,,-29,9
2020-05-22,US_AL_01033,81.31,,,-9,5,,4,-30,9
2020-05-22,US_AL_01035,301.84,,,,,,28,-17,
2020-05-22,US_AL_01037,,,,,,,,-15,
2020-05-22,US_AL_01039,228.3,,,1,12,,,-17,
2020-05-22,US_AL_01041,,,,,,,,-35,
2020-05-22,US_AL_01043,102.73,,,-3,13,80,8,-25,8
2020-05-22,US_AL_01045,63.73,,,-14,4,,-6,-27,8
2020-05-22,US_AL_01047,74.48,,,-11,1,,,-24,
2020-05-22,US_AL_01049,101.41,,,3,8,,,-23,7
2020-05-22,US_AL_01051,134.47,,,-8,-2,52,,-34,12
2020-05-22,US_AL_01053,157.86,,,-11,5,,,-27,
2020-05-22,US_AL_01055,75.87,,,-5,3,,-17,-28,8
2020-05-22,US_AL_01057,,,,,,,,-23,
2020-05-22,US_AL_01059,61.01,,,-8,3,,,-25,
2020-05-22,US_AL_01061,152.37,,,,11,,,-18,
2020-05-22,US_AL_01063,116.39,,,,,,-8,-27,
2020-05-22,US_AL_01065,,,,,,,,-33,
2020-05-22,US_AL_01067,,,,,,,,-22,
2020-05-22,US_AL_01069,95.92,,,-10,2,,6,-25,7
2020-05-22,US_AL_01071,98.94,,,-7,5,,,-24,9
2020-05-22,US_AL_01073,29.19,,,-22,-1,4,-27,-37,14
2020-05-22,US_AL_01075,,,,,,,,-21,
2020-05-22,US_AL_01077,65.38,,,-3,4,,,-29,10
2020-05-22,US_AL_01079,91.67,,,-1,2,,,-29,
2020-05-22,US_AL_01081,35.53,,,-17,4,-4,,-35,14
2020-05-22,US_AL_01083,66.9,,,-5,5,59,,-33,12
2020-05-22,US_AL_01085,291.3,,,,,,9,-30,
2020-05-22,US_AL_01087,102.36,,,,,,-6,-34,
2020-05-22,US_AL_01089,41.56,,,-20,-1,23,-36,-40,15
2020-05-22,US_AL_01091,102.08,,,,-4,,,-27,
2020-05-22,US_AL_01093,89.4,,,-1,8,,,-23,
2020-05-22,US_AL_01095,79.52,,,1,8,,,-25,8
2020-05-22,US_AL_01097,80.55,,,-8,2,34,-9,-30,10
2020-05-22,US_AL_01099,38.41,,,,43,,,-23,
2020-05-22,US_AL_01101,73.27,,,-21,1,-20,-7,-35,16
2020-05-22,US_AL_01103,85.99,,,-6,1,50,18,-30,9
2020-05-22,US_AL_01105,,,,,,,,-36,
2020-05-22,US_AL_01107,60.53,,,,,,,-24,
2020-05-22,US_AL_01109,84.84,,,-9,-3,,,-30,
2020-05-22,US_AL_01111,94.18,,,,,,,-25,
2020-05-22,US_AL_01113,131.33,,,-2,24,,,-33,12
2020-05-22,US_AL_01115,88.2,,,-1,-2,,-1,-32,11
2020-05-22,US_AL_01117,53.72,,,-13,-2,80,,-40,14
2020-05-22,US_AL_01119,97.66,,,,,,,-31,
2020-05-22,US_AL_01121,76.61,,,-6,2,9,6,-28,9
2020-05-22,US_AL_01123,207.51,,,1,33,,,-25,11
2020-05-22,US_AL_01125,29.22,,,-14,-1,7,-10,-36,12
2020-05-22,US_AL_01127,91.09,,,1,13,,6,-23,7
2020-05-22,US_AL_01129,,,,,,,,-22,
2020-05-22,US_AL_01131,,,,,,,,-32,
2020-05-22,US_AL_01133,137.66,,,,,,,-24,
2020-05-22,US_AR,62.68,,,-7,8,99,-3,-32,9
2020-05-22,US_AR_05001,20.42,,,-11,,,,-29,
2020-05-22,US_AR_05003,16.31,,,,,,,-23,
2020-05-22,US_AR_05005,156.67,,,7,8,,,-26,10
2020-05-22,US_AR_05007,56,,,-8,6,169,-46,-43,13
2020-05-22,US_AR_05009,107.95,,,0,12,,,-28,9
2020-05-22,US_AR_05011,,,,,,,,-25,
2020-05-22,US_AR_05015,210.05,,,19,,,,-20,
2020-05-22,US_AR_05017,41.07,,,,,,,-20,
2020-05-22,US_AR_05019,84.89,,,-6,3,,-3,-31,
2020-05-22,US_AR_05021,,,,,,,,-22,
2020-05-22,US_AR_05023,263.87,,,,41,,,-28,
2020-05-22,US_AR_05025,,,,,,,,-24,
2020-05-22,US_AR_05027,42.19,,,9,-8,,,-32,
2020-05-22,US_AR_05029,75.24,,,-5,,,11,-21,
2020-05-22,US_AR_05031,49.95,,,-18,1,,-9,-29,9
2020-05-22,US_AR_05033,99.86,,,0,3,,23,-31,10
2020-05-22,US_AR_05035,94.22,,,-5,5,,3,-31,9
2020-05-22,US_AR_05037,36.46,,,,,,,-23,
2020-05-22,US_AR_05041,14.38,,,,,,,-24,
