date,key,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-05-21,US_SD_46037,USC00399004,7.957,12.2,21.1,0,
2020-05-21,US_SD_46041,USC00398307,33.567,10.6,26.1,0,0
2020-05-21,US_SD_46045,USC00397277,10.913,11.1,20,0,0
2020-05-21,US_SD_46047,USC00394007,21.219,7.2,26.1,76,0
2020-05-21,US_SD_46049,USC00392927,3.938,12.2,21.1,0,0
2020-05-21,US_SD_46051,USC00395531,13.114,13.3,19.4,0,0
2020-05-21,US_SD_46055,USC00395544,25.157,12.2,26.7,0,0
2020-05-21,US_SD_46057,USC00391520,14.52,12.8,21.1,0,
2020-05-21,US_SD_46067,USC00395481,18.532,13.9,20.6,36,0
2020-05-21,US_SD_46075,USC00395891,7.059,12.8,24.4,5,
2020-05-21,US_SD_46077,USC00392302,4.946,13.3,18.9,10,0
2020-05-21,US_SD_46079,USC00395090,3.941,12.8,19.4,0,0
2020-05-21,US_SD_46081,USC00394834,3.789,8.3,27.2,43,0
2020-05-21,US_SD_46083,USC00391392,11.248,13.3,20,8,0
2020-05-21,US_SD_46085,USC00394516,0.721,13.9,22.2,10,
2020-05-21,US_SD_46087,USC00395360,9.298,12.8,20.6,0,
2020-05-21,US_SD_46089,USW00054933,9.572,13.2,21.8,0,
2020-05-21,US_SD_46091,USC00391049,11.982,12.8,22.2,0,
2020-05-21,US_SD_46097,USC00394037,6.323,13.3,21.1,0,0
2020-05-21,US_SD_46099,USC00397666,11.336,13.3,20.6,5,0
2020-05-21,US_SD_46102,USR0000SPIN,23.008,9.4,25,,
2020-05-21,US_SD_46111,USC00393029,4.327,11.7,20.6,0,0
2020-05-21,US_SD_46115,USC00398420,23.455,12.8,21.1,0,0
2020-05-21,US_SD_46121,USC00395638,12.247,11.1,23.9,5,0
2020-05-21,US_SD_46125,USC00395481,35.111,13.9,20.6,36,0
2020-05-21,US_SD_46127,USC00398622,23.234,13.3,20.6,10,0
2020-05-21,US_SD_46129,USC00397545,8.909,11.7,21.7,0,0
2020-05-21,US_SD_46135,USW00094911,14.809,14.4,21.1,0,0
2020-05-21,US_SD_46137,USC00392429,9.028,11.7,27.2,0,0
2020-05-21,US_TN,USC00405035,18.151,12.8,30.6,,
2020-05-21,US_TN_47003,USC00408246,2.536,13.9,25,8,
2020-05-21,US_TN_47005,USC00401352,2.319,15,23.9,0,0
2020-05-21,US_TN_47007,USC00407184,1.468,13.9,22.8,20,0
2020-05-21,US_TN_47009,USR0000TIND,13.249,10.6,18.3,,
2020-05-21,US_TN_47011,USC00401808,9.889,13.9,22.2,28,
2020-05-21,US_TN_47013,USC00406493,15.893,11.7,20,5,0
2020-05-21,US_TN_47015,USC00409866,4.048,13.9,21.7,10,
2020-05-21,US_TN_47017,USC00404417,3.372,15,22.8,0,
2020-05-21,US_TN_47019,USC00402806,13.256,9.4,12.2,292,0
2020-05-21,US_TN_47021,USC00401663,13.917,13.3,21.1,0,0
2020-05-21,US_TN_47023,USC00408160,29.525,12.2,23.9,0,
2020-05-21,US_TN_47025,USC00408868,9.072,9.4,17.2,30,
2020-05-21,US_TN_47027,USC00401561,7.248,,21.7,66,0
2020-05-21,US_TN_47029,USC00406534,9.385,11.7,21.1,25,0
2020-05-21,US_TN_47031,USC00405595,3.278,11.7,20.6,,
2020-05-21,US_TN_47035,USR0000TCRO,3.59,11.7,20.6,,
2020-05-21,US_TN_47041,USC00408405,5.608,12.2,20,86,
2020-05-21,US_TN_47043,USC00406180,8.66,12.8,21.1,46,
2020-05-21,US_TN_47047,USC00400137,19.919,12.8,23.3,0,
2020-05-21,US_TN_47049,USC00400081,4.979,11.7,18.3,18,
2020-05-21,US_TN_47051,USC00409800,6.366,12.8,22.2,127,
2020-05-21,US_TN_47053,USC00406012,19.77,13.3,21.7,0,
2020-05-21,US_TN_47055,USC00407459,1.769,11.1,21.1,0,0
2020-05-21,US_TN_47057,USC00406272,15.713,11.1,21.7,8,0
2020-05-21,US_TN_47059,USC00403679,7.186,12.2,18.3,201,0
2020-05-21,US_TN_47061,USC00401887,2.945,11.1,17.2,33,
2020-05-21,US_TN_47063,USR0000THAM,4.188,11.1,22.2,,
2020-05-21,US_TN_47067,USC00407884,24.626,9.4,15,361,0
2020-05-21,US_TN_47071,USR0000TSHI,12.978,14.4,27.8,,
2020-05-21,US_TN_47073,USC00407884,4.034,9.4,15,361,0
2020-05-21,US_TN_47075,USC00401145,3.027,15,23.9,0,0
2020-05-21,US_TN_47081,USC00401585,5.591,12.2,20,18,0
2020-05-21,US_TN_47083,USC00408916,8.643,13.9,22.8,0,
2020-05-21,US_TN_47085,USC00401352,28.239,15,23.9,0,0
2020-05-21,US_TN_47087,USC00403370,1.481,13.3,20.6,122,
2020-05-21,US_TN_47089,USC00406272,13.825,11.1,21.7,8,0
2020-05-21,US_TN_47103,USC00403074,4.423,13.9,23.3,41,
2020-05-21,US_TN_47107,USC00400284,3.593,13.3,18.3,226,
2020-05-21,US_TN_47109,USC00408160,3.966,12.2,23.9,0,
2020-05-21,US_TN_47113,USC00404561,1.365,15,25.6,0,
2020-05-21,US_TN_47115,USR0000TPRE,16.575,11.7,20.6,,
2020-05-21,US_TN_47117,USC00405187,7.154,12.8,23.9,0,
2020-05-21,US_TN_47119,USC00401957,2.095,14.4,23.9,23,
2020-05-21,US_TN_47127,USC00405525,2.055,13.3,22.8,5,
2020-05-21,US_TN_47129,USC00404871,31.948,12.8,20.6,10,0
2020-05-21,US_TN_47137,USC00401310,4.657,12.8,20,23,
2020-05-21,US_TN_47139,USR0000GCOH,26.342,12.2,22.2,,
2020-05-21,US_TN_47143,USC00408540,9.455,13.3,19.4,15,
2020-05-21,US_TN_47145,USC00404871,2.735,12.8,20.6,10,0
2020-05-21,US_TN_47147,USC00408562,7.033,12.8,20,3,
2020-05-21,US_TN_47149,USC00406371,9.893,13.3,21.1,13,
2020-05-21,US_TN_47151,USC00406829,8.309,11.7,21.1,,
2020-05-21,US_TN_47155,USC00403420,10.372,11.7,17.2,13,0
2020-05-21,US_TN_47157,USC00405956,9.646,13.9,23.9,0,
2020-05-21,US_TN_47159,USC00401480,1.432,13.9,22.2,178,0
2020-05-21,US_TN_47177,USC00405882,0.873,14.4,21.1,13,
2020-05-21,US_TN_47181,USC00409502,7.669,11.7,22.2,0,
2020-05-21,US_TN_47185,USC00408522,3.433,13.3,21.1,76,0
2020-05-21,US_TX,USC00413257,21.914,16.7,36.7,165,0
2020-05-21,US_TX_48001,USW00093914,5.286,19.4,29.4,0,
2020-05-21,US_TX_48003,USC00418201,45.986,15.6,36.7,0,
2020-05-21,US_TX_48011,USC00419380,37.809,13.3,24.4,10,0
2020-05-21,US_TX_48013,USC00417111,9.386,21.7,36.1,0,0
2020-05-21,US_TX_48015,USC00410655,17.942,,,0,
2020-05-21,US_TX_48017,USC00416137,13.713,15,37.8,0,0
2020-05-21,US_TX_48019,USC00415742,8.015,17.8,34.4,76,
2020-05-21,US_TX_48021,USR0000TBAS,9.731,23.9,31.7,,
2020-05-21,US_TX_48023,USC00414982,15.494,18.3,27.2,28,
2020-05-21,US_TX_48025,USC00410639,5.328,,,0,0
2020-05-21,US_TX_48027,USC00414792,20.395,21.7,32.2,0,0
2020-05-21,US_TX_48033,USC00413411,4.432,17.2,36.1,0,
2020-05-21,US_TX_48035,USC00419715,24.471,20,34.4,0,
2020-05-21,US_TX_48037,USC00419916,29.24,18.9,26.7,5,0
2020-05-21,US_TX_48043,USC00416959,18.468,13.9,38.9,0,
2020-05-21,US_TX_48045,USC00418323,10.503,15.6,23.3,114,0
2020-05-21,US_TX_48051,USC00418446,18.687,23.9,32.8,0,
2020-05-21,US_TX_48053,USC00411250,5.675,18.9,33.9,3,
2020-05-21,US_TX_48057,USC00410436,23.103,23.9,31.1,0,0
2020-05-21,US_TX_48059,USC00417327,18.723,19.4,35.6,0,0
2020-05-21,US_TX_48063,USR0000TLND,17.122,18.9,29.4,,
2020-05-21,US_TX_48067,USC00410408,18.173,17.8,26.1,0,0
2020-05-21,US_TX_48069,USC00412464,7.824,15,30,36,0
2020-05-21,US_TX_48071,USR0000TANA,23.606,21.7,30,,
2020-05-21,US_TX_48075,USC00411694,11.403,16.1,25,221,0
2020-05-21,US_TX_48079,USC00416074,14.755,14.4,35,0,0
2020-05-21,US_TX_48087,USC00415821,36.481,17.2,25,0,0
2020-05-21,US_TX_48091,USC00411429,9.896,,,8,0
2020-05-21,US_TX_48093,USW00003969,43.996,20,33.3,0,
2020-05-21,US_TX_48095,USC00412741,12.188,16.7,36.7,137,0
2020-05-21,US_TX_48103,USC00412082,15.401,22.8,38.9,0,
2020-05-21,US_TX_48105,USR0000TBAR,37.258,16.1,35.6,,
2020-05-21,US_TX_48107,USC00412121,6.889,15.6,31.7,0,0
2020-05-21,US_TX_48119,USC00411968,9.987,19.4,24.4,0,
2020-05-21,US_TX_48121,USC00412404,1.399,20,23.9,180,
2020-05-21,US_TX_48125,USC00418566,18.018,16.1,31.7,0,0
2020-05-21,US_TX_48127,USC00411486,14.317,19.4,38.3,33,
2020-05-21,US_TX_48129,USC00415821,36.015,17.2,25,0,0
2020-05-21,US_TX_48133,USC00417327,34.303,19.4,35.6,0,0
2020-05-21,US_TX_48137,USC00411013,42.643,18.9,33.9,25,
2020-05-21,US_TX_48139,USC00410518,17.338,20,27.2,0,
2020-05-21,US_TX_48143,USW00003969,1.13,20,33.3,0,
2020-05-21,US_TX_48145,USC00419417,46.628,23.3,32.8,0,
2020-05-21,US_TX_48147,USC00410923,7.636,18.9,23.9,0,
2020-05-21,US_TX_48149,USR0000TLGR,8.573,23.9,31.7,,
2020-05-21,US_TX_48153,USC00413214,9.958,16.1,28.3,0,0
2020-05-21,US_TX_48161,USW00053968,41.326,20.8,29.7,0,
2020-05-21,US_TX_48165,USC00418201,3.514,15.6,36.7,0,
2020-05-21,US_TX_48169,USC00417206,7.228,17.2,36.7,94,0
2020-05-21,US_TX_48175,USC00411880,26.006,23.3,32.8,0,
2020-05-21,US_TX_48179,USC00416776,21.853,15.6,25,0,0
2020-05-21,US_TX_48181,USC00418274,9.914,18.9,26.7,0,
2020-05-21,US_TX_48183,USC00415341,8.748,19.4,23.9,3,
2020-05-21,US_TX_48189,USC00417081,16.208,15,30,10,0
2020-05-21,US_TX_48191,USC00419191,23.507,16.7,25,157,0
2020-05-21,US_TX_48195,USC00413787,5.278,13.9,26.7,0,
2020-05-21,US_TX_48199,USC00415435,22.622,21.1,33.3,0,0
2020-05-21,US_TX_48203,USC00415618,7.784,18.3,22.2,0,0
2020-05-21,US_TX_48207,USC00413992,1.923,18.3,33.3,150,
2020-05-21,US_TX_48209,USC00412585,18.189,20.6,31.7,3,
2020-05-21,US_TX_48213,USC00410404,5.525,15,21.1,0,
2020-05-21,US_TX_48219,USC00415183,7.453,15.6,35.6,0,0
2020-05-21,US_TX_48221,USC00413675,10.428,20,28.9,0,
2020-05-21,US_TX_48223,USC00418743,6.234,18.9,23.9,0,
2020-05-21,US_TX_48225,USC00412114,2.436,21.7,30.6,0,
2020-05-21,US_TX_48231,USC00413734,5.373,19.4,25,0,
2020-05-21,US_TX_48235,USC00415861,17.996,14.4,39.4,259,
2020-05-21,US_TX_48243,USC00416104,10.334,14.4,32.2,0,0
2020-05-21,US_TX_48253,USC00410268,3.114,13.9,38.9,152,
2020-05-21,US_TX_48255,USC00416368,42.43,22.2,35,0,0
2020-05-21,US_TX_48259,USC00410902,17.181,19.4,33.3,25,
2020-05-21,US_TX_48263,USC00414570,19.664,,,,0
2020-05-21,US_TX_48269,USC00413828,8.261,18.3,32.2,0,0
2020-05-21,US_TX_48279,USC00416644,23.208,15,31.1,36,0
2020-05-21,US_TX_48281,USR0000TCOL,29.142,18.3,32.2,,
2020-05-21,US_TX_48285,USC00413873,10.077,25,32.2,0,
2020-05-21,US_TX_48289,USC00411596,5.258,22.8,31.7,0,
2020-05-21,US_TX_48293,USC00416210,47.942,20.6,30,0,
2020-05-21,US_TX_48297,USR0000TGEO,2.268,25.6,36.1,,
2020-05-21,US_TX_48305,USC00418818,2.252,16.1,33.9,8,0
2020-05-21,US_TX_48309,USC00419417,5.82,23.3,32.8,0,
2020-05-21,US_TX_48311,USC00411337,24.757,24.4,36.7,0,
2020-05-21,US_TX_48313,USC00415477,3.549,23.3,32.2,0,
2020-05-21,US_TX_48315,USC00414577,3.427,18.3,21.7,13,
2020-05-21,US_TX_48319,USC00415650,3.254,18.3,36.7,109,0
2020-05-21,US_TX_48327,USC00413257,28.876,16.7,36.7,165,0
2020-05-21,US_TX_48329,USR0000TMID,12.38,17.2,36.1,,
2020-05-21,US_TX_48331,USC00413686,33.55,22.8,32.8,0,0
2020-05-21,US_TX_48333,USC00413614,6.607,18.3,28.3,84,
2020-05-21,US_TX_48335,USC00417743,40.479,17.2,37.8,0,0
2020-05-21,US_TX_48337,USC00410926,16.532,18.3,24.4,0,
2020-05-21,US_TX_48341,USC00412617,8.299,16.1,27.8,0,
2020-05-21,US_TX_48343,USR0000TLND,14.857,18.9,29.4,,
2020-05-21,US_TX_48345,USC00415658,6.436,17.8,29.4,71,0
2020-05-21,US_TX_48351,USR0000TKIR,40.62,21.1,31.1,,
2020-05-21,US_TX_48353,USC00417743,19.415,17.2,37.8,0,0
2020-05-21,US_TX_48355,USC00412011,4.585,25,33.3,0,0
2020-05-21,US_TX_48357,USC00416950,12.265,12.2,30,0,
2020-05-21,US_TX_48359,USC00411000,34.336,17.2,32.2,0,0
2020-05-21,US_TX_48361,USC00416680,18.019,22.8,31.1,0,
2020-05-21,US_TX_48365,USC00411500,2.801,19.4,21.7,10,0
2020-05-21,US_TX_48367,USC00419532,5.141,20,26.7,3,
2020-05-21,US_TX_48369,USC00413368,13.299,13.3,33.9,0,0
2020-05-21,US_TX_48373,USR0000TWOO,41.468,23.3,32.2,,
2020-05-21,US_TX_48377,USC00410176,59.681,15,33.3,0,0
2020-05-21,US_TX_48381,USC00411430,2.679,15,24.4,0,
2020-05-21,US_TX_48383,USC00410779,18.617,16.1,36.7,358,0
2020-05-21,US_TX_48387,USR0000TCLA,10.81,20,26.1,,
2020-05-21,US_TX_48393,USC00416776,34.032,15.6,25,0,0
2020-05-21,US_TX_48399,USC00410493,9.874,17.2,37.8,147,0
2020-05-21,US_TX_48401,USR0000THEN,5.83,19.4,30,,
2020-05-21,US_TX_48403,USR0000TSBS,6.728,19.4,32.2,,
2020-05-21,US_TX_48405,USC00417951,14.482,19.4,25,0,
2020-05-21,US_TX_48407,USR0000THUN,27.166,23.3,31.7,,
2020-05-21,US_TX_48415,USC00418433,4.526,16.7,36.7,69,
2020-05-21,US_TX_48417,USC00410120,5.372,18.9,32.8,8,0
2020-05-21,US_TX_48419,USC00417951,30.189,19.4,25,0,
2020-05-21,US_TX_48421,USW00053182,40.715,14.4,32.7,0,
2020-05-21,US_TX_48423,USC00419207,8.536,20,25,0,0
2020-05-21,US_TX_48427,USC00417622,22.967,25,36.7,0,0
2020-05-21,US_TX_48433,USC00410394,3.431,17.2,35.6,267,0
2020-05-21,US_TX_48437,USC00419175,3.474,14.4,25,61,0
2020-05-21,US_TX_48439,USC00413285,7.142,19.4,30,10,0
2020-05-21,US_TX_48445,USC00411128,7.082,15.6,36.7,0,0
2020-05-21,US_TX_48449,USC00416108,6.579,19.4,23.9,0,0
2020-05-21,US_TX_48455,USR0000TRAT,33.96,20,32.2,,
2020-05-21,US_TX_48457,USR0000TWOO,2.933,23.3,32.2,,
2020-05-21,US_TX_48459,USR0000TGIL,3.178,19.4,29.4,,
2020-05-21,US_TX_48461,USC00415707,30.586,18.9,40,0,0
2020-05-21,US_TX_48465,USC00415048,40.578,20,36.7,0,
2020-05-21,US_TX_48467,USC00419800,22.756,19.4,24.4,0,
2020-05-21,US_TX_48469,USC00419367,6.803,23.3,32.8,0,0
2020-05-21,US_TX_48473,USC00410655,22.923,,,0,
2020-05-21,US_TX_48475,USW00003047,30.413,18,35.6,0,
2020-05-21,US_TX_48477,USC00411048,5.783,22.8,32.8,0,0
2020-05-21,US_TX_48479,USC00412906,23.699,19.4,35,155,
2020-05-21,US_TX_48481,USC00412786,9.925,22.8,32.8,0,
2020-05-21,US_TX_48487,USC00414982,37.302,18.3,27.2,28,
2020-05-21,US_TX_48489,USC00417458,18.608,22.8,36.7,0,
2020-05-21,US_TX_48491,USC00413507,13.302,21.1,32.2,0,
2020-05-21,US_TX_48493,USC00416368,33.726,22.2,35,0,0
2020-05-21,US_TX_48499,USC00414976,14.64,18.9,23.9,0,
2020-05-21,US_TX_48501,USC00417074,1.076,14.4,36.1,0,0
2020-05-21,US_TX_48503,USR0000TPOS,39.282,18.9,32.8,,
2020-05-21,US_TX_48505,USC00413060,49.336,26.7,37.8,0,
2020-05-21,US_TX_48507,USC00411486,42.679,19.4,38.3,33,
2020-05-21,US_UT_49003,USR0000ROSE,42.311,5,18.3,,
2020-05-21,US_UT_49007,USS0010K06S,13.593,-2.4,13.4,0,
2020-05-21,US_UT_49009,USR0000CART,8.245,1.1,16.7,,
2020-05-21,US_UT_49013,USR0000BKTL,10.44,2.2,16.7,,
2020-05-21,US_UT_49029,USC00425826,9.509,5.6,19.4,46,0
2020-05-21,US_UT_49031,USC00425477,14.647,-2.8,18.3,0,0
2020-05-21,US_UT_49035,USC00427606,11.564,9.4,22.2,10,0
2020-05-21,US_UT_49037,USR0000KANE,13.678,-1.7,21.1,,
2020-05-21,US_UT_49043,USS0010J17S,11.825,1,13.2,0,
2020-05-21,US_UT_49045,USR0000ARAG,21.242,6.1,22.2,,
2020-05-21,US_UT_49051,USS0011J22S,23.037,3,15.8,0,
2020-05-21,US_UT_49053,USS0013M07S,14.364,0.8,15.1,0,
2020-05-21,US_UT_49055,USW00023170,16.151,0,26.1,0,0
2020-05-21,US_UT_49057,USC00426405,6.198,6.7,14.4,64,0
2020-05-21,US_VA,USC00440243,24.625,7.8,10.6,150,0
2020-05-21,US_VA_51001,USC00446475,20.273,11.7,20.6,0,
2020-05-21,US_VA_51003,USC00441593,3.3,8.9,12.2,46,0
2020-05-21,US_VA_51005,USC00442044,3.95,6.7,14.4,183,0
2020-05-21,US_VA_51011,USC00440243,3.658,7.8,10.6,150,0
2020-05-21,US_VA_51015,USC00448062,4.44,6.7,11.7,84,0
2020-05-21,US_VA_51017,USR0000VASH,8.361,8.9,12.8,,
2020-05-21,US_VA_51021,USC00460925,16.375,5.6,10,417,0
2020-05-21,US_VA_51023,USR0000VCRA,24.863,8.9,12.8,,
2020-05-21,US_VA_51027,USC00443640,4.51,8.3,11.7,328,0
2020-05-21,US_VA_51035,USC00443272,18.694,6.1,11.1,978,0
2020-05-21,US_VA_51036,USC00444101,20.051,12.2,20.6,10,
2020-05-21,US_VA_51037,USC00444568,16.01,8.9,16.1,79,0
2020-05-21,US_VA_51041,USC00446656,23.486,12.8,19.4,178,
2020-05-21,US_VA_51043,USC00445853,10.899,6.1,16.1,0,
2020-05-21,US_VA_51045,USR0000VCRA,12.887,8.9,12.8,,
2020-05-21,US_VA_51051,USC00446125,11.952,7.2,10.6,328,0
2020-05-21,US_VA_51059,USC00448737,6.964,8.9,16.7,0,0
2020-05-21,US_VA_51061,USC00445204,27.557,9.4,16.1,0,
2020-05-21,US_VA_51063,USC00441692,21.24,3.9,8.3,635,0
2020-05-21,US_VA_51067,USC00447338,2.042,5.6,10,825,0
2020-05-21,US_VA_51071,USC00448022,4.708,5.6,10.6,533,
2020-05-21,US_VA_51073,USC00449151,19.595,12.2,21.1,18,
2020-05-21,US_VA_51075,USC00442142,7.575,10,12.8,0,0
2020-05-21,US_VA_51083,USC00447925,9.843,8.3,13.9,259,
2020-05-21,US_VA_51085,USC00440327,1.259,9.4,20,3,0
2020-05-21,US_VA_51089,USC00445300,4.18,6.7,11.1,787,
2020-05-21,US_VA_51093,USC00448192,22.264,14.4,21.1,130,0
2020-05-21,US_VA_51095,USC00449151,5.921,12.2,21.1,18,
2020-05-21,US_VA_51103,USC00449025,37.912,11.1,21.1,8,0
2020-05-21,US_VA_51107,USC00444909,8.342,7.8,17.2,0,0
2020-05-21,US_VA_51109,USC00445050,7.073,10,18.3,3,
2020-05-21,US_VA_51111,USC00444568,22.618,8.9,16.1,79,0
2020-05-21,US_VA_51113,USC00447904,18.306,9.4,13.9,5,
2020-05-21,US_VA_51115,USW00003739,34.368,13.3,18.3,13,
2020-05-21,US_VA_51117,USC00444414,10.789,11.1,14.4,66,
2020-05-21,US_VA_51119,USC00449025,26.029,11.1,21.1,8,0
2020-05-21,US_VA_51121,USC00440766,4.347,4.4,9.4,,0
2020-05-21,US_VA_51127,USC00449025,18.7,11.1,21.1,8,0
2020-05-21,US_VA_51131,USW00003739,1.059,13.3,18.3,13,
2020-05-21,US_VA_51137,USC00446712,9.676,9.4,13.3,0,0
2020-05-21,US_VA_51139,USC00445096,11.211,8.3,14.4,5,0
2020-05-21,US_VA_51141,USC00448170,5.797,6.1,10.6,605,0
2020-05-21,US_VA_51143,USC00441614,0.958,6.7,11.7,432,
2020-05-21,US_VA_51145,USC00442142,13.493,10,12.8,0,0
2020-05-21,US_VA_51149,USR0000VJAM,7.183,12.8,20.6,,
2020-05-21,US_VA_51153,USC00445204,3.86,9.4,16.1,0,
2020-05-21,US_VA_51155,USC00446955,6.604,5,8.9,653,
2020-05-21,US_VA_51163,USC00444876,3.837,8.9,11.1,152,0
2020-05-21,US_VA_51165,USC00442208,8.714,6.7,13.3,5,0
2020-05-21,US_VA_51167,USC00444777,6.872,8.3,13.3,318,
2020-05-21,US_VA_51169,USC00404858,23.232,10.6,20.6,46,
2020-05-21,US_VA_51173,USC00447506,22.148,8.3,11.7,254,0
2020-05-21,US_VA_51175,USC00448800,27.32,12.8,18.9,33,0
2020-05-21,US_VA_51185,USC00441209,20.308,5,9.4,297,0
2020-05-21,US_VA_51187,USC00443229,2.5,8.9,17.2,0,
2020-05-21,US_VA_51191,USC00440021,5.733,8.9,11.1,274,
2020-05-21,US_VA_51197,USC00449301,4.646,4.4,8.3,526,0
2020-05-21,US_VA_51510,USC00186800,4.665,8.9,16.7,0,0
2020-05-21,US_VA_51520,USC00440021,19.931,8.9,11.1,274,
2020-05-21,US_VA_51530,USC00444876,8.788,8.9,11.1,152,0
2020-05-21,US_VA_51540,USW00003759,3.79,7.9,14.6,224,
2020-05-21,US_VA_51550,USC00446147,12.626,13.9,21.7,79,
2020-05-21,US_VA_51570,USC00446656,2.751,12.8,19.4,178,
2020-05-21,US_VA_51580,USC00442044,2.767,6.7,14.4,183,0
2020-05-21,US_VA_51590,USC00442245,4.568,16.1,26.1,86,0
2020-05-21,US_VA_51600,USC00448737,4.595,8.9,16.7,0,0
2020-05-21,US_VA_51620,USC00315996,28.148,11.7,14.4,15,
2020-05-21,US_VA_51640,USC00443272,1.175,6.1,11.1,978,0
2020-05-21,US_VA_51660,USC00442208,5.814,6.7,13.3,5,0
2020-05-21,US_VA_51670,USC00444101,2.49,12.2,20.6,10,
2020-05-21,US_VA_51678,USC00444876,0.895,8.9,11.1,152,0
2020-05-21,US_VA_51683,USC00445204,2.452,9.4,16.1,0,
2020-05-21,US_VA_51685,USC00445204,5.61,9.4,16.1,0,
2020-05-21,US_VA_51690,USC00445300,2.196,6.7,11.1,787,
2020-05-21,US_VA_51710,USC00446147,4.43,13.9,21.7,79,
2020-05-21,US_VA_51730,USC00446656,2.97,12.8,19.4,178,
2020-05-21,US_VA_51740,USC00446147,7.321,13.9,21.7,79,
2020-05-21,US_VA_51750,USC00446999,8.28,4.4,10,478,
2020-05-21,US_VA_51790,USC00448062,1.419,6.7,11.7,84,0
2020-05-21,US_VA_51800,USC00448192,1.468,14.4,21.1,130,0
2020-05-21,US_VA_51820,USC00448941,2.07,8.3,11.1,51,0
2020-05-21,US_VA_51830,USC00449151,3.447,12.2,21.1,18,
2020-05-21,US_VT,USC00436893,17.896,2.8,24.4,0,
2020-05-21,US_VT_50005,USC00437054,7.397,4.4,26.7,0,0
2020-05-21,US_VT_50009,USR0000VNUL,6.446,4.4,27.2,,
2020-05-21,US_VT_50011,USC00432773,12.768,2.2,25,0,0
2020-05-21,US_VT_50015,USC00434290,7.389,6.1,22.8,0,
2020-05-21,US_VT_50017,USC00431565,4.607,3.3,22.2,0,0
2020-05-21,US_VT_50019,USC00435542,11.818,5.6,23.9,0,0
2020-05-21,US_VT_50021,USC00436995,6.91,3.3,24.4,,
2020-05-21,US_VT_50027,USC00439984,8.277,2.8,22.8,0,
2020-05-21,US_WA,USC00459074,16.33,12.2,22.2,0,0
2020-05-21,US_WA_53001,USC00454679,1.427,5,16.7,5,
2020-05-21,US_WA_53003,USS0017C06S,16.779,3.9,11.2,,
2020-05-21,US_WA_53005,USC00457015,19.455,9.4,18.9,0,0
2020-05-21,US_WA_53007,USC00456534,9.564,7.2,16.1,0,0
2020-05-21,US_WA_53013,USC00452030,6.541,7.8,10.6,328,
2020-05-21,US_WA_53017,USR0000WDOU,20.53,5.6,15,,
2020-05-21,US_WA_53019,USR0000WBRO,15.053,3.3,13.3,,
2020-05-21,US_WA_53021,USC00457247,20.772,5.6,20,69,
2020-05-21,US_WA_53023,USR0000WALD,17.636,1.1,7.8,,
2020-05-21,US_WA_53027,USC00453826,15.237,6.1,15.6,15,
2020-05-21,US_WA_53031,USS0023B17S,15.776,-0.8,4.5,25,
2020-05-21,US_WA_53033,USC00451233,8.836,5,10,79,0
2020-05-21,US_WA_53035,USC00450872,8.282,8.3,15.6,5,
2020-05-21,US_WA_53039,USC00453222,8.009,6.7,17.8,0,0
2020-05-21,US_WA_53041,USC00455110,17.052,7.8,23.3,94,0
2020-05-21,US_WA_53045,USC00451939,2.742,6.7,17.8,0,
2020-05-21,US_WA_53047,USS0019A09S,9.89,3.8,11.2,,
2020-05-21,US_WA_53049,USC00456914,11.059,7.2,14.4,51,
2020-05-21,US_WA_53051,USS0017A01S,19.256,1.6,6.1,203,
2020-05-21,US_WA_53053,USS0021B63S,12.933,0.9,3.8,102,
2020-05-21,US_WA_53057,USC00451679,7.201,8.3,15,3,0
2020-05-21,US_WA_53059,USS0021C42S,8.69,4,10.8,25,
2020-05-21,US_WA_53069,USR0000WABE,26.214,2.8,6.7,,
2020-05-21,US_WA_53071,USC00459200,20.776,8.3,17.2,305,
2020-05-21,US_WA_53073,USS0021A36S,2.462,-0.4,3.4,102,
2020-05-21,US_WI,USC00478171,6.884,10,23.3,0,0
2020-05-21,US_WI_55001,USC00472973,4.899,10,23.9,0,
2020-05-21,US_WI_55003,USC00474953,17.385,3.9,22.2,0,0
2020-05-21,US_WI_55011,USC00470124,14.697,13.9,25.6,0,0
2020-05-21,US_WI_55015,USC00471568,7.862,8.9,22.8,0,
2020-05-21,US_WI_55017,USC00474027,4.281,12.2,25.6,0,0
2020-05-21,US_WI_55019,USC00475808,22.187,8.9,25,0,0
2020-05-21,US_WI_55021,USC00476718,10.584,10,21.1,0,
2020-05-21,US_WI_55023,USC00473022,11.471,10,24.4,0,0
2020-05-21,US_WI_55027,USC00473756,6.666,10.6,20,0,
2020-05-21,US_WI_55029,USC00472626,20.224,9.4,22.2,0,0
2020-05-21,US_WI_55035,USR0000WAUG,12.816,10.6,23.9,,
2020-05-21,US_WI_55037,USC00472826,14.381,4.4,24.4,0,0
2020-05-21,US_WI_55041,USC00477115,41.051,7.8,23.9,0,0
2020-05-21,US_WI_55043,USC00474546,7.364,11.1,20.6,0,0
2020-05-21,US_WI_55045,USC00475573,10.556,10.6,18.9,0,0
2020-05-21,US_WI_55047,USC00475096,12.373,10.6,26.7,0,0
2020-05-21,US_WI_55051,USC00473800,15.544,10,25.6,0,0
2020-05-21,US_WI_55055,USC00474108,3.462,11.1,19.4,0,
