key,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
US_NM_35039,2020-05-27,1,0,,,38,0,,
US_NM_35041,2020-05-27,1,0,,,37,0,,
US_NM_35043,2020-05-27,5,0,,,551,26,,
US_NM_35045,2020-05-27,37,1,,,1642,113,,
US_NM_35047,2020-05-27,-1,0,,,14,0,,
US_NM_35049,2020-05-27,4,0,,,137,3,,
US_NM_35051,2020-05-27,0,0,,,1,0,,
US_NM_35053,2020-05-27,0,0,,,49,4,,
US_NM_35055,2020-05-27,0,0,,,24,0,,
US_NM_35057,2020-05-27,2,0,,,50,1,,
US_NM_35059,2020-05-27,0,0,,,3,0,,
US_NM_35061,2020-05-27,0,0,,,74,1,,
US_NV,2020-05-27,91,6,27,5192,8150,402,401,128559
US_NV_32001,2020-05-27,0,0,,,7,1,,
US_NV_32003,2020-05-27,61,5,,,6287,336,,
US_NV_32005,2020-05-27,1,0,,,29,0,,
US_NV_32007,2020-05-27,2,0,,,24,1,,
US_NV_32013,2020-05-27,0,0,,,78,4,,
US_NV_32015,2020-05-27,0,0,,,22,0,,
US_NV_32017,2020-05-27,0,0,,,2,0,,
US_NV_32019,2020-05-27,1,0,,,56,0,,
US_NV_32021,2020-05-27,0,0,,,4,0,,
US_NV_32023,2020-05-27,0,0,,,62,1,,
US_NV_32029,2020-05-27,0,0,,,1,0,,
US_NV_32031,2020-05-27,26,1,,,1485,55,,
US_NV_32033,2020-05-27,0,0,,,3,0,,
US_NV_32510,2020-05-27,0,0,,,90,4,,
US_NY,2020-05-27,1132,98,189,37416,369801,29339,64632,1811544
US_NY_36001,2020-05-27,3,0,,,1796,141,,
US_NY_36003,2020-05-27,1,0,,,45,0,,
US_NY_36007,2020-05-27,6,1,,,528,46,,
US_NY_36009,2020-05-27,1,0,,,82,2,,
US_NY_36011,2020-05-27,2,0,,,80,1,,
US_NY_36013,2020-05-27,1,0,,,78,3,,
US_NY_36015,2020-05-27,0,0,,,136,5,,
US_NY_36017,2020-05-27,2,0,,,125,2,,
US_NY_36019,2020-05-27,0,0,,,95,4,,
US_NY_36021,2020-05-27,7,1,,,380,37,,
US_NY_36023,2020-05-27,0,0,,,39,0,,
US_NY_36025,2020-05-27,1,0,,,78,0,,
US_NY_36027,2020-05-27,13,2,,,3847,145,,
US_NY_36029,2020-05-27,57,6,,,5810,504,,
US_NY_36031,2020-05-27,0,0,,,44,0,,
US_NY_36033,2020-05-27,0,0,,,20,0,,
US_NY_36035,2020-05-27,2,0,,,198,12,,
US_NY_36037,2020-05-27,2,0,,,195,5,,
US_NY_36039,2020-05-27,6,0,,,231,5,,
US_NY_36041,2020-05-27,0,0,,,5,0,,
US_NY_36043,2020-05-27,2,0,,,105,1,,
US_NY_36045,2020-05-27,0,0,,,72,0,,
US_NY_36049,2020-05-27,0,0,,,20,0,,
US_NY_36051,2020-05-27,0,0,,,118,4,,
US_NY_36053,2020-05-27,7,0,,,310,4,,
US_NY_36055,2020-05-27,29,7,,,2792,208,,
US_NY_36057,2020-05-27,2,0,,,82,4,,
US_NY_36059,2020-05-27,60,3,,,40034,2604,,
US_NY_36063,2020-05-27,7,4,,,972,48,,
US_NY_36065,2020-05-27,12,2,,,929,47,,
US_NY_36067,2020-05-27,21,3,,,2033,121,,
US_NY_36069,2020-05-27,3,2,,,198,16,,
US_NY_36071,2020-05-27,15,1,,,10307,370,,
US_NY_36073,2020-05-27,2,0,,,210,24,,
US_NY_36075,2020-05-27,1,0,,,105,0,,
US_NY_36077,2020-05-27,0,0,,,69,6,,
US_NY_36079,2020-05-27,5,0,,,1227,59,,
US_NY_36083,2020-05-27,0,0,,,466,32,,
US_NY_36087,2020-05-27,28,0,,,13047,455,,
US_NY_36089,2020-05-27,3,0,,,200,2,,
US_NY_36091,2020-05-27,2,0,,,465,4,,
US_NY_36093,2020-05-27,5,0,,,673,29,,
US_NY_36095,2020-05-27,0,0,,,49,0,,
US_NY_36097,2020-05-27,0,0,,,11,0,,
US_NY_36099,2020-05-27,0,0,,,55,0,,
US_NY_36101,2020-05-27,1,0,,,241,18,,
US_NY_36103,2020-05-27,59,10,,,39258,1910,,
US_NY_36105,2020-05-27,2,0,,,1340,27,,
US_NY_36107,2020-05-27,2,0,,,124,18,,
US_NY_36109,2020-05-27,1,0,,,155,2,,
US_NY_36111,2020-05-27,7,0,,,1645,45,,
US_NY_36113,2020-05-27,1,0,,,252,28,,
US_NY_36115,2020-05-27,0,0,,,228,11,,
US_NY_36117,2020-05-27,0,0,,,110,1,,
US_NY_36119,2020-05-27,79,7,,,33185,1476,,
US_NY_36121,2020-05-27,0,0,,,82,3,,
US_NY_36123,2020-05-27,2,0,,,39,6,,
US_OH,2020-05-27,433,42,,10325,33439,2044,,349725
US_OH_39001,2020-05-27,0,0,,,8,1,,
US_OH_39003,2020-05-27,10,1,,,201,32,,
US_OH_39005,2020-05-27,0,0,,,19,0,,
US_OH_39007,2020-05-27,33,1,,,316,33,,
US_OH_39009,2020-05-27,0,0,,,18,1,,
US_OH_39011,2020-05-27,0,0,,,64,3,,
US_OH_39013,2020-05-27,1,0,,,403,12,,
US_OH_39015,2020-05-27,0,0,,,25,1,,
US_OH_39017,2020-05-27,9,1,,,826,26,,
US_OH_39019,2020-05-27,1,1,,,29,3,,
US_OH_39021,2020-05-27,0,0,,,27,1,,
US_OH_39023,2020-05-27,6,0,,,231,6,,
US_OH_39025,2020-05-27,4,0,,,197,5,,
US_OH_39027,2020-05-27,0,0,,,43,0,,
US_OH_39029,2020-05-27,25,0,,,682,50,,
US_OH_39031,2020-05-27,8,0,,,34,0,,
US_OH_39033,2020-05-27,4,0,,,110,3,,
US_OH_39035,2020-05-27,77,3,,,4137,224,,
US_OH_39037,2020-05-27,0,3,,,156,19,,
US_OH_39039,2020-05-27,1,0,,,33,2,,
US_OH_39041,2020-05-27,0,0,,,302,13,,
US_OH_39043,2020-05-27,4,0,,,163,5,,
US_OH_39045,2020-05-27,2,1,,,248,4,,
US_OH_39047,2020-05-27,0,0,,,37,0,,
US_OH_39049,2020-05-27,72,4,,,5486,243,,
US_OH_39051,2020-05-27,1,0,,,36,0,,
US_OH_39053,2020-05-27,0,0,,,7,1,,
US_OH_39055,2020-05-27,3,0,,,261,29,,
US_OH_39057,2020-05-27,4,0,,,98,5,,
US_OH_39059,2020-05-27,1,0,,,33,0,,
US_OH_39061,2020-05-27,31,3,,,2523,131,,
US_OH_39063,2020-05-27,0,0,,,48,1,,
US_OH_39065,2020-05-27,0,0,,,41,0,,
US_OH_39067,2020-05-27,0,0,,,10,0,,
US_OH_39069,2020-05-27,0,0,,,15,0,,
US_OH_39071,2020-05-27,0,0,,,19,1,,
US_OH_39073,2020-05-27,0,0,,,69,4,,
US_OH_39075,2020-05-27,1,0,,,29,1,,
US_OH_39077,2020-05-27,0,0,,,55,1,,
US_OH_39079,2020-05-27,0,0,,,12,0,,
US_OH_39081,2020-05-27,2,0,,,65,2,,
US_OH_39083,2020-05-27,0,0,,,23,1,,
US_OH_39085,2020-05-27,5,0,,,287,12,,
US_OH_39087,2020-05-27,0,0,,,28,0,,
US_OH_39089,2020-05-27,4,1,,,218,11,,
US_OH_39091,2020-05-27,0,0,,,37,0,,
US_OH_39093,2020-05-27,6,1,,,659,59,,
US_OH_39095,2020-05-27,10,4,,,2162,233,,
US_OH_39097,2020-05-27,3,0,,,144,7,,
US_OH_39099,2020-05-27,20,2,,,1367,173,,
US_OH_39101,2020-05-27,5,0,,,2628,23,,
US_OH_39103,2020-05-27,3,1,,,310,20,,
US_OH_39105,2020-05-27,0,0,,,6,0,,
US_OH_39107,2020-05-27,1,1,,,201,4,,
US_OH_39109,2020-05-27,0,0,,,351,30,,
US_OH_39111,2020-05-27,1,1,,,74,12,,
US_OH_39113,2020-05-27,8,1,,,617,16,,
US_OH_39115,2020-05-27,0,0,,,5,0,,
US_OH_39117,2020-05-27,0,0,,,104,1,,
US_OH_39119,2020-05-27,1,0,,,46,0,,
US_OH_39121,2020-05-27,0,0,,,5,0,,
US_OH_39123,2020-05-27,2,5,,,94,12,,
US_OH_39125,2020-05-27,0,0,,,13,0,,
US_OH_39127,2020-05-27,0,0,,,18,1,,
US_OH_39129,2020-05-27,0,0,,,2046,35,,
US_OH_39131,2020-05-27,0,0,,,6,0,,
US_OH_39133,2020-05-27,-3,0,,,313,57,,
US_OH_39135,2020-05-27,1,0,,,31,1,,
US_OH_39137,2020-05-27,0,0,,,87,14,,
US_OH_39139,2020-05-27,2,0,,,189,3,,
US_OH_39141,2020-05-27,1,0,,,67,2,,
US_OH_39143,2020-05-27,0,1,,,70,11,,
US_OH_39145,2020-05-27,0,0,,,15,0,,
US_OH_39147,2020-05-27,0,0,,,19,2,,
US_OH_39149,2020-05-27,0,0,,,40,2,,
US_OH_39151,2020-05-27,3,1,,,700,91,,
US_OH_39153,2020-05-27,38,1,,,1315,160,,
US_OH_39155,2020-05-27,4,2,,,544,47,,
US_OH_39157,2020-05-27,5,2,,,326,4,,
US_OH_39159,2020-05-27,0,0,,,46,0,,
US_OH_39161,2020-05-27,0,0,,,6,0,,
US_OH_39163,2020-05-27,0,0,,,19,1,,
US_OH_39165,2020-05-27,4,-1,,,344,19,,
US_OH_39167,2020-05-27,1,1,,,118,19,,
US_OH_39169,2020-05-27,4,0,,,256,50,,
US_OH_39171,2020-05-27,0,0,,,52,1,,
US_OH_39173,2020-05-27,3,0,,,280,45,,
US_OH_39175,2020-05-27,1,0,,,37,2,,
US_OK,2020-05-27,92,4,312,18697,6229,322,5135,178638
US_OK_40001,2020-05-27,0,0,,,82,3,,
US_OK_40003,2020-05-27,0,0,,,1,0,,
US_OK_40005,2020-05-27,1,0,,,2,0,,
US_OK_40007,2020-05-27,0,0,,,24,0,,
US_OK_40009,2020-05-27,0,0,,,6,0,,
US_OK_40011,2020-05-27,0,0,,,6,0,,
US_OK_40013,2020-05-27,1,0,,,23,1,,
US_OK_40015,2020-05-27,3,0,,,153,10,,
US_OK_40017,2020-05-27,0,0,,,128,3,,
US_OK_40019,2020-05-27,11,0,,,36,1,,
US_OK_40021,2020-05-27,0,0,,,29,1,,
US_OK_40023,2020-05-27,2,0,,,27,0,,
US_OK_40025,2020-05-27,0,0,,,1,0,,
US_OK_40027,2020-05-27,1,0,,,494,37,,
US_OK_40029,2020-05-27,0,0,,,1,0,,
US_OK_40031,2020-05-27,4,0,,,274,3,,
US_OK_40033,2020-05-27,0,0,,,5,2,,
US_OK_40035,2020-05-27,0,0,,,15,0,,
US_OK_40037,2020-05-27,1,0,,,93,7,,
US_OK_40039,2020-05-27,1,0,,,13,0,,
US_OK_40041,2020-05-27,0,0,,,100,16,,
US_OK_40043,2020-05-27,0,0,,,4,0,,
US_OK_40047,2020-05-27,0,0,,,26,1,,
US_OK_40049,2020-05-27,1,0,,,16,1,,
US_OK_40051,2020-05-27,3,0,,,83,3,,
US_OK_40053,2020-05-27,0,0,,,2,0,,
US_OK_40055,2020-05-27,0,0,,,66,7,,
US_OK_40059,2020-05-27,0,0,,,1,0,,
US_OK_40061,2020-05-27,0,0,,,6,0,,
US_OK_40065,2020-05-27,0,0,,,24,2,,
US_OK_40067,2020-05-27,1,0,,,4,0,,
US_OK_40069,2020-05-27,0,0,,,3,0,,
US_OK_40071,2020-05-27,0,0,,,52,7,,
US_OK_40073,2020-05-27,0,0,,,11,0,,
US_OK_40075,2020-05-27,0,0,,,6,0,,
US_OK_40077,2020-05-27,0,0,,,5,1,,
US_OK_40079,2020-05-27,0,0,,,14,1,,
US_OK_40081,2020-05-27,0,0,,,22,2,,
US_OK_40083,2020-05-27,0,0,,,19,1,,
US_OK_40085,2020-05-27,0,0,,,15,0,,
US_OK_40087,2020-05-27,3,0,,,101,2,,
US_OK_40089,2020-05-27,3,0,,,32,0,,
US_OK_40091,2020-05-27,0,0,,,11,1,,
US_OK_40093,2020-05-27,0,0,,,6,1,,
US_OK_40095,2020-05-27,0,0,,,8,0,,
US_OK_40097,2020-05-27,0,0,,,30,4,,
US_OK_40099,2020-05-27,1,0,,,3,0,,
US_OK_40101,2020-05-27,3,0,,,39,6,,
US_OK_40103,2020-05-27,0,0,,,7,0,,
US_OK_40105,2020-05-27,0,0,,,23,0,,
US_OK_40107,2020-05-27,0,0,,,3,0,,
US_OK_40109,2020-05-27,11,0,,,1227,58,,
US_OK_40111,2020-05-27,0,0,,,23,0,,
US_OK_40113,2020-05-27,-1,0,,,93,8,,
US_OK_40115,2020-05-27,0,0,,,35,2,,
US_OK_40117,2020-05-27,1,0,,,30,2,,
US_OK_40119,2020-05-27,0,0,,,45,1,,
US_OK_40121,2020-05-27,0,0,,,40,3,,
US_OK_40123,2020-05-27,1,0,,,12,2,,
US_OK_40125,2020-05-27,1,0,,,58,4,,
US_OK_40127,2020-05-27,0,0,,,2,0,,
US_OK_40131,2020-05-27,1,0,,,79,5,,
US_OK_40133,2020-05-27,0,0,,,23,2,,
US_OK_40135,2020-05-27,0,0,,,14,3,,
US_OK_40137,2020-05-27,0,0,,,37,1,,
US_OK_40139,2020-05-27,12,0,,,902,5,,
US_OK_40141,2020-05-27,0,0,,,23,1,,
US_OK_40143,2020-05-27,23,2,,,958,49,,
US_OK_40145,2020-05-27,1,0,,,150,17,,
US_OK_40147,2020-05-27,2,2,,,314,35,,
US_OK_40149,2020-05-27,0,0,,,2,0,,
US_OK_40151,2020-05-27,0,0,,,3,0,,
US_OK_40153,2020-05-27,0,0,,,4,0,,
US_OR,2020-05-27,71,0,0,1454,4038,148,1795,116992
US_OR_41001,2020-05-27,0,0,,,1,0,,
US_OR_41003,2020-05-27,0,0,,,55,5,,
US_OR_41005,2020-05-27,4,0,,,300,10,,
US_OR_41007,2020-05-27,0,0,,,45,0,,
US_OR_41009,2020-05-27,0,0,,,16,0,,
US_OR_41011,2020-05-27,0,0,,,31,0,,
US_OR_41013,2020-05-27,0,0,,,6,0,,
US_OR_41015,2020-05-27,0,0,,,6,0,,
US_OR_41017,2020-05-27,0,0,,,120,0,,
US_OR_41019,2020-05-27,0,0,,,25,0,,
US_OR_41023,2020-05-27,0,0,,,1,0,,
US_OR_41025,2020-05-27,0,0,,,1,0,,
US_OR_41027,2020-05-27,1,0,,,13,0,,
US_OR_41029,2020-05-27,5,0,,,65,0,,
US_OR_41031,2020-05-27,0,0,,,24,0,,
US_OR_41033,2020-05-27,0,0,,,25,1,,
US_OR_41035,2020-05-27,0,0,,,41,0,,
US_OR_41037,2020-05-27,,,,,2,0,,
US_OR_41039,2020-05-27,0,0,,,67,2,,
US_OR_41041,2020-05-27,2,0,,,11,0,,
US_OR_41043,2020-05-27,0,0,,,115,9,,
US_OR_41045,2020-05-27,0,0,,,28,0,,
US_OR_41047,2020-05-27,6,0,,,920,25,,
US_OR_41049,2020-05-27,0,0,,,12,0,,
US_OR_41051,2020-05-27,41,0,,,1093,58,,
US_OR_41053,2020-05-27,2,0,,,98,10,,
US_OR_41055,2020-05-27,0,0,,,1,0,,
US_OR_41057,2020-05-27,0,0,,,6,0,,
US_OR_41059,2020-05-27,0,0,,,112,3,,
US_OR_41061,2020-05-27,0,0,,,6,0,,
US_OR_41063,2020-05-27,0,0,,,2,0,,
US_OR_41065,2020-05-27,2,0,,,20,1,,
US_OR_41067,2020-05-27,5,0,,,703,17,,
US_OR_41071,2020-05-27,1,0,,,67,7,,
US_PA,2020-05-27,773,115,1170,10935,73646,5290,43038,419407
US_PA_42001,2020-05-27,3,0,,,236,7,,
US_PA_42003,2020-05-27,12,0,,,1828,160,,
US_PA_42005,2020-05-27,2,1,,,61,4,,
US_PA_42007,2020-05-27,0,0,,,570,72,,
US_PA_42009,2020-05-27,1,0,,,38,2,,
US_PA_42011,2020-05-27,33,5,,,3952,301,,
US_PA_42013,2020-05-27,0,0,,,48,1,,
US_PA_42015,2020-05-27,1,0,,,46,3,,
US_PA_42017,2020-05-27,14,12,,,4930,473,,
US_PA_42019,2020-05-27,2,0,,,222,12,,
US_PA_42021,2020-05-27,0,0,,,57,2,,
US_PA_42023,2020-05-27,0,0,,,2,0,,
US_PA_42025,2020-05-27,1,0,,,232,22,,
US_PA_42027,2020-05-27,1,0,,,149,6,,
US_PA_42029,2020-05-27,48,8,,,2545,260,,
US_PA_42031,2020-05-27,-4,0,,,25,2,,
US_PA_42033,2020-05-27,0,0,,,37,0,,
US_PA_42035,2020-05-27,0,0,,,54,1,,
US_PA_42037,2020-05-27,3,0,,,346,31,,
US_PA_42039,2020-05-27,1,0,,,23,0,,
US_PA_42041,2020-05-27,9,1,,,611,47,,
US_PA_42043,2020-05-27,37,3,,,1174,66,,
US_PA_42045,2020-05-27,46,12,,,6341,536,,
US_PA_42047,2020-05-27,0,0,,,6,0,,
US_PA_42049,2020-05-27,12,0,,,235,4,,
US_PA_42051,2020-05-27,0,0,,,95,4,,
US_PA_42053,2020-05-27,0,0,,,7,0,,
US_PA_42055,2020-05-27,10,1,,,756,30,,
US_PA_42057,2020-05-27,0,0,,,15,1,,
US_PA_42059,2020-05-27,0,0,,,27,0,,
US_PA_42061,2020-05-27,0,1,,,228,2,,
US_PA_42063,2020-05-27,1,0,,,90,5,,
US_PA_42065,2020-05-27,0,0,,,7,0,,
US_PA_42067,2020-05-27,0,0,,,95,4,,
US_PA_42069,2020-05-27,8,4,,,1511,159,,
US_PA_42071,2020-05-27,46,2,,,3031,285,,
US_PA_42073,2020-05-27,0,0,,,74,8,,
US_PA_42075,2020-05-27,14,4,,,936,31,,
US_PA_42077,2020-05-27,23,5,,,3699,215,,
US_PA_42079,2020-05-27,15,3,,,2677,138,,
US_PA_42081,2020-05-27,0,1,,,161,15,,
US_PA_42083,2020-05-27,0,0,,,12,1,,
US_PA_42085,2020-05-27,1,0,,,106,4,,
US_PA_42087,2020-05-27,0,0,,,58,1,,
US_PA_42089,2020-05-27,5,1,,,1310,100,,
US_PA_42091,2020-05-27,140,27,,,6738,662,,
US_PA_42093,2020-05-27,0,0,,,50,0,,
US_PA_42095,2020-05-27,25,4,,,2958,203,,
US_PA_42097,2020-05-27,5,0,,,182,3,,
US_PA_42099,2020-05-27,5,0,,,53,1,,
US_PA_42101,2020-05-27,237,19,,,21975,1262,,
US_PA_42103,2020-05-27,0,0,,,476,18,,
US_PA_42105,2020-05-27,0,0,,,4,0,,
US_PA_42107,2020-05-27,1,1,,,601,28,,
US_PA_42109,2020-05-27,1,0,,,39,1,,
US_PA_42111,2020-05-27,0,0,,,37,0,,
US_PA_42113,2020-05-27,0,0,,,2,0,,
US_PA_42115,2020-05-27,1,0,,,98,15,,
US_PA_42117,2020-05-27,0,0,,,16,2,,
US_PA_42119,2020-05-27,0,0,,,56,1,,
US_PA_42121,2020-05-27,0,0,,,8,0,,
US_PA_42123,2020-05-27,0,0,,,3,0,,
US_PA_42125,2020-05-27,0,0,,,138,5,,
US_PA_42127,2020-05-27,0,0,,,118,7,,
US_PA_42129,2020-05-27,0,0,,,442,38,,
US_PA_42131,2020-05-27,0,0,,,33,7,,
US_PA_42133,2020-05-27,13,0,,,956,22,,
US_PR,2020-05-27,73,0,,73,3397,129,,3397
US_RI,2020-05-27,143,21,17,3020,14353,655,1175,138383
US_RI_44001,2020-05-27,10,10,,,223,11,,
US_RI_44003,2020-05-27,19,22,,,1032,68,,
US_RI_44005,2020-05-27,7,0,,,235,4,,
US_RI_44007,2020-05-27,267,176,,,10874,518,,
US_RI_44009,2020-05-27,7,19,,,493,51,,
US_SC,2020-05-27,207,20,0,2949,10623,466,6102,175683
US_SC_45001,2020-05-27,0,0,,,35,0,,
US_SC_45003,2020-05-27,3,0,,,184,7,,
US_SC_45005,2020-05-27,0,0,,,34,3,,
US_SC_45007,2020-05-27,1,0,,,222,8,,
US_SC_45009,2020-05-27,0,0,,,21,0,,
US_SC_45011,2020-05-27,0,0,,,43,1,,
US_SC_45013,2020-05-27,4,2,,,346,14,,
US_SC_45015,2020-05-27,0,0,,,219,15,,
US_SC_45017,2020-05-27,0,0,,,10,1,,
US_SC_45019,2020-05-27,8,1,,,576,12,,
US_SC_45021,2020-05-27,0,0,,,32,2,,
US_SC_45023,2020-05-27,4,0,,,59,0,,
US_SC_45025,2020-05-27,8,0,,,149,3,,
US_SC_45027,2020-05-27,1,0,,,295,38,,
US_SC_45029,2020-05-27,0,3,,,76,11,,
US_SC_45031,2020-05-27,6,1,,,260,8,,
US_SC_45033,2020-05-27,3,0,,,155,3,,
US_SC_45035,2020-05-27,9,0,,,151,3,,
US_SC_45037,2020-05-27,0,0,,,49,2,,
US_SC_45039,2020-05-27,3,3,,,163,13,,
US_SC_45041,2020-05-27,7,1,,,612,34,,
US_SC_45043,2020-05-27,0,0,,,71,3,,
US_SC_45045,2020-05-27,20,0,,,1364,55,,
US_SC_45047,2020-05-27,11,0,,,103,1,,
US_SC_45049,2020-05-27,-1,0,,,34,0,,
US_SC_45051,2020-05-27,10,2,,,392,24,,
US_SC_45053,2020-05-27,0,0,,,39,2,,
US_SC_45055,2020-05-27,7,0,,,312,14,,
US_SC_45057,2020-05-27,2,0,,,124,5,,
US_SC_45059,2020-05-27,1,0,,,60,3,,
US_SC_45061,2020-05-27,1,2,,,208,15,,
US_SC_45063,2020-05-27,9,0,,,581,33,,
US_SC_45065,2020-05-27,0,0,,,8,1,,
US_SC_45067,2020-05-27,1,0,,,67,5,,
US_SC_45069,2020-05-27,15,0,,,132,0,,
US_SC_45071,2020-05-27,1,0,,,49,1,,
US_SC_45073,2020-05-27,1,0,,,48,0,,
US_SC_45075,2020-05-27,8,1,,,160,3,,
US_SC_45077,2020-05-27,1,0,,,128,3,,
US_SC_45079,2020-05-27,19,3,,,1405,66,,
US_SC_45081,2020-05-27,0,0,,,137,0,,
US_SC_45083,2020-05-27,17,1,,,529,19,,
US_SC_45085,2020-05-27,10,0,,,357,18,,
US_SC_45087,2020-05-27,1,0,,,35,0,,
US_SC_45089,2020-05-27,5,0,,,226,11,,
US_SC_45091,2020-05-27,11,0,,,363,6,,
US_SD,2020-05-27,57,4,91,968,4710,54,3619,38006
US_SD_46003,2020-05-27,0,0,,,22,0,,
US_SD_46005,2020-05-27,13,0,,,163,2,,
US_SD_46009,2020-05-27,0,0,,,8,0,,
US_SD_46011,2020-05-27,0,0,,,15,0,,
US_SD_46013,2020-05-27,2,1,,,261,1,,
US_SD_46017,2020-05-27,0,0,,,9,0,,
US_SD_46023,2020-05-27,1,0,,,14,0,,
US_SD_46025,2020-05-27,0,0,,,4,0,,
US_SD_46027,2020-05-27,0,0,,,15,0,,
US_SD_46029,2020-05-27,1,0,,,34,0,,
US_SD_46031,2020-05-27,0,0,,,4,0,,
US_SD_46035,2020-05-27,1,0,,,11,1,,
US_SD_46037,2020-05-27,1,0,,,13,0,,
US_SD_46039,2020-05-27,0,0,,,1,0,,
US_SD_46043,2020-05-27,0,0,,,3,0,,
US_SD_46047,2020-05-27,0,0,,,4,0,,
US_SD_46049,2020-05-27,0,0,,,1,0,,
US_SD_46051,2020-05-27,0,0,,,11,0,,
US_SD_46057,2020-05-27,0,0,,,4,0,,
US_SD_46059,2020-05-27,0,0,,,1,0,,
US_SD_46065,2020-05-27,0,0,,,19,0,,
US_SD_46067,2020-05-27,0,0,,,4,0,,
US_SD_46069,2020-05-27,0,0,,,1,0,,
US_SD_46071,2020-05-27,0,0,,,2,0,,
US_SD_46073,2020-05-27,1,0,,,30,1,,
US_SD_46079,2020-05-27,0,0,,,6,0,,
US_SD_46081,2020-05-27,0,0,,,9,0,,
US_SD_46083,2020-05-27,3,0,,,236,0,,
US_SD_46085,2020-05-27,1,0,,,13,0,,
US_SD_46087,2020-05-27,0,0,,,5,1,,
US_SD_46089,2020-05-27,0,0,,,1,0,,
US_SD_46091,2020-05-27,0,0,,,4,0,,
US_SD_46093,2020-05-27,0,0,,,10,0,,
US_SD_46097,2020-05-27,0,0,,,1,0,,
US_SD_46099,2020-05-27,11,2,,,3300,45,,
US_SD_46101,2020-05-27,0,0,,,18,0,,
US_SD_46102,2020-05-27,3,0,,,20,0,,
US_SD_46103,2020-05-27,10,0,,,172,2,,
US_SD_46109,2020-05-27,4,0,,,39,0,,
US_SD_46111,2020-05-27,0,0,,,11,0,,
US_SD_46115,2020-05-27,0,0,,,4,0,,
US_SD_46117,2020-05-27,1,0,,,10,0,,
US_SD_46119,2020-05-27,0,0,,,1,0,,
US_SD_46121,2020-05-27,2,1,,,22,1,,
US_SD_46123,2020-05-27,0,0,,,6,0,,
US_SD_46125,2020-05-27,1,0,,,24,0,,
US_SD_46127,2020-05-27,1,0,,,87,0,,
US_SD_46129,2020-05-27,0,0,,,5,0,,
US_SD_46135,2020-05-27,0,0,,,51,0,,
US_SD_46137,2020-05-27,0,0,,,1,0,,
US_TN,2020-05-27,400,14,572,6126,21360,353,13916,409630
US_TN_47001,2020-05-27,0,0,,,40,1,,
US_TN_47003,2020-05-27,1,0,,,270,4,,
US_TN_47005,2020-05-27,0,0,,,7,1,,
US_TN_47007,2020-05-27,0,0,,,608,1,,
US_TN_47009,2020-05-27,5,0,,,89,3,,
US_TN_47011,2020-05-27,6,0,,,105,1,,
US_TN_47013,2020-05-27,0,0,,,17,1,,
US_TN_47015,2020-05-27,0,0,,,17,0,,
US_TN_47017,2020-05-27,0,0,,,27,1,,
US_TN_47019,2020-05-27,0,0,,,19,1,,
US_TN_47021,2020-05-27,2,0,,,114,0,,
US_TN_47023,2020-05-27,1,0,,,13,0,,
US_TN_47025,2020-05-27,0,0,,,8,0,,
US_TN_47027,2020-05-27,0,0,,,6,0,,
US_TN_47029,2020-05-27,0,0,,,20,0,,
US_TN_47031,2020-05-27,0,0,,,66,0,,
US_TN_47033,2020-05-27,0,0,,,16,1,,
US_TN_47035,2020-05-27,0,0,,,111,1,,
US_TN_47037,2020-05-27,94,0,,,5068,60,,
US_TN_47039,2020-05-27,0,0,,,5,0,,
US_TN_47041,2020-05-27,2,0,,,37,0,,
US_TN_47043,2020-05-27,1,0,,,107,0,,
US_TN_47045,2020-05-27,1,0,,,49,0,,
US_TN_47047,2020-05-27,2,0,,,110,2,,
US_TN_47049,2020-05-27,0,0,,,12,0,,
US_TN_47051,2020-05-27,1,0,,,49,1,,
US_TN_47053,2020-05-27,-1,0,,,60,1,,
US_TN_47055,2020-05-27,0,0,,,12,0,,
US_TN_47057,2020-05-27,0,0,,,6,0,,
US_TN_47059,2020-05-27,1,0,,,48,2,,
US_TN_47061,2020-05-27,0,0,,,32,1,,
US_TN_47063,2020-05-27,4,0,,,30,2,,
US_TN_47065,2020-05-27,55,0,,,772,15,,
US_TN_47067,2020-05-27,0,0,,,1,0,,
US_TN_47069,2020-05-27,3,0,,,192,0,,
US_TN_47071,2020-05-27,0,0,,,11,2,,
US_TN_47073,2020-05-27,0,0,,,31,2,,
US_TN_47075,2020-05-27,1,0,,,30,2,,
US_TN_47077,2020-05-27,1,0,,,14,0,,
US_TN_47079,2020-05-27,1,0,,,30,0,,
US_TN_47081,2020-05-27,1,0,,,54,0,,
US_TN_47083,2020-05-27,1,0,,,8,0,,
US_TN_47085,2020-05-27,0,0,,,13,1,,
US_TN_47087,2020-05-27,0,0,,,17,0,,
US_TN_47089,2020-05-27,0,0,,,28,0,,
US_TN_47091,2020-05-27,0,0,,,15,0,,
US_TN_47093,2020-05-27,14,0,,,376,5,,
US_TN_47095,2020-05-27,0,0,,,413,0,,
US_TN_47097,2020-05-27,0,0,,,56,1,,
US_TN_47099,2020-05-27,0,0,,,24,0,,
US_TN_47101,2020-05-27,0,0,,,3,0,,
US_TN_47103,2020-05-27,0,0,,,25,0,,
US_TN_47105,2020-05-27,1,0,,,137,0,,
US_TN_47107,2020-05-27,1,0,,,136,14,,
US_TN_47109,2020-05-27,0,0,,,12,0,,
