date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-05-19,US_NY_36071,23,2,,,10003,352,,
2020-05-19,US_NY_36073,1,0,,,168,18,,
2020-05-19,US_NY_36075,5,0,,,89,0,,
2020-05-19,US_NY_36077,0,0,,,67,5,,
2020-05-19,US_NY_36079,18,0,,,1159,59,,
2020-05-19,US_NY_36083,0,0,,,444,32,,
2020-05-19,US_NY_36087,21,3,,,12798,445,,
2020-05-19,US_NY_36089,0,0,,,192,2,,
2020-05-19,US_NY_36091,2,0,,,436,4,,
2020-05-19,US_NY_36093,2,0,,,631,27,,
2020-05-19,US_NY_36095,0,0,,,48,0,,
2020-05-19,US_NY_36097,0,0,,,10,0,,
2020-05-19,US_NY_36099,0,0,,,51,0,,
2020-05-19,US_NY_36101,1,0,,,236,18,,
2020-05-19,US_NY_36103,103,18,,,38327,1822,,
2020-05-19,US_NY_36105,12,0,,,1258,24,,
2020-05-19,US_NY_36107,0,0,,,113,16,,
2020-05-19,US_NY_36109,1,0,,,142,2,,
2020-05-19,US_NY_36111,8,0,,,1565,43,,
2020-05-19,US_NY_36113,1,0,,,235,27,,
2020-05-19,US_NY_36115,1,0,,,220,11,,
2020-05-19,US_NY_36117,1,0,,,98,1,,
2020-05-19,US_NY_36119,79,5,,,32401,1424,,
2020-05-19,US_NY_36121,0,0,,,79,3,,
2020-05-19,US_NY_36123,1,0,,,26,5,,
2020-05-19,US_OH,498,63,,5753,28953,1720,,277602
2020-05-19,US_OH_39001,0,0,,,8,1,,
2020-05-19,US_OH_39003,3,0,,,171,30,,
2020-05-19,US_OH_39005,0,0,,,15,0,,
2020-05-19,US_OH_39007,12,0,,,244,26,,
2020-05-19,US_OH_39009,4,0,,,13,1,,
2020-05-19,US_OH_39011,0,0,,,55,3,,
2020-05-19,US_OH_39013,2,1,,,343,9,,
2020-05-19,US_OH_39015,0,0,,,23,1,,
2020-05-19,US_OH_39017,29,1,,,639,17,,
2020-05-19,US_OH_39019,0,0,,,26,2,,
2020-05-19,US_OH_39021,0,0,,,23,1,,
2020-05-19,US_OH_39023,7,1,,,155,4,,
2020-05-19,US_OH_39025,4,0,,,156,5,,
2020-05-19,US_OH_39027,1,0,,,41,0,,
2020-05-19,US_OH_39029,19,2,,,453,45,,
2020-05-19,US_OH_39031,1,0,,,21,0,,
2020-05-19,US_OH_39033,1,0,,,98,2,,
2020-05-19,US_OH_39035,53,8,,,3463,183,,
2020-05-19,US_OH_39037,5,0,,,126,16,,
2020-05-19,US_OH_39039,1,0,,,28,1,,
2020-05-19,US_OH_39041,3,0,,,266,9,,
2020-05-19,US_OH_39043,3,0,,,124,3,,
2020-05-19,US_OH_39045,7,0,,,215,3,,
2020-05-19,US_OH_39047,-1,0,,,31,0,,
2020-05-19,US_OH_39049,132,16,,,4706,193,,
2020-05-19,US_OH_39051,0,0,,,35,0,,
2020-05-19,US_OH_39053,0,0,,,7,1,,
2020-05-19,US_OH_39055,5,2,,,226,26,,
2020-05-19,US_OH_39057,0,0,,,78,5,,
2020-05-19,US_OH_39059,1,0,,,26,0,,
2020-05-19,US_OH_39061,56,5,,,2138,117,,
2020-05-19,US_OH_39063,0,0,,,46,1,,
2020-05-19,US_OH_39065,0,0,,,30,0,,
2020-05-19,US_OH_39067,1,0,,,10,0,,
2020-05-19,US_OH_39069,2,0,,,12,0,,
2020-05-19,US_OH_39071,0,0,,,15,1,,
2020-05-19,US_OH_39073,0,0,,,61,2,,
2020-05-19,US_OH_39075,0,0,,,13,1,,
2020-05-19,US_OH_39077,1,0,,,43,1,,
2020-05-19,US_OH_39079,0,0,,,11,0,,
2020-05-19,US_OH_39081,0,0,,,61,2,,
2020-05-19,US_OH_39083,1,0,,,23,1,,
2020-05-19,US_OH_39085,5,0,,,231,9,,
2020-05-19,US_OH_39087,0,0,,,27,0,,
2020-05-19,US_OH_39089,0,1,,,190,9,,
2020-05-19,US_OH_39091,0,0,,,24,0,,
2020-05-19,US_OH_39093,5,1,,,610,58,,
2020-05-19,US_OH_39095,13,2,,,1999,209,,
2020-05-19,US_OH_39097,1,1,,,100,6,,
2020-05-19,US_OH_39099,21,8,,,1247,156,,
2020-05-19,US_OH_39101,11,0,,,2524,15,,
2020-05-19,US_OH_39103,5,0,,,229,18,,
2020-05-19,US_OH_39105,0,0,,,3,0,,
2020-05-19,US_OH_39107,7,0,,,148,2,,
2020-05-19,US_OH_39109,0,0,,,332,30,,
2020-05-19,US_OH_39111,0,2,,,56,4,,
2020-05-19,US_OH_39113,11,0,,,531,13,,
2020-05-19,US_OH_39115,0,0,,,5,0,,
2020-05-19,US_OH_39117,3,0,,,101,1,,
2020-05-19,US_OH_39119,2,0,,,38,0,,
2020-05-19,US_OH_39121,0,0,,,6,0,,
2020-05-19,US_OH_39123,-2,0,,,64,3,,
2020-05-19,US_OH_39125,0,0,,,11,0,,
2020-05-19,US_OH_39127,1,0,,,16,1,,
2020-05-19,US_OH_39129,4,6,,,2025,31,,
2020-05-19,US_OH_39131,1,0,,,6,0,,
2020-05-19,US_OH_39133,1,0,,,297,53,,
2020-05-19,US_OH_39135,0,0,,,30,1,,
2020-05-19,US_OH_39137,0,0,,,84,13,,
2020-05-19,US_OH_39139,4,0,,,165,2,,
2020-05-19,US_OH_39141,1,0,,,59,1,,
2020-05-19,US_OH_39143,5,0,,,62,9,,
2020-05-19,US_OH_39145,0,0,,,14,0,,
2020-05-19,US_OH_39147,0,0,,,15,2,,
2020-05-19,US_OH_39149,0,1,,,34,2,,
2020-05-19,US_OH_39151,15,2,,,610,79,,
2020-05-19,US_OH_39153,14,1,,,1042,113,,
2020-05-19,US_OH_39155,8,0,,,469,39,,
2020-05-19,US_OH_39157,3,0,,,272,1,,
2020-05-19,US_OH_39159,-1,0,,,36,0,,
2020-05-19,US_OH_39161,0,0,,,5,0,,
2020-05-19,US_OH_39163,0,0,,,16,0,,
2020-05-19,US_OH_39165,2,0,,,285,15,,
2020-05-19,US_OH_39167,0,0,,,116,17,,
2020-05-19,US_OH_39169,4,1,,,206,49,,
2020-05-19,US_OH_39171,0,0,,,47,1,,
2020-05-19,US_OH_39173,0,1,,,257,43,,
2020-05-19,US_OH_39175,1,0,,,31,2,,
2020-05-19,US_OK,91,6,127,15587,5489,294,4135,139147
2020-05-19,US_OK_40001,2,0,,,77,3,,
2020-05-19,US_OK_40003,0,0,,,1,0,,
2020-05-19,US_OK_40005,0,0,,,1,0,,
2020-05-19,US_OK_40007,0,0,,,23,0,,
2020-05-19,US_OK_40009,0,0,,,6,0,,
2020-05-19,US_OK_40011,0,0,,,3,0,,
2020-05-19,US_OK_40013,2,0,,,19,1,,
2020-05-19,US_OK_40015,2,0,,,122,10,,
2020-05-19,US_OK_40017,2,0,,,120,3,,
2020-05-19,US_OK_40019,2,0,,,15,1,,
2020-05-19,US_OK_40021,0,0,,,29,1,,
2020-05-19,US_OK_40023,1,0,,,6,0,,
2020-05-19,US_OK_40025,0,0,,,1,0,,
2020-05-19,US_OK_40027,2,0,,,470,36,,
2020-05-19,US_OK_40029,,,,,1,0,,
2020-05-19,US_OK_40031,4,0,,,229,3,,
2020-05-19,US_OK_40033,0,0,,,5,2,,
2020-05-19,US_OK_40035,1,0,,,15,0,,
2020-05-19,US_OK_40037,0,0,,,85,7,,
2020-05-19,US_OK_40039,0,0,,,12,0,,
2020-05-19,US_OK_40041,1,0,,,96,16,,
2020-05-19,US_OK_40043,0,0,,,2,0,,
2020-05-19,US_OK_40047,0,0,,,23,1,,
2020-05-19,US_OK_40049,0,0,,,15,1,,
2020-05-19,US_OK_40051,1,0,,,65,2,,
2020-05-19,US_OK_40053,0,0,,,2,0,,
2020-05-19,US_OK_40055,0,0,,,66,7,,
2020-05-19,US_OK_40059,0,0,,,1,0,,
2020-05-19,US_OK_40061,0,0,,,5,0,,
2020-05-19,US_OK_40065,0,0,,,21,1,,
2020-05-19,US_OK_40067,0,0,,,3,0,,
2020-05-19,US_OK_40069,0,0,,,3,0,,
2020-05-19,US_OK_40071,0,0,,,50,7,,
2020-05-19,US_OK_40073,0,0,,,10,0,,
2020-05-19,US_OK_40075,0,0,,,6,0,,
2020-05-19,US_OK_40077,0,0,,,6,1,,
2020-05-19,US_OK_40079,0,0,,,13,1,,
2020-05-19,US_OK_40081,0,0,,,19,2,,
2020-05-19,US_OK_40083,0,0,,,18,1,,
2020-05-19,US_OK_40085,0,0,,,4,0,,
2020-05-19,US_OK_40087,9,0,,,95,2,,
2020-05-19,US_OK_40089,1,0,,,12,0,,
2020-05-19,US_OK_40091,0,1,,,10,1,,
2020-05-19,US_OK_40093,0,0,,,6,1,,
2020-05-19,US_OK_40095,0,0,,,6,0,,
2020-05-19,US_OK_40097,0,0,,,28,4,,
2020-05-19,US_OK_40099,0,0,,,2,0,,
2020-05-19,US_OK_40101,0,0,,,30,6,,
2020-05-19,US_OK_40103,0,0,,,7,0,,
2020-05-19,US_OK_40105,0,0,,,23,0,,
2020-05-19,US_OK_40107,0,0,,,2,0,,
2020-05-19,US_OK_40109,12,3,,,1087,49,,
2020-05-19,US_OK_40111,0,0,,,18,0,,
2020-05-19,US_OK_40113,1,0,,,92,8,,
2020-05-19,US_OK_40115,0,0,,,35,2,,
2020-05-19,US_OK_40117,0,0,,,29,2,,
2020-05-19,US_OK_40119,0,0,,,45,1,,
2020-05-19,US_OK_40121,0,0,,,39,3,,
2020-05-19,US_OK_40123,0,0,,,11,2,,
2020-05-19,US_OK_40125,0,0,,,57,4,,
2020-05-19,US_OK_40127,0,0,,,1,0,,
2020-05-19,US_OK_40131,0,0,,,72,5,,
2020-05-19,US_OK_40133,0,0,,,21,2,,
2020-05-19,US_OK_40135,0,0,,,14,3,,
2020-05-19,US_OK_40137,-1,0,,,25,1,,
2020-05-19,US_OK_40139,32,0,,,784,4,,
2020-05-19,US_OK_40141,0,0,,,22,1,,
2020-05-19,US_OK_40143,15,0,,,802,37,,
2020-05-19,US_OK_40145,0,0,,,137,17,,
2020-05-19,US_OK_40147,1,2,,,304,32,,
2020-05-19,US_OK_40149,0,0,,,1,0,,
2020-05-19,US_OK_40151,0,0,,,3,0,,
2020-05-19,US_OK_40153,0,0,,,1,0,,
2020-05-19,US_OR,39,2,0,2405,3726,140,1406,99720
2020-05-19,US_OR_41001,0,0,,,1,0,,
2020-05-19,US_OR_41003,0,0,,,54,5,,
2020-05-19,US_OR_41005,-2,0,,,284,9,,
2020-05-19,US_OR_41007,0,0,,,38,0,,
2020-05-19,US_OR_41009,0,0,,,16,0,,
2020-05-19,US_OR_41011,0,0,,,30,0,,
2020-05-19,US_OR_41013,0,0,,,1,0,,
2020-05-19,US_OR_41015,1,0,,,5,0,,
2020-05-19,US_OR_41017,6,0,,,107,0,,
2020-05-19,US_OR_41019,0,0,,,25,0,,
2020-05-19,US_OR_41023,0,0,,,1,0,,
2020-05-19,US_OR_41025,0,0,,,1,0,,
2020-05-19,US_OR_41027,0,0,,,14,0,,
2020-05-19,US_OR_41029,1,0,,,52,0,,
2020-05-19,US_OR_41031,0,0,,,24,0,,
2020-05-19,US_OR_41033,0,0,,,25,1,,
2020-05-19,US_OR_41035,0,0,,,41,0,,
2020-05-19,US_OR_41039,0,0,,,65,2,,
2020-05-19,US_OR_41041,0,0,,,8,0,,
2020-05-19,US_OR_41043,0,1,,,109,9,,
2020-05-19,US_OR_41045,0,0,,,21,0,,
2020-05-19,US_OR_41047,12,0,,,855,24,,
2020-05-19,US_OR_41049,0,0,,,12,0,,
2020-05-19,US_OR_41051,9,0,,,1005,55,,
2020-05-19,US_OR_41053,0,0,,,93,9,,
2020-05-19,US_OR_41055,0,0,,,1,0,,
2020-05-19,US_OR_41057,0,0,,,6,0,,
2020-05-19,US_OR_41059,3,1,,,101,3,,
2020-05-19,US_OR_41061,0,0,,,6,0,,
2020-05-19,US_OR_41063,0,0,,,1,0,,
2020-05-19,US_OR_41065,0,0,,,18,1,,
2020-05-19,US_OR_41067,6,0,,,644,15,,
2020-05-19,US_OR_41071,3,0,,,62,7,,
2020-05-19,US_PA,728,115,,9091,67404,4675,,349700
2020-05-19,US_PA_42001,0,0,,,194,5,,
2020-05-19,US_PA_42003,17,2,,,1658,145,,
2020-05-19,US_PA_42005,0,0,,,58,2,,
2020-05-19,US_PA_42007,1,0,,,534,70,,
2020-05-19,US_PA_42009,0,1,,,32,2,,
2020-05-19,US_PA_42011,16,14,,,3735,262,,
2020-05-19,US_PA_42013,0,0,,,38,1,,
2020-05-19,US_PA_42015,0,0,,,41,5,,
2020-05-19,US_PA_42017,57,9,,,4573,426,,
2020-05-19,US_PA_42019,3,0,,,206,12,,
2020-05-19,US_PA_42021,0,0,,,54,2,,
2020-05-19,US_PA_42023,0,0,,,2,0,,
2020-05-19,US_PA_42025,0,0,,,214,22,,
2020-05-19,US_PA_42027,-1,0,,,132,5,,
2020-05-19,US_PA_42029,79,3,,,2242,230,,
2020-05-19,US_PA_42031,0,0,,,24,2,,
2020-05-19,US_PA_42033,0,0,,,33,0,,
2020-05-19,US_PA_42035,1,0,,,45,0,,
2020-05-19,US_PA_42037,0,0,,,337,29,,
2020-05-19,US_PA_42039,0,0,,,21,0,,
2020-05-19,US_PA_42041,15,1,,,540,42,,
2020-05-19,US_PA_42043,11,0,,,989,50,,
2020-05-19,US_PA_42045,118,13,,,5807,491,,
2020-05-19,US_PA_42047,0,0,,,6,0,,
2020-05-19,US_PA_42049,2,0,,,147,4,,
2020-05-19,US_PA_42051,1,0,,,92,4,,
2020-05-19,US_PA_42053,0,0,,,7,0,,
2020-05-19,US_PA_42055,13,2,,,644,27,,
2020-05-19,US_PA_42057,1,0,,,12,1,,
2020-05-19,US_PA_42059,0,0,,,27,0,,
2020-05-19,US_PA_42061,0,0,,,214,0,,
2020-05-19,US_PA_42063,2,0,,,86,4,,
2020-05-19,US_PA_42065,0,0,,,7,0,,
2020-05-19,US_PA_42067,0,0,,,94,2,,
2020-05-19,US_PA_42069,11,2,,,1374,127,,
2020-05-19,US_PA_42071,41,4,,,2593,267,,
2020-05-19,US_PA_42073,1,0,,,73,8,,
2020-05-19,US_PA_42075,3,3,,,880,24,,
2020-05-19,US_PA_42077,22,9,,,3513,182,,
2020-05-19,US_PA_42079,22,2,,,2554,124,,
2020-05-19,US_PA_42081,0,1,,,149,9,,
2020-05-19,US_PA_42083,0,0,,,11,1,,
2020-05-19,US_PA_42085,2,0,,,96,4,,
2020-05-19,US_PA_42087,0,0,,,57,1,,
2020-05-19,US_PA_42089,8,1,,,1267,89,,
2020-05-19,US_PA_42091,51,9,,,6063,575,,
2020-05-19,US_PA_42093,0,0,,,50,0,,
2020-05-19,US_PA_42095,31,5,,,2758,176,,
2020-05-19,US_PA_42097,2,0,,,145,2,,
2020-05-19,US_PA_42099,0,0,,,41,1,,
2020-05-19,US_PA_42101,179,29,,,20129,1109,,
2020-05-19,US_PA_42103,8,2,,,469,17,,
2020-05-19,US_PA_42105,0,0,,,4,0,,
2020-05-19,US_PA_42107,5,1,,,534,21,,
2020-05-19,US_PA_42109,0,0,,,33,1,,
2020-05-19,US_PA_42111,0,0,,,36,0,,
2020-05-19,US_PA_42113,0,0,,,2,0,,
2020-05-19,US_PA_42115,0,0,,,85,15,,
2020-05-19,US_PA_42117,0,0,,,16,2,,
2020-05-19,US_PA_42119,-1,0,,,50,1,,
2020-05-19,US_PA_42121,0,0,,,8,0,,
2020-05-19,US_PA_42123,0,0,,,2,1,,
2020-05-19,US_PA_42125,-3,1,,,130,5,,
2020-05-19,US_PA_42127,2,0,,,110,7,,
2020-05-19,US_PA_42129,-1,0,,,431,38,,
2020-05-19,US_PA_42131,0,1,,,30,5,,
2020-05-19,US_PA_42133,9,0,,,866,18,,
2020-05-19,US_PR,95,0,,95,2805,124,,2805
2020-05-19,US_RI,156,26,11,1862,12951,532,1023,117246
2020-05-19,US_RI_44001,0,0,,,172,1,,
2020-05-19,US_RI_44003,0,0,,,883,46,,
2020-05-19,US_RI_44005,0,0,,,197,4,,
2020-05-19,US_RI_44007,0,0,,,9112,342,,
2020-05-19,US_RI_44009,0,0,,,425,32,,
2020-05-19,US_SC,114,8,375,3504,9056,399,5451,135063
2020-05-19,US_SC_45001,1,0,,,36,0,,
2020-05-19,US_SC_45003,1,0,,,156,7,,
2020-05-19,US_SC_45005,0,0,,,33,3,,
2020-05-19,US_SC_45007,5,0,,,211,8,,
2020-05-19,US_SC_45009,1,0,,,18,0,,
2020-05-19,US_SC_45011,1,0,,,41,1,,
2020-05-19,US_SC_45013,5,0,,,299,12,,
2020-05-19,US_SC_45015,0,0,,,203,15,,
2020-05-19,US_SC_45017,0,0,,,9,1,,
2020-05-19,US_SC_45019,6,0,,,515,11,,
2020-05-19,US_SC_45021,1,1,,,25,2,,
2020-05-19,US_SC_45023,-1,0,,,41,0,,
2020-05-19,US_SC_45025,3,0,,,101,1,,
2020-05-19,US_SC_45027,3,0,,,293,34,,
2020-05-19,US_SC_45029,0,0,,,58,4,,
2020-05-19,US_SC_45031,5,0,,,227,5,,
2020-05-19,US_SC_45033,1,1,,,132,2,,
2020-05-19,US_SC_45035,0,0,,,114,3,,
2020-05-19,US_SC_45037,0,0,,,44,2,,
2020-05-19,US_SC_45039,6,0,,,134,8,,
2020-05-19,US_SC_45041,7,0,,,547,29,,
2020-05-19,US_SC_45043,0,0,,,52,3,,
2020-05-19,US_SC_45045,29,4,,,1145,50,,
2020-05-19,US_SC_45047,1,0,,,72,1,,
2020-05-19,US_SC_45049,0,0,,,30,0,,
2020-05-19,US_SC_45051,4,1,,,303,20,,
2020-05-19,US_SC_45053,0,0,,,27,1,,
2020-05-19,US_SC_45055,2,0,,,272,12,,
2020-05-19,US_SC_45057,-3,0,,,108,5,,
2020-05-19,US_SC_45059,0,0,,,57,3,,
2020-05-19,US_SC_45061,4,0,,,174,11,,
2020-05-19,US_SC_45063,-2,1,,,516,28,,
2020-05-19,US_SC_45065,0,0,,,7,1,,
2020-05-19,US_SC_45067,1,0,,,53,4,,
2020-05-19,US_SC_45069,1,0,,,76,0,,
2020-05-19,US_SC_45071,0,0,,,33,1,,
2020-05-19,US_SC_45073,0,0,,,41,0,,
2020-05-19,US_SC_45075,2,0,,,115,2,,
2020-05-19,US_SC_45077,1,0,,,94,3,,
2020-05-19,US_SC_45079,17,0,,,1267,61,,
2020-05-19,US_SC_45081,0,0,,,123,0,,
2020-05-19,US_SC_45083,4,0,,,411,13,,
2020-05-19,US_SC_45085,1,0,,,323,17,,
2020-05-19,US_SC_45087,0,0,,,31,0,,
2020-05-19,US_SC_45089,3,0,,,181,10,,
2020-05-19,US_SC_45091,4,0,,,308,5,,
2020-05-19,US_SD,58,2,130,664,4085,46,2914,29709
2020-05-19,US_SD_46003,0,0,,,3,0,,
2020-05-19,US_SD_46005,6,0,,,43,2,,
2020-05-19,US_SD_46009,-1,0,,,4,0,,
2020-05-19,US_SD_46011,0,0,,,14,0,,
2020-05-19,US_SD_46013,5,0,,,205,0,,
2020-05-19,US_SD_46017,2,0,,,3,0,,
2020-05-19,US_SD_46023,1,0,,,10,0,,
2020-05-19,US_SD_46025,0,0,,,4,0,,
2020-05-19,US_SD_46027,0,0,,,15,0,,
2020-05-19,US_SD_46029,0,0,,,17,0,,
2020-05-19,US_SD_46031,0,0,,,4,0,,
2020-05-19,US_SD_46035,0,0,,,9,1,,
2020-05-19,US_SD_46037,0,0,,,11,0,,
2020-05-19,US_SD_46039,0,0,,,1,0,,
2020-05-19,US_SD_46043,0,0,,,1,0,,
2020-05-19,US_SD_46047,1,0,,,3,0,,
2020-05-19,US_SD_46049,0,0,,,1,0,,
2020-05-19,US_SD_46051,0,0,,,9,0,,
2020-05-19,US_SD_46057,0,0,,,3,0,,
2020-05-19,US_SD_46059,0,0,,,1,0,,
2020-05-19,US_SD_46065,1,0,,,17,0,,
2020-05-19,US_SD_46067,0,0,,,3,0,,
2020-05-19,US_SD_46069,0,0,,,1,0,,
2020-05-19,US_SD_46073,0,0,,,6,1,,
2020-05-19,US_SD_46079,0,0,,,5,0,,
2020-05-19,US_SD_46081,0,0,,,9,0,,
2020-05-19,US_SD_46083,4,0,,,205,0,,
2020-05-19,US_SD_46085,2,0,,,6,0,,
2020-05-19,US_SD_46087,0,0,,,5,1,,
2020-05-19,US_SD_46089,0,0,,,1,0,,
2020-05-19,US_SD_46091,2,0,,,3,0,,
2020-05-19,US_SD_46093,0,0,,,5,0,,
2020-05-19,US_SD_46097,0,0,,,1,0,,
2020-05-19,US_SD_46099,15,1,,,3165,40,,
2020-05-19,US_SD_46101,0,0,,,18,0,,
2020-05-19,US_SD_46102,0,0,,,10,0,,
2020-05-19,US_SD_46103,16,1,,,74,1,,
2020-05-19,US_SD_46109,1,0,,,20,0,,
2020-05-19,US_SD_46111,0,0,,,6,0,,
2020-05-19,US_SD_46115,0,0,,,4,0,,
2020-05-19,US_SD_46117,0,0,,,9,0,,
2020-05-19,US_SD_46119,0,0,,,1,0,,
2020-05-19,US_SD_46121,0,0,,,17,0,,
2020-05-19,US_SD_46123,0,0,,,2,0,,
2020-05-19,US_SD_46125,2,0,,,21,0,,
2020-05-19,US_SD_46127,0,0,,,62,0,,
2020-05-19,US_SD_46129,0,0,,,5,0,,
2020-05-19,US_SD_46135,1,0,,,42,0,,
2020-05-19,US_SD_46137,0,0,,,1,0,,
2020-05-19,US_TN,534,5,1083,8695,18301,301,10969,346123
2020-05-19,US_TN_47001,0,0,,,37,1,,
2020-05-19,US_TN_47003,3,0,,,257,4,,
2020-05-19,US_TN_47005,0,0,,,7,1,,
2020-05-19,US_TN_47007,0,0,,,607,1,,
2020-05-19,US_TN_47009,0,0,,,76,3,,
2020-05-19,US_TN_47011,1,0,,,84,1,,
2020-05-19,US_TN_47013,0,0,,,17,1,,
2020-05-19,US_TN_47015,0,0,,,13,0,,
2020-05-19,US_TN_47017,0,0,,,25,1,,
2020-05-19,US_TN_47019,0,0,,,19,1,,
2020-05-19,US_TN_47021,1,0,,,93,0,,
2020-05-19,US_TN_47023,0,0,,,12,0,,
2020-05-19,US_TN_47025,0,0,,,8,0,,
2020-05-19,US_TN_47027,0,0,,,6,0,,
2020-05-19,US_TN_47029,0,0,,,20,0,,
2020-05-19,US_TN_47031,2,0,,,63,0,,
2020-05-19,US_TN_47033,1,0,,,14,1,,
2020-05-19,US_TN_47035,1,0,,,94,1,,
2020-05-19,US_TN_47037,230,2,,,4390,46,,
2020-05-19,US_TN_47039,0,0,,,5,0,,
2020-05-19,US_TN_47041,2,0,,,32,0,,
2020-05-19,US_TN_47043,0,0,,,93,0,,
2020-05-19,US_TN_47045,1,0,,,45,0,,
2020-05-19,US_TN_47047,1,0,,,95,2,,
2020-05-19,US_TN_47049,3,0,,,9,0,,
2020-05-19,US_TN_47051,0,0,,,43,1,,
2020-05-19,US_TN_47053,0,0,,,59,1,,
2020-05-19,US_TN_47055,0,0,,,12,0,,
2020-05-19,US_TN_47057,0,0,,,6,0,,
2020-05-19,US_TN_47059,0,0,,,46,2,,
2020-05-19,US_TN_47061,1,0,,,31,1,,
2020-05-19,US_TN_47063,-1,0,,,24,2,,
2020-05-19,US_TN_47065,28,0,,,404,13,,
2020-05-19,US_TN_47067,,,,,1,0,,
2020-05-19,US_TN_47069,0,0,,,183,0,,
2020-05-19,US_TN_47071,0,1,,,10,1,,
2020-05-19,US_TN_47073,0,0,,,31,2,,
2020-05-19,US_TN_47075,0,0,,,29,1,,
2020-05-19,US_TN_47077,0,0,,,12,0,,
2020-05-19,US_TN_47079,1,0,,,20,0,,
2020-05-19,US_TN_47081,0,0,,,52,0,,
2020-05-19,US_TN_47083,1,0,,,7,0,,
2020-05-19,US_TN_47085,0,0,,,12,1,,
2020-05-19,US_TN_47087,2,0,,,13,0,,
2020-05-19,US_TN_47089,0,0,,,26,0,,
2020-05-19,US_TN_47091,0,0,,,15,0,,
2020-05-19,US_TN_47093,5,0,,,320,5,,
2020-05-19,US_TN_47095,-1,0,,,403,0,,
2020-05-19,US_TN_47097,4,0,,,48,1,,
2020-05-19,US_TN_47099,0,0,,,21,0,,
2020-05-19,US_TN_47101,0,0,,,2,0,,
2020-05-19,US_TN_47103,1,0,,,17,0,,
2020-05-19,US_TN_47105,3,0,,,97,0,,
2020-05-19,US_TN_47107,2,0,,,125,12,,
2020-05-19,US_TN_47109,0,0,,,12,0,,
2020-05-19,US_TN_47111,3,0,,,93,3,,
2020-05-19,US_TN_47113,-1,0,,,162,2,,
2020-05-19,US_TN_47115,1,0,,,34,1,,
2020-05-19,US_TN_47117,-1,0,,,26,1,,
2020-05-19,US_TN_47119,3,0,,,71,0,,
2020-05-19,US_TN_47121,0,0,,,22,0,,
2020-05-19,US_TN_47123,2,1,,,51,2,,
2020-05-19,US_TN_47125,3,0,,,216,2,,
2020-05-19,US_TN_47127,0,0,,,3,0,,
2020-05-19,US_TN_47129,5,0,,,17,0,,
2020-05-19,US_TN_47131,0,0,,,19,1,,
2020-05-19,US_TN_47133,2,0,,,18,0,,
2020-05-19,US_TN_47135,0,0,,,13,0,,
2020-05-19,US_TN_47137,0,0,,,2,0,,
2020-05-19,US_TN_47139,0,0,,,14,0,,
2020-05-19,US_TN_47141,46,0,,,286,5,,
2020-05-19,US_TN_47143,5,0,,,15,0,,
2020-05-19,US_TN_47145,0,0,,,9,0,,
2020-05-19,US_TN_47147,4,0,,,298,0,,
2020-05-19,US_TN_47149,22,0,,,906,19,,
2020-05-19,US_TN_47151,-1,0,,,11,0,,
2020-05-19,US_TN_47153,-1,0,,,9,0,,
2020-05-19,US_TN_47155,-1,0,,,68,2,,
2020-05-19,US_TN_47157,90,1,,,3936,88,,
2020-05-19,US_TN_47159,4,0,,,29,1,,
2020-05-19,US_TN_47161,1,0,,,8,0,,
2020-05-19,US_TN_47163,0,0,,,57,2,,
2020-05-19,US_TN_47165,19,0,,,768,41,,
2020-05-19,US_TN_47167,2,0,,,407,2,,
2020-05-19,US_TN_47169,1,0,,,1384,4,,
2020-05-19,US_TN_47171,0,0,,,3,0,,
2020-05-19,US_TN_47173,0,0,,,4,0,,
2020-05-19,US_TN_47175,0,0,,,4,0,,
2020-05-19,US_TN_47177,0,0,,,16,0,,
2020-05-19,US_TN_47179,4,0,,,70,0,,
2020-05-19,US_TN_47181,0,0,,,63,0,,
2020-05-19,US_TN_47183,1,0,,,27,0,,
2020-05-19,US_TN_47185,2,0,,,21,0,,
2020-05-19,US_TN_47187,12,0,,,492,10,,
2020-05-19,US_TN_47189,11,0,,,338,8,,
2020-05-19,US_TX,1292,43,988,20301,51080,1405,29359,700146
2020-05-19,US_TX_48001,6,0,,,60,0,,
2020-05-19,US_TX_48003,0,0,,,22,0,,
2020-05-19,US_TX_48005,15,0,,,154,1,,
2020-05-19,US_TX_48007,0,0,,,3,0,,
2020-05-19,US_TX_48009,0,0,,,1,0,,
2020-05-19,US_TX_48011,0,0,,,2,0,,
2020-05-19,US_TX_48013,2,0,,,32,1,,
2020-05-19,US_TX_48015,1,0,,,20,0,,
2020-05-19,US_TX_48017,2,0,,,10,0,,
2020-05-19,US_TX_48019,0,0,,,6,0,,
2020-05-19,US_TX_48021,16,0,,,148,2,,
2020-05-19,US_TX_48025,0,0,,,6,0,,
2020-05-19,US_TX_48027,12,0,,,260,3,,
2020-05-19,US_TX_48029,86,0,,,2278,62,,
2020-05-19,US_TX_48031,0,0,,,6,0,,
2020-05-19,US_TX_48035,0,0,,,6,0,,
2020-05-19,US_TX_48037,4,0,,,137,11,,
2020-05-19,US_TX_48039,9,0,,,795,11,,
2020-05-19,US_TX_48041,8,0,,,341,18,,
2020-05-19,US_TX_48043,0,0,,,1,0,,
2020-05-19,US_TX_48045,0,0,,,1,0,,
