date,key,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-05-24,US_IN_18065,USC00126164,4.002,15.6,26.1,61,
2020-05-24,US_IN_18067,USC00124662,5.303,15,26.1,15,0
2020-05-24,US_IN_18071,USC00121747,30.232,16.7,28.3,157,0
2020-05-24,US_IN_18073,USC00127298,12.682,16.7,27.2,0,
2020-05-24,US_IN_18077,USR0000IBIO,16.479,17.2,30.6,,
2020-05-24,US_IN_18079,USC00126435,2.626,16.1,29.4,137,0
2020-05-24,US_IN_18081,USC00123091,5.603,15,26.7,178,0
2020-05-24,US_IN_18087,USC00120200,33.2,13.3,25,0,0
2020-05-24,US_IN_18091,USC00124837,1.694,17.8,31.7,0,0
2020-05-24,US_IN_18093,USC00126580,7.55,13.9,28.3,3,0
2020-05-24,US_IN_18097,USC00121326,13.454,16.1,30,3,0
2020-05-24,US_IN_18099,USC00126989,6.413,13.9,27.2,203,0
2020-05-24,US_IN_18101,USC00128036,17.492,18.3,31.7,69,0
2020-05-24,US_IN_18107,USC00121873,8.629,16.1,25.6,61,0
2020-05-24,US_IN_18109,USC00125407,8.469,12.8,26.7,23,0
2020-05-24,US_IN_18111,USC00127298,19.103,16.7,27.2,0,
2020-05-24,US_IN_18119,USC00128290,6.642,15,28.3,20,0
2020-05-24,US_IN_18121,USC00127522,2.709,16.7,30,0,0
2020-05-24,US_IN_18123,USR0000ITPL,5.175,17.8,30.6,,
2020-05-24,US_IN_18125,USC00128442,15.676,17.8,,0,0
2020-05-24,US_IN_18129,USC00126001,10.635,16.7,28.3,0,0
2020-05-24,US_IN_18133,USC00127522,34.565,16.7,30,0,0
2020-05-24,US_IN_18137,USR0000IBIO,21.356,17.2,30.6,,
2020-05-24,US_IN_18139,USC00127646,2.266,16.7,27.8,208,0
2020-05-24,US_IN_18141,USC00128437,9.603,16.7,32.2,8,0
2020-05-24,US_IN_18143,USC00126435,36.739,16.1,29.4,137,0
2020-05-24,US_IN_18147,USC00128698,21.578,17.8,28.3,0,
2020-05-24,US_IN_18149,USC00124657,3.334,14.4,27.2,300,0
2020-05-24,US_IN_18151,USC00120200,3.063,13.3,25,0,0
2020-05-24,US_IN_18159,USC00128784,10.851,14.4,28.3,43,
2020-05-24,US_IN_18161,USC00121030,23.267,15.6,28.3,48,0
2020-05-24,US_IN_18165,USC00127522,22.323,16.7,30,0,0
2020-05-24,US_IN_18171,USC00114198,30.419,16.1,31.7,0,
2020-05-24,US_IN_18175,USC00154955,45.314,18.9,31.1,28,
2020-05-24,US_IN_18177,USC00127370,11.305,17.2,28.9,5,
2020-05-24,US_IN_18181,USC00121417,12.366,15.6,27.2,0,0
2020-05-24,US_KS,USC00144178,12.492,12.2,29.4,0,0
2020-05-24,US_KS_20003,USC00143008,10.579,13.3,29.4,0,0
2020-05-24,US_KS_20005,USC00143810,24.069,15,28.9,0,0
2020-05-24,US_KS_20009,USC00143218,12.877,12.8,30.6,0,
2020-05-24,US_KS_20013,USC00143810,15.67,15,28.9,0,0
2020-05-24,US_KS_20015,USC00142401,4.013,13.3,30.6,0,
2020-05-24,US_KS_20021,USC00141740,1.282,19.4,28.3,0,0
2020-05-24,US_KS_20027,USC00141559,4.293,16.1,28.9,0,0
2020-05-24,US_KS_20029,USC00141761,1.461,15,27.2,0,0
2020-05-24,US_KS_20031,USC00144104,7.197,13.3,27.8,,
2020-05-24,US_KS_20041,USC00140010,6.263,21.7,30,0,
2020-05-24,US_KS_20045,USC00144559,10.308,19.4,27.2,38,0
2020-05-24,US_KS_20047,USC00143239,31.389,16.1,30,0,
2020-05-24,US_KS_20051,USC00143523,5.539,12.8,31.1,0,0
2020-05-24,US_KS_20059,USC00146128,3.344,13.9,28.9,0,
2020-05-24,US_KS_20061,USC00145306,22.35,17.2,27.8,10,
2020-05-24,US_KS_20067,USC00148287,4.076,12.8,33.9,0,0
2020-05-24,US_KS_20069,USC00141522,11.757,15.6,32.2,0,0
2020-05-24,US_KS_20071,USC00148235,5.217,10.6,31.7,0,
2020-05-24,US_KS_20075,USC00148038,7.066,12.2,35,0,0
2020-05-24,US_KS_20077,USW00013980,6.987,16.1,31.1,13,
2020-05-24,US_KS_20081,USC00148287,37.522,12.8,33.9,0,0
2020-05-24,US_KS_20085,USC00143759,9.305,16.7,28.3,0,0
2020-05-24,US_KS_20087,USC00146333,11.068,15.6,27.8,0,
2020-05-24,US_KS_20089,USC00140693,19.899,16.1,27.2,0,0
2020-05-24,US_KS_20095,USC00144313,26.29,15,30.6,0,0
2020-05-24,US_KS_20097,USC00143239,4.316,16.1,30,0,
2020-05-24,US_KS_20101,USC00143554,19.934,13.3,32.2,0,0
2020-05-24,US_KS_20105,USC00144712,6.467,10.6,29.4,0,
2020-05-24,US_KS_20109,USC00147050,7.447,11.1,33.3,0,
2020-05-24,US_KS_20111,USC00142548,6.425,12.2,27.2,3,
2020-05-24,US_KS_20113,USC00145152,5.579,11.1,28.9,0,
2020-05-24,US_KS_20123,USC00140693,9.87,16.1,27.2,0,0
2020-05-24,US_KS_20125,USC00143954,4.994,17.8,28.3,0,
2020-05-24,US_KS_20129,USC00146808,7.113,12.8,36.1,0,0
2020-05-24,US_KS_20131,USC00140482,14.648,16.1,27.8,0,0
2020-05-24,US_KS_20133,USC00141428,7.195,17.8,27.2,0,
2020-05-24,US_KS_20139,USC00146076,6.258,16.7,28.3,0,0
2020-05-24,US_KS_20141,USC00147542,28.896,10,27.2,0,0
2020-05-24,US_KS_20145,USC00144531,10.164,18.9,31.7,0,
2020-05-24,US_KS_20149,USC00148563,14.565,16.7,28.3,0,0
2020-05-24,US_KS_20151,USC00146549,3.667,17.8,27.8,0,
2020-05-24,US_KS_20153,USC00140439,22.528,11.1,26.7,0,0
2020-05-24,US_KS_20159,USC00147796,15.098,16.7,30.6,0,
2020-05-24,US_KS_20165,USC00143527,38.156,16.7,30.6,0,0
2020-05-24,US_KS_20173,USC00148847,6.856,20,27.8,0,0
2020-05-24,US_KS_20183,USC00147542,6.692,10,27.2,0,0
2020-05-24,US_KS_20189,USC00143855,5.356,13.9,29.4,246,
2020-05-24,US_KS_20197,USC00148563,22.768,16.7,28.3,0,0
2020-05-24,US_KS_20199,USC00148240,16.036,11.1,32.8,0,
2020-05-24,US_KS_20203,USC00148240,36.672,11.1,32.8,0,
2020-05-24,US_KS_20207,USC00149080,4.517,13.3,27.8,0,
2020-05-24,US_KS_20209,USC00140957,6.692,13.9,28.3,0,0
2020-05-24,US_KY_21003,USC00157215,3.22,17.8,29.4,0,0
2020-05-24,US_KY_21007,USC00113580,16.405,17.8,28.3,0,0
2020-05-24,US_KY_21011,USC00152791,18.229,16.7,25.6,8,0
2020-05-24,US_KY_21013,USR0000KYEL,15.349,17.2,29.4,,
2020-05-24,US_KY_21017,USC00151998,21.289,17.2,27.8,241,
2020-05-24,US_KY_21023,USC00150290,10.639,,30,43,0
2020-05-24,US_KY_21027,USC00155280,13.381,17.8,29.4,10,
2020-05-24,US_KY_21031,USC00156882,18.936,13.9,31.1,0,
2020-05-24,US_KY_21039,USW00093809,28.126,20,29.4,0,
2020-05-24,US_KY_21049,USC00151895,18.572,16.1,27.2,97,0
2020-05-24,US_KY_21051,USC00156028,13.024,16.1,27.2,185,0
2020-05-24,US_KY_21053,USC00401310,15.544,17.2,28.9,0,
2020-05-24,US_KY_21055,USC00156595,29.308,16.7,29.4,0,0
2020-05-24,US_KY_21057,USR0000KALP,1.938,20,30.6,,
2020-05-24,US_KY_21065,USC00151895,16.901,16.1,27.2,97,0
2020-05-24,US_KY_21081,USR0000KCRI,14.388,18.3,31.1,,
2020-05-24,US_KY_21089,USC00158432,9.928,15.6,27.2,13,0
2020-05-24,US_KY_21093,USC00151810,26.095,16.1,30.6,15,0
2020-05-24,US_KY_21097,USC00151998,7.4,17.2,27.8,241,
2020-05-24,US_KY_21099,USC00155444,19.121,15.6,30,0,
2020-05-24,US_KY_21101,USC00153768,0.87,20.6,28.9,0,
2020-05-24,US_KY_21115,USC00156136,4.437,15,26.7,0,0
2020-05-24,US_KY_21119,USC00157431,29.44,15.6,28.3,66,0
2020-05-24,US_KY_21123,USC00155444,32.584,15.6,30,0,
2020-05-24,US_KY_21129,USC00150483,4.862,15.6,27.8,30,0
2020-05-24,US_KY_21131,USC00151080,29.124,16.1,29.4,10,
2020-05-24,US_KY_21133,USC00158635,4.465,14.4,26.7,13,0
2020-05-24,US_KY_21139,USC00118020,8.796,17.8,30.6,0,0
2020-05-24,US_KY_21141,USC00157049,0.925,18.9,30,0,
2020-05-24,US_KY_21143,USC00152442,3.804,17.2,31.1,0,
2020-05-24,US_KY_21147,USC00157677,7.386,,,173,0
2020-05-24,US_KY_21151,USC00151895,24.795,16.1,27.2,97,0
2020-05-24,US_KY_21153,USC00157130,4.406,11.7,28.3,8,0
2020-05-24,US_KY_21155,USC00150397,31.621,17.8,27.8,0,
2020-05-24,US_KY_21159,USC00154138,8.064,14.4,27.2,0,0
2020-05-24,US_KY_21165,USC00152791,20.102,16.7,25.6,8,0
2020-05-24,US_KY_21175,USC00157130,26.293,11.7,28.3,8,0
2020-05-24,US_KY_21177,USR0000KGRE,7.896,20.6,28.9,,
2020-05-24,US_KY_21179,USC00150397,7.8,17.8,27.8,0,
2020-05-24,US_KY_21181,USC00151998,25.892,17.2,27.8,241,
2020-05-24,US_KY_21183,USC00156882,28.57,13.9,31.1,0,
2020-05-24,US_KY_21191,USR0000KCRI,22.764,18.3,31.1,,
2020-05-24,US_KY_21193,USC00151080,24.109,16.1,29.4,10,
2020-05-24,US_KY_21197,USC00157652,6.774,16.7,27.2,30,0
2020-05-24,US_KY_21201,USC00151998,26.559,17.2,27.8,241,
2020-05-24,US_KY_21205,USR0000KTRI,1.957,18.3,30.6,,
2020-05-24,US_KY_21209,USC00151998,25.628,17.2,27.8,241,
2020-05-24,US_KY_21213,USC00407359,17.606,13.3,30,0,0
2020-05-24,US_KY_21215,USC00157950,3.327,14.4,30.6,452,
2020-05-24,US_KY_21221,USR0000KKYL,16.732,17.8,28.3,,
2020-05-24,US_KY_21223,USR0000IBIO,36.236,17.2,30.6,,
2020-05-24,US_KY_21225,USC00128967,15.518,17.8,31.7,0,
2020-05-24,US_KY_21229,USC00150397,20.391,17.8,27.8,0,
2020-05-24,US_KY_21233,USC00156595,15.222,16.7,29.4,0,0
2020-05-24,US_KY_21235,USC00406493,23.258,14.4,28.3,13,0
2020-05-24,US_KY_21237,USR0000KKOO,13.006,17.8,31.1,,
2020-05-24,US_LA,USC00161287,17.62,19.4,31.7,0,
2020-05-24,US_LA_22001,USC00164700,26.441,22.2,31.1,3,
2020-05-24,US_LA_22005,USC00162534,18.205,19.4,32.8,485,
2020-05-24,US_LA_22007,USC00162534,19.37,19.4,32.8,485,
2020-05-24,US_LA_22009,USC00161287,21.005,19.4,31.7,0,
2020-05-24,US_LA_22011,USC00166434,36.587,22.2,31.1,25,
2020-05-24,US_LA_22013,USC00160800,11.295,21.1,30.6,25,
2020-05-24,US_LA_22021,USC00161979,8.663,20,32.2,79,
2020-05-24,US_LA_22025,USC00164739,20.891,18.3,30,0,
2020-05-24,US_LA_22027,USC00164355,6.868,17.2,24.4,325,
2020-05-24,US_LA_22029,USC00164739,21.661,18.3,30,0,
2020-05-24,US_LA_22031,USC00168444,37.111,18.9,28.9,305,0
2020-05-24,US_LA_22035,USC00032355,42.81,20.6,31.1,0,
2020-05-24,US_LA_22039,USC00161287,33.755,19.4,31.7,0,
2020-05-24,US_LA_22041,USC00161979,41.338,20,32.2,79,
2020-05-24,US_LA_22043,USR0000LCAT,13.498,20,31.7,,
2020-05-24,US_LA_22045,USC00164674,19.969,21.1,30.6,0,
2020-05-24,US_LA_22053,USC00164700,4.775,22.2,31.1,3,
2020-05-24,US_LA_22069,USC00166584,9.464,18.9,28.3,142,0
2020-05-24,US_LA_22079,USR0000LEVA,8.855,19.4,30,,
2020-05-24,US_LA_22081,USC00166584,38.381,18.9,28.3,142,0
2020-05-24,US_LA_22093,USC00162534,22.422,19.4,32.8,485,
2020-05-24,US_LA_22097,USC00163800,20.65,19.4,30.6,0,
2020-05-24,US_LA_22099,USC00164674,21.334,21.1,30.6,0,
2020-05-24,US_LA_22103,USR0000LBBR,9.613,21.1,30.6,,
2020-05-24,US_LA_22105,USR0000LBBR,56.711,21.1,30.6,,
2020-05-24,US_LA_22109,USC00169013,46.558,23.3,32.8,122,
2020-05-24,US_LA_22113,USC00165296,10.52,24.4,31.7,0,
2020-05-24,US_LA_22115,USC00165266,5.901,20,29.4,64,
2020-05-24,US_LA_22117,USR0000MMAR,41.729,19.4,32.8,,
2020-05-24,US_LA_22119,USC00166244,11.04,20,29.4,302,0
2020-05-24,US_LA_22123,USC00032355,40.091,20.6,31.1,0,
2020-05-24,US_LA_22127,USR0000LGUM,13.234,18.9,31.7,,
2020-05-24,US_MA_25009,USC00194744,6.107,5,27.8,0,0
2020-05-24,US_MA_25011,USC00193229,2.563,5,23.9,0,0
2020-05-24,US_MA_25015,USC00190120,9.861,6.1,28.3,0,0
2020-05-24,US_MA_25025,USC00193890,5.453,6.7,22.8,0,0
2020-05-24,US_MD_24001,USC00182282,5.815,15,28.9,0,0
2020-05-24,US_MD_24009,USC00185865,17.537,13.9,26.1,0,
2020-05-24,US_MD_24013,USC00187580,17.485,13.9,20,0,0
2020-05-24,US_MD_24015,USC00182060,21.503,,,25,
2020-05-24,US_MD_24017,USC00185865,24.785,13.9,26.1,0,
2020-05-24,US_MD_24019,USR0000MBLA,6.981,13.3,19.4,,
2020-05-24,US_MD_24021,USC00182906,24.975,15,27.2,5,0
2020-05-24,US_MD_24023,USC00460527,1.18,7.8,22.8,0,0
2020-05-24,US_MD_24031,USC00182336,14.471,14.4,25,0,0
2020-05-24,US_MD_24033,USC00186800,13.112,13.9,28.9,0,0
2020-05-24,US_MD_24043,USC00181790,10.607,16.1,20,0,0
2020-05-24,US_ME_23001,USC00178817,16.65,1.7,20.6,0,0
2020-05-24,US_ME_23007,USC00177037,25.49,1.1,22.8,0,0
2020-05-24,US_ME_23009,USC00172443,4.011,-1.1,16.1,0,0
2020-05-24,US_ME_23013,USC00179593,8.201,3.3,17.8,0,
2020-05-24,US_ME_23017,USC00170583,4.131,1.1,22.2,0,
2020-05-24,US_ME_23023,USC00170409,1.964,0,20,0,0
2020-05-24,US_ME_23025,USC00173567,31.883,-0.6,20.6,0,0
2020-05-24,US_ME_23029,USC00179891,26.642,5.6,17.8,0,
2020-05-24,US_MI_26001,USC00203628,3.24,10,15,56,0
2020-05-24,US_MI_26003,CA006041222,52.498,5,11.5,2,
2020-05-24,US_MI_26011,USC00207820,12.534,16.1,23.3,36,
2020-05-24,US_MI_26013,USC00203744,6.714,11.7,26.7,0,0
2020-05-24,US_MI_26015,USC00203661,4.993,13.9,26.1,3,0
2020-05-24,US_MI_26017,USC00200361,12.298,16.1,25,25,0
2020-05-24,US_MI_26019,USC00202984,3.752,12.8,22.2,122,0
2020-05-24,US_MI_26023,USC00201675,6.683,16.7,29.4,0,0
2020-05-24,US_MI_26029,USC00201468,22.708,9.4,17.8,61,0
2020-05-24,US_MI_26033,USR0000MRAC,9.181,13.9,23.3,,
2020-05-24,US_MI_26035,USW00014828,27.993,15.6,25,28,0
2020-05-24,US_MI_26045,USC00202437,18.036,16.7,25,5,0
2020-05-24,US_MI_26049,USC00202851,5.22,15.6,23.3,25,0
2020-05-24,US_MI_26051,USW00014828,8.221,15.6,25,28,0
2020-05-24,US_MI_26053,USC00200718,22.039,9.4,23.3,0,0
2020-05-24,US_MI_26057,USC00206080,32.458,,,8,0
2020-05-24,US_MI_26061,USC00204161,16.858,6.7,20.6,0,0
2020-05-24,US_MI_26063,USC00202804,6.766,15,25.6,0,0
2020-05-24,US_MI_26065,USC00202437,24.944,16.7,25,5,0
2020-05-24,US_MI_26069,USC00202423,13.035,13.9,23.3,25,0
2020-05-24,US_MI_26081,USC00202375,11.469,14.4,26.1,0,0
2020-05-24,US_MI_26085,USR0000MBAL,11.237,14.4,25.6,,
2020-05-24,US_MI_26087,USC00204655,7.816,14.4,25,122,0
2020-05-24,US_MI_26093,USC00205452,18.616,16.1,30,36,
2020-05-24,US_MI_26097,USC00205591,13.614,8.9,23.9,5,0
2020-05-24,US_MI_26107,USC00200779,15.038,11.1,23.3,0,0
2020-05-24,US_MI_26109,USC00478978,36.743,15.6,25,0,0
2020-05-24,US_MI_26111,USC00205434,15.598,15.6,28.3,5,
2020-05-24,US_MI_26119,USC00200342,2.935,9.4,26.7,,0
2020-05-24,US_MI_26123,USC00203025,21.634,14.4,25.6,0,
2020-05-24,US_MI_26129,USC00208800,10.155,12.2,25,64,0
2020-05-24,US_MI_26133,USC00201178,26.493,15,23.3,0,0
2020-05-24,US_MI_26135,USR0000MMIO,0.454,15,26.1,,
2020-05-24,US_MI_26145,USC00207222,11.884,16.1,25.6,20,0
2020-05-24,US_MI_26147,USC00206982,11.753,15,23.9,8,0
2020-05-24,US_MI_26149,USC00208184,9.056,13.9,25,28,0
2020-05-24,US_MI_26153,USC00205073,9.014,10.6,18.3,0,0
2020-05-24,US_MI_26155,USC00206300,8.041,15.6,25,46,0
2020-05-24,US_MN,USR0000MLTF,27.166,13.3,23.9,,
2020-05-24,US_MN_27001,USC00217460,21.698,,,74,
2020-05-24,US_MN_27009,USC00216920,17.313,13.3,20.6,13,0
2020-05-24,US_MN_27011,USC00210287,22.736,13.3,24.4,3,0
2020-05-24,US_MN_27013,USC00219046,30.796,14.4,21.7,30,0
2020-05-24,US_MN_27015,USC00215888,25.842,,,0,
2020-05-24,US_MN_27025,USC00218986,12.817,,,,
2020-05-24,US_MN_27029,USR0000MBEM,34.736,8.3,20.6,,
2020-05-24,US_MN_27033,USC00219033,15.672,15.6,22.8,69,0
2020-05-24,US_MN_27039,USC00216287,30.643,13.3,21.1,94,
2020-05-24,US_MN_27045,USC00216654,1.487,12.8,20,51,
2020-05-24,US_MN_27049,USC00216822,23.927,16.1,21.7,81,0
2020-05-24,US_MN_27053,USC00214884,1.579,15.6,22.8,56,
2020-05-24,US_MN_27055,USC00211198,4.48,15,20.6,188,0
2020-05-24,US_MN_27061,USC00216612,29.02,,,38,
2020-05-24,US_MN_27063,USC00214453,2.554,13.3,21.7,46,0
2020-05-24,US_MN_27065,USR0000MMOR,7.074,11.1,25.6,,
2020-05-24,US_MN_27067,USC00219001,5.858,13.3,21.1,15,0
2020-05-24,US_MN_27069,USC00213455,11.811,,,0,
2020-05-24,US_MN_27075,USR0000MISA,11.241,11.7,23.9,,
2020-05-24,US_MN_27083,USC00215204,7.917,13.3,22.2,69,
2020-05-24,US_MN_27091,USC00217602,18.118,13.3,23.3,91,0
2020-05-24,US_MN_27095,USC00215392,19.807,15,19.4,117,0
2020-05-24,US_MN_27097,USR0000MLTF,2.418,13.3,23.9,,
2020-05-24,US_MN_27103,USC00215888,13.581,,,0,
2020-05-24,US_MN_27105,USC00219170,14.726,13.3,21.1,89,0
2020-05-24,US_MN_27111,USC00216276,12.556,12.8,20.6,0,0
2020-05-24,US_MN_27117,USC00216565,6.101,13.9,23.3,234,0
2020-05-24,US_MN_27123,USC00218477,3.165,14.4,23.9,0,
2020-05-24,US_MN_27131,USC00216287,29.701,13.3,21.1,94,
2020-05-24,US_MN_27135,USR0000MROS,11.526,11.1,23.3,,
2020-05-24,US_MN_27139,USC00214176,8.356,13.3,21.1,28,0
2020-05-24,US_MN_27141,USR0000MSHE,10.403,14.4,26.1,,
2020-05-24,US_MN_27145,USC00211691,17.296,13.9,23.3,0,0
2020-05-24,US_MN_27147,USC00216287,8.671,13.3,21.1,94,
2020-05-24,US_MN_27153,USC00214861,11.742,11.7,20,8,0
2020-05-24,US_MN_27155,USC00218907,5,13.9,23.9,0,0
2020-05-24,US_MN_27157,USC00218227,3.633,15,21.7,112,0
2020-05-24,US_MN_27159,USC00215902,33.093,12.8,20,0,
2020-05-24,US_MN_27163,USC00218039,3.035,13.9,21.1,5,0
2020-05-24,US_MN_27167,USC00210974,7.321,14.4,24.4,0,0
2020-05-24,US_MN_27169,USC00219072,14.371,15,21.1,119,0
2020-05-24,US_MO_29003,USC00231924,17.089,16.1,27.8,0,0
2020-05-24,US_MO_29005,USC00238292,3.752,15,26.7,0,0
2020-05-24,US_MO_29007,USC00238577,31.833,15.6,27.8,0,0
2020-05-24,US_MO_29009,USC00231383,4.314,17.8,27.2,0,0
2020-05-24,US_MO_29011,USC00234705,11.99,18.9,28.9,0,0
2020-05-24,US_MO_29013,USC00231145,5.678,16.7,28.9,0,0
2020-05-24,US_MO_29017,USC00234226,32.672,18.3,28.9,0,
2020-05-24,US_MO_29019,USC00231801,1.32,18.9,31.1,0,0
2020-05-24,US_MO_29025,USC00233568,10.301,17.2,27.8,0,
2020-05-24,US_MO_29031,USC00234226,1.099,18.3,28.9,0,
2020-05-24,US_MO_29033,USC00231340,7.914,13.3,30.6,0,
2020-05-24,US_MO_29035,USR0000MBSP,6.218,17.2,32.2,,
2020-05-24,US_MO_29041,USC00237514,16.641,18.9,30,0,0
2020-05-24,US_MO_29047,USC00234382,10.026,17.8,29.4,0,0
2020-05-24,US_MO_29049,USC00231216,20.619,16.1,28.3,0,0
2020-05-24,US_MO_29051,USC00234271,11.92,17.2,30,0,
2020-05-24,US_MO_29053,USC00230824,13.926,17.2,28.9,0,0
2020-05-24,US_MO_29055,USR0000MSUL,31.144,17.8,31.7,,
2020-05-24,US_MO_29057,USC00235027,9.789,18.3,28.9,0,0
2020-05-24,US_MO_29061,USC00233102,6.027,15.6,27.2,0,0
2020-05-24,US_MO_29063,USC00230143,3.545,15.6,27.8,0,
2020-05-24,US_MO_29067,USC00238754,11.16,16.7,27.8,0,
2020-05-24,US_MO_29071,USC00238746,17.254,15.6,31.1,3,
2020-05-24,US_MO_29073,USC00237300,11.796,15.6,29.4,0,
2020-05-24,US_MO_29075,USC00230051,7.44,15.6,26.7,0,
2020-05-24,US_MO_29079,USC00238444,4.488,16.1,27.2,0,0
2020-05-24,US_MO_29081,USC00230608,11.031,15.6,27.2,0,
2020-05-24,US_MO_29085,USC00236777,3.904,17.8,28.3,0,0
2020-05-24,US_MO_29087,USC00252851,26.341,17.2,27.8,0,
2020-05-24,US_MO_29091,USC00238880,5.033,19.4,31.1,3,0
2020-05-24,US_MO_29093,USC00236826,39.119,17.2,30.6,0,
2020-05-24,US_MO_29099,USC00232850,12.82,17.2,31.7,0,0
2020-05-24,US_MO_29101,USC00238712,3.887,17.8,28.3,0,0
2020-05-24,US_MO_29103,USC00238051,27.892,18.3,28.3,0,0
2020-05-24,US_MO_29107,USC00233838,6.434,17.2,28.3,0,0
2020-05-24,US_MO_29109,USR0000MMTV,7.367,18.9,30.6,,
2020-05-24,US_MO_29111,USC00238051,18.923,18.3,28.3,0,0
2020-05-24,US_MO_29117,USC00231580,1.335,17.8,28.3,0,0
2020-05-24,US_MO_29119,USC00230163,12.41,19.4,27.8,0,
2020-05-24,US_MO_29121,USR0000MATL,5.552,18.3,31.7,,
2020-05-24,US_MO_29127,USC00117077,19.399,17.8,28.9,0,
2020-05-24,US_MO_29133,USW00093809,25.362,20,29.4,0,
2020-05-24,US_MO_29137,USC00237720,20.718,14.4,28.3,0,0
2020-05-24,US_MO_29139,USC00238725,30.978,18.3,30,0,0
2020-05-24,US_MO_29141,USC00238603,4.392,15.6,30.6,0,
2020-05-24,US_MO_29147,USC00235340,4.191,15.6,26.7,3,
2020-05-24,US_MO_29149,USC00034572,24.845,16.7,27.2,0,
2020-05-24,US_MO_29151,USC00233043,13.693,17.2,30,0,
2020-05-24,US_MO_29153,USC00238754,26.619,16.7,27.8,0,
2020-05-24,US_MO_29157,USC00236641,8.363,17.2,28.3,0,0
2020-05-24,US_MO_29161,USC00237263,8.618,18.3,30.6,0,0
2020-05-24,US_MO_29163,USC00230856,0.494,16.7,28.3,0,
2020-05-24,US_MO_29167,USC00230789,0.857,21.7,28.9,0,0
2020-05-24,US_MO_29169,USC00238777,2.055,20.6,30.6,0,0
2020-05-24,US_MO_29173,USC00231600,9.898,,,0,
2020-05-24,US_MO_29175,USC00235671,5.548,19.4,28.9,0,
2020-05-24,US_MO_29177,USC00237116,12.114,15,29.4,0,0
2020-05-24,US_MO_29179,USR0000MCAR,23.875,17.8,31.7,,
2020-05-24,US_MO_29181,USR0000MDON,5.521,18.3,30,,
2020-05-24,US_MO_29183,USC00238805,8.895,15.6,30.6,0,0
2020-05-24,US_MO_29189,USC00237398,8.821,18.3,30.6,0,
2020-05-24,US_MO_29197,USC00235492,28.62,15.6,26.1,0,0
2020-05-24,US_MO_29199,USC00235492,2.85,15.6,26.1,0,0
2020-05-24,US_MO_29203,USC00237309,11.36,13.9,30.6,0,0
2020-05-24,US_MO_29205,USC00237720,12.094,14.4,28.3,0,0
2020-05-24,US_MO_29211,USC00233416,20.73,16.1,26.1,0,0
2020-05-24,US_MO_29213,USC00236460,6.606,16.1,30.6,0,0
2020-05-24,US_MO_29217,USC00235987,3.203,18.9,29.4,0,0
2020-05-24,US_MO_29219,USC00238725,7.464,18.3,30,0,0
2020-05-24,US_MO_29221,USC00236826,8.931,17.2,30.6,0,
2020-05-24,US_MO_29223,USC00238700,26.031,19.4,29.4,0,0
2020-05-24,US_MO_29225,USC00235307,7.326,18.3,28.9,0,0
2020-05-24,US_MO_29227,USC00233375,6.822,14.4,26.1,0,0
2020-05-24,US_MS,USR0000MDRD,21.134,20.6,32.8,,
2020-05-24,US_MS_28005,USR0000MBUD,27.128,18.3,31.7,,
2020-05-24,US_MS_28009,USC00220290,4.266,18.9,31.7,0,0
2020-05-24,US_MS_28011,USC00221738,13.87,20.6,33.9,0,0
2020-05-24,US_MS_28017,USC00224265,5.186,18.9,30.6,0,0
2020-05-24,US_MS_28025,USC00228374,20.142,18.9,32.2,13,
2020-05-24,US_MS_28033,USC00223975,8.665,19.4,31.1,0,
2020-05-24,US_MS_28037,USR0000MBUD,9.229,18.3,31.7,,
2020-05-24,US_MS_28039,USR0000MBLC,37.712,19.4,31.1,,
2020-05-24,US_MS_28045,USR0000MHCK,25.642,20,31.7,,
2020-05-24,US_MS_28051,USR0000MDRD,35.489,20.6,32.8,,
2020-05-24,US_MS_28059,USR0000MSAN,4.078,20.6,30.6,,
2020-05-24,US_MS_28071,USC00229079,3.996,17.8,32.2,165,
2020-05-24,US_MS_28089,USC00221389,4.64,18.3,30,86,
2020-05-24,US_MS_28095,USC00220021,7.277,,,0,
2020-05-24,US_MS_28105,USC00228374,10.069,18.9,32.2,13,
2020-05-24,US_MS_28123,USR0000MBIE,9.092,17.2,32.2,,
2020-05-24,US_MS_28127,USC00227276,42.635,16.7,31.7,122,
2020-05-24,US_MS_28129,USC00227276,14.58,16.7,31.7,122,
2020-05-24,US_MS_28133,USC00221738,19.424,20.6,33.9,0,0
2020-05-24,US_MS_28139,USC00220290,24.446,18.9,31.7,0,0
2020-05-24,US_MS_28145,USR0000MWIN,32.226,18.3,29.4,,
2020-05-24,US_MS_28147,USR0000MMAR,18.666,19.4,32.8,,
2020-05-24,US_MS_28163,USC00221389,36.131,18.3,30,86,
2020-05-24,US_MT_30003,USR0000MLIH,16.103,5.6,11.1,,
2020-05-24,US_MT_30005,USC00243118,13.577,5.6,15,0,0
2020-05-24,US_MT_30013,USC00243753,17.045,5.6,18.3,0,0
2020-05-24,US_MT_30017,USC00245754,22.218,8.3,12.8,165,0
2020-05-24,US_MT_30021,USC00243581,22.799,,,307,
2020-05-24,US_MT_30023,USS0013C44S,11.228,-4.2,12.1,25,
2020-05-24,US_MT_30025,USC00246601,11.114,7.8,11.7,56,0
2020-05-24,US_MT_30029,USC00244328,5.841,5.6,14.4,,
